opiniao;tweet
Positive;At least I won't get that song out of my head... http://t.co/bFldMuCMJD
Negative;sore
Positive;It was a tough battle but the win is mine!!! #RealBoxingGame http://t.co/7RrOQiccGs http://t.co/jNDSVT27Yk
Positive;RT @ThePuntersPage: At the age of 41, goalkeeper Rogerio Ceni scored his 120th goal for São Paulo last night. https://t.co/qxeONh9Wb0
Neutral;"Never cry for someone who hurts you, just smile and say ""thanks for giving me a chance to find someone better than you."""
Neutral;"Never cry for someone who hurts you, just smile and say ""thanks for giving me a chance to find someone better than you."""
Negative;I said I wanted to have a smaller forehead not four small piles of spaghetti
Neutral;RT @poojasoni11171: Page for more FUN http://t.co/ox6SZLCChS
Neutral;RT @poojasoni11171: Page for more FUN http://t.co/ox6SZLCChS
Positive;RT @BleacherReport: VIDEO: Team USA wins gold, hits the Shmoney Dance on the podium http://t.co/sjqLac2tvo http://t.co/lM4PTLqSGy
Positive;"RT @iloveJaneyO: ""@yhanimeee: ""@itsCookieBear: Jane :))) http://t.co/tsfjBt7WZr"" Awww. Ang cute!! Jane's true friends."""
Negative;The U.S. Department of State warns U.S. citizens of the risks of travel to Eritrea. - DireTube http://t.co/EZ4HRo0A6U
Neutral;RT @goal_intl: I was never going to join Manchester United - Muller http://t.co/mlNAKFQgiw
Negative;you challenged the wrong biatch, biatch
Negative;you challenged the wrong biatch, biatch
Neutral;Larsfälten: hold business accountable for their ecological and social impact, calculate the true costs. #post2015ece
Neutral;Larsfälten: hold business accountable for their ecological and social impact, calculate the true costs. #post2015ece
Neutral;RT @FactsGuide: Things will get better, and you need to trust in that.
Positive;RT @FactsGuide: Things will get better, and you need to trust in that.
Neutral;Colloidal Silver Salve - Amazing Silver Balm w/ Essential Oils http://t.co/3EunbtLeyu
Neutral;@yysEchi Follow back b2uty ^^
Neutral;"RT @JediNewsUK: Full of Sith Episode LXXXII: Holly Frey in “There’s Always Room for Greedo”: 
Join Tha Mike 

Pilot,... http://t.co/1RO0hxX…"
Neutral;@Azrul_Aizan partly its true 😝
Positive;RT @Creflo_Dollar: Spirit lead me, where my trust is without boarders! Let me walk upon the waters wherever you would call me! #Grace
Negative;First time watching MOTD this season and im just now realising how shit newcastle are
Neutral;RT @sacpros: We Can Help you learn more about available mental health services in the community http://t.co/lgxwr3jDgU
Negative;RT @anjeeinkheart: Your cool factor is robbing your pockets. Act your wage!
Positive;Wake iUP TO SHIRTLEssNI ALL PICTURES WITH HIS SUNGLASSES AND CHES T ! HAIR!!!
Neutral;You are eager to handle a tricky situation by quickly swinging... More for Pisces http://t.co/byTS8NBcyl
Negative;Good Morning, Monday. I hate you so much. http://t.co/kGQflKewbk
Positive;@shannonandjacia @Caspar_Lee this is so sweet 😅
Positive;@shannonandjacia @Caspar_Lee this is so sweet 😅
Neutral;RT @bmj_latest: #NHS must win over patients and staff to achieve a paperless future, conference hears http://t.co/IK9HzYldJe
Neutral;Git window-shopping homeliness in cooperation with ecolo starry heaven coupon codes: kudBfrgJL
Neutral;@kindly333 I even sent her a don't let them get to you tweet
Negative;"He 👉 Leaves These Hoes On ""D"" 
😂😂. I Leave Him On ""F"" 
| Fuck Outta Here Boi | 💯.
~ BITCH YOU GUESSIN ~"
Positive;"He 👉 Leaves These Hoes On ""D"" 
😂😂. I Leave Him On ""F"" 
| Fuck Outta Here Boi | 💯.
~ BITCH YOU GUESSIN ~"
Negative;RT @BStBrussels: Social imbalance is increasing. Results of first EU-wide Social Justice Report http://t.co/FSUmDNXqpn #SIMonitor (jn) http…
Neutral;@haethighs can u direct me to places with translations for 2pm's twitter??? junho was tweeting nonsense to the jype twitter apparently
Negative;@jongmeup am I dreaming? I don't believe what I'm seeing.
Positive;Time to flee Dinas again, permanently moving into house in Cardiff today! #unilife #finalyear
Positive;RT @ofarevolution: What a show - #mixfest more like best fest. Great to be with so many great people. @christinaperri @Phillips @jason_mraz…
Neutral;Guilds ghi #SBSPopAsiaTARA
Negative;Didn't put gel in my hair didn't have time to 😒😤
Neutral;"http://t.co/c4mKktyL7t Preserving Australia's rock art  - a national policy?
#rockart #ancientpaintings #Australia http://t.co/0LPAWoPGVF"
Negative;I'm sick, yet again 😪
Positive;Sounds yummy! Sweet On You day is on 27 Sept 12-3 @GeraldMooreGall  #Eltham . Deatils http://t.co/XX73Y7q56M http://t.co/YT62e66G8V
Positive;RT @DrJulieHyde: Owned, have students own their own work, more movitated , brings empowerment, tangible outcomes, this brings pride @SamLP
Positive;Morning good
Positive;There is NO WAY any one! Any player in this case can man mark Alexis Sanchez!!!
Neutral;"RT @AssumingMo: #KailanganKoNgayonAy Travelling the world with my bestfriend:
Paris🗼
New York🗽
Japan🗾
Alaska🗻
China🏯
London 🌉"
Positive;RT @Louis_Tomlinson: Absolutely cannot wait for you guys to hear Steal My Girl on 29th September!
Positive;RT @Louis_Tomlinson: Absolutely cannot wait for you guys to hear Steal My Girl on 29th September!
Neutral;"RT @iKON_trans: Logo represents a house &amp; yellow colour represents light which carries meaning of iKON shining like a light &amp; fans being th…"
Neutral;'Unprecedented' boost in number of new schools  http://t.co/kQHagII98k
Neutral;"• Give JulQuen A Chance  

• Give JulQuen A Chance 

• Give JulQuen A Chance  

• Give JulQuen A Chance ..."
Neutral;"• Give JulQuen A Chance  

• Give JulQuen A Chance 

• Give JulQuen A Chance  

• Give JulQuen A Chance ..."
Neutral;#ModiMinistry From Nehru to Modi: The riverfront diplomacy http://t.co/t0vRWXD5lS
Positive;I had a good Bono-free run
Positive;@annadailisan @bumblebella the honor of talking to me through social networking is more than enough payment
Positive;@annadailisan @bumblebella the honor of talking to me through social networking is more than enough payment
Negative;RT @NoiseyMusic: A bullshitters guide to freshers week: http://t.co/cHMsGON0Eq http://t.co/Hrdu3cBikg
Neutral;@suddentwilight it's basically 1pt for Every 300 spend, so 25 x 300 = Rs.7.5k for Gold status
Neutral;OPEN DAY SESSION | THU. 18th Sept! http://t.co/RoTMj7bXMd #openday #london #hair
Neutral;Anchorage Alaska (Anchorage_CCCS) on Twitter: ... http://t.co/6im0jPQdW3
Neutral;Anchorage Alaska (Anchorage_CCCS) on Twitter: ... http://t.co/6im0jPQdW3
Neutral;"@OneChilledBeer yeah man @slackerninja seriously. U should come. No contests &amp; no Bangkok trips to look fwd to."
Neutral;Dower rt 50 seconds
Positive;RT @albertocontador: Gracias a tod@s,esta victoria es vuestra!  Thanks to all,this victory is yours! http://t.co/vLz6pODZuy
Neutral;Contributed Tweets for @Elisantin are delivered by @RoundTeam https://t.co/W6maN72Cm3
Positive;Proud to be part of the team that launched #AndroidOne In India! @MaxusIndia @MaxusGlobal  #Leanintochange
Positive;arrival into nara / warm foothills / the gospel of john hurt / bloodflood pt.II are my favourites so far ☀️
Neutral;grep me no patterns and I'll tell you no lines.
Neutral;One person followed me and 2 people unfollowed me in the last day. Thank you http://t.co/5pgmZhk2Ew app
Positive;#shoutout to @KendallPosts, thanx for following me, ya tha best :)
Neutral;My wedding prep pictures http://t.co/lfNv1sXIYt
Positive;"""Hearts in Atlantis"" (2001) is a pleasant movie (C) #DallasCritic &lt;nbxviu&gt;"
Positive;Excited to be playing @StorymojaFest this Friday.  http://t.co/9gejbzUXzs #GigSeason
Positive;Excited to be playing @StorymojaFest this Friday.  http://t.co/9gejbzUXzs #GigSeason
Neutral;RT @Harry_Styles: It all comes out in the wash.
Negative;RT @simamaung: Quattrick!! FERDINAND ALFRED SINAGA!! Mamprang!!! #AsianGames2014
Positive;RT @femaIes: BEST PRANK OF ALL TIME http://t.co/OIUJNcYBEH
Positive;RT @femaIes: BEST PRANK OF ALL TIME http://t.co/OIUJNcYBEH
Neutral;If you don’t succeed at first, hide all evidence that you tried.
Positive;“@Officialsed_: 😂😂 BRUH http://t.co/dD1ZFlL46G”😂😂😂😂😂
Neutral;"RT @Flirty_saint: Na Every Place Ahdey ""@i_be_Gee: Never Expect Power Always ""@Car_Ur_Day: Full meaning of NEPA #YourLoveVideoByNkay #Mkaze…"
Positive;@Spruce20  This is so me,hahahahaha xxxx http://t.co/yO6kyYB1wA
Positive;@Spruce20  This is so me,hahahahaha xxxx http://t.co/yO6kyYB1wA
Neutral;RT @rhumphrie2: Long Glass earrings Bridal earrings Swarovski wrapped Wedding day statement piece dagger earrings. #pottiteam https://t.co/…
Neutral;RT @SpeakComedy: Me at school http://t.co/MkJFMd5Twz
Neutral;Enigma foundation cream go fast is straight a foyer occasion: lMSYZqRY
Positive;fav week of the school year 😍
Positive;fav week of the school year 😍
Neutral;"RT @bellaarellaa: Leche guys she has feelings.
If she hurts herself that's on everyone too."
Negative;I'm having weird chest pains.
Neutral;@andrewschulz Just listened to the latest episode of the brilliant idiots podcast, I'm a huge fan, love what you guys do but I gotta correct
Positive;RT @Luke5SOS: Had a great couple of shows in LA, thank you !
Negative;Is it true some no campaigners mainly labour supporters are being paid? #justasking #voteyes
Neutral;Is it true some no campaigners mainly labour supporters are being paid? #justasking #voteyes
Negative;"RT @MgaPatama: ""Sometimes, it's easier to feel pain than to force yourself to pretend nothing is wrong."""
Neutral;RT @NakedGameTalk: Naked Game Talk News is out! http://t.co/ReCk2ZYlTQ Stories via @Gama_Jobs @Lunker1up @CrimsonRynnec
Neutral;@JWilsonGTFC Nah man, not going on Xbox yet.
Neutral;"Cannonball Adderley &amp; Miles Davis – “AUTUMN LEAVES” http://t.co/8U7cZGg44Z"
Neutral;“@rohiggidy: @TheCelticsQueen tell your Stans and groupies to fall back” LOL id like to call them .. Homies 💁
Positive;@FrankieJGrande LMAO ARIANA
Neutral;RT @MikeCarrier999: ★★★★★! A Page Turner! http://t.co/2IvH9A7fnD #RRBC #IARTG #SugarIsland #Thriller #Mystery #Kindle http://t.co/8nMe3PfEtj
Negative;#NoToSofitelDay65 #BoycottSofitelPHDay65 DON'T USE SOFITEL, if you believe in Kuya Daniel Razon   http://t.co/vcUxhNR5K4 .
Positive;Two ancient skeletons found holding hands in medieval chapel http://t.co/g8CQwYaSGI #History #Discovery #Archaeology
Neutral;RT @MLB: Derek Jeter said farewell to Baltimore. http://t.co/WUqtBEI3LC #FarewellCaptain http://t.co/C8zIB41LCl
Negative;@shahidh92775672 if I choose to become a politician following my parents it's dynastic? Just because that's what I have learnt from day 1?
Neutral;RT @Computicket: Follow and RT @Computicket to #WIN 2 tickets to #CPTHeritageMusicFes. A celebration of the history of music in Cape Town
Neutral;I miss my coco butter kisses
Positive;"RT @dailyasafacts: #Merlin #asabutterfield 

when I first found - and fell in love with - @asabfb we've been married ever since 💕💕💕💕💕 http:…"
Neutral;Love to save? Find hot designer brands for less http://t.co/6V5ys3Kyte #fashion #greatdeals
Positive;RT @cimino96: Happy 5 birthday Kyla 🎁💝🎈🎊🎉 don't be careless Retweet to help me wish this girl happy birthday 😃💞 🎁 http://t.co/8kosI1dpRr
Neutral;"""NO ! -Jimmy protested"""
Neutral;"""NO ! -Jimmy protested"""
Positive;@Science6teacher Let us know how you get on :)
Neutral;@Science6teacher Let us know how you get on :)
Neutral;RT @JayBilas: Skin tatted up, draped up in this gold. Three words for the way I do it, “out of control.” I gotta go to work.
Negative;#Israel #IsraelTimes Israelis warned of heightened security risks abroad http://t.co/klDPBncSwc
Neutral;@AuntieHatt Google, National park Species Lists, Facebook acquaintances.
Negative;RT @Soc_Imagination: Jamie Peck – ‘Explaining (with) Neoliberalism’ http://t.co/jKc6Fo15Nb
Neutral;Posts from e-News® for 09/15/2014 - http://t.co/N1TIX8YFq4
Neutral;Posts from e-News® for 09/15/2014 - http://t.co/N1TIX8YFq4
Negative;RT @arianasback: i don't have any pets to tweet pictures of them with the holy bible in the picture with them to ariana 😭
Neutral;RT @FIBA: #Spain2014 All-Star Five, presented by @Tissot: @KennethFaried, @PauGasol, @Nicolas88Batum, @KyrieIrving, Teodosic http://t.co/Nw…
Neutral;@UnbrokenCastiel I'm trying to I just need sleep I can't stay home.i love you it's ok!
Neutral;@UnbrokenCastiel I'm trying to I just need sleep I can't stay home.i love you it's ok!
Neutral;You're rarely interested in messing around with shallow conver... More for Scorpio http://t.co/cXiyNb2QYJ
Neutral;Everyone dreams http://t.co/jeodJvgOUT
Positive;RT #ABAGMember @theassociated: Thanks Jewish Baltimore for answering your phones this afternoon. We just hit the $1 million mark!
Neutral;"R5 - ""I Want You Bad"""
Neutral;"@troyler888 okay I'm off to school.. :( have a lovely day be happy and stuff, stay safe! &lt;3"
Positive;RT @WW1DUpdates: It's currently 4am in Las Vegas, Niall is still partying with the crew!
Neutral;Omgggg what's happeninggg
Negative;Omgggg what's happeninggg
Neutral;According to http://t.co/TInt7tgoNU my Twitter account is worth $27.84 What's Yours worth? #freestuff @ http://t.co/CiSeGoyHRw
Neutral;#XboxOne Destiny Review - Gamerwho http://t.co/ZsnnOWpaFz
Negative;It's to fucking cold to be standing at somebody's bus stop 😒 my mom gotta hurry up and get her car 💯
Negative;It's to fucking cold to be standing at somebody's bus stop 😒 my mom gotta hurry up and get her car 💯
Neutral;Query Pitfall: failure to include pages https://t.co/TGie2PUOWt
Neutral;Query Pitfall: failure to include pages https://t.co/TGie2PUOWt
Positive;RT @SRK_anshu: stage is so beautifully designed .#HNYMusicLaunch
Neutral;Gotta finish before it's too late
Neutral;Im just gonna wear uggs today...
Positive;Absolutely perfected poached eggs 👌🍳
Negative;Gotta take my nail polish off before I go back to work 😒😒
Negative;Gotta take my nail polish off before I go back to work 😒😒
Negative;But mom stop asking if I like leap years or not at 6 in the morning and expecting an intellectual answer
Neutral;RT @oluwashina: Ex-Nigeria coach Siasia on Mikel: “Someone would have to talk to him. But to talk to Mikel, you have to be ready for your o…
Neutral;RT @oluwashina: Ex-Nigeria coach Siasia on Mikel: “Someone would have to talk to him. But to talk to Mikel, you have to be ready for your o…
Positive;"""@disneywords: Faith is not blind. I don't need wings to help me fly. Miracles happen once in a while, when you believe. –Princess Diaries"""
Neutral;RT @uhleczis: Is it 2:20 yet?
Negative;RT @DarkGenex: so pumped for duck hunt uprising
Positive;RT @DarkGenex: so pumped for duck hunt uprising
Negative;“@_yuungslim: @_shayyy_ you ugly”hater Gtf off my mentions ok 😋😋😘😘😘👋👋
Neutral;"RT @CLycanians: Lycanatics Gairanod International
#LycaRulesTheInternetWorld"
Neutral;"RT @CLycanians: Lycanatics Gairanod International
#LycaRulesTheInternetWorld"
Neutral;RT @joshmuratori: escaped to the cape http://t.co/LMHFqq3p0F
Negative;I have the worst roommate. Nah it's official.
Neutral;These Animals Will Redefine Your Meaning of Ugly!... http://t.co/680SH57quN
Neutral;ugh I wanna go home
Positive;@PatriceLumabi *huuuuugs*
Positive;@calberrho thanks my friend! Always great to see you...
Neutral;RT @Marvel: Titans collide later this year in #Hulk Vs. #Thanos by Jim Starlin: http://t.co/byEBFKq5xo http://t.co/KqfFjRisIb
Neutral;@ToolzO Kfb dear
Neutral;"🍤🍆🍤🍆

Meeting 5SOS has been my dream for the past 3 years, please make it a reality 

#5MoreSecondsOfSummer 

@KISS985BUFFALO @5SOS

🍆🍤🍆🍤39"
Neutral;"🍤🍆🍤🍆

Meeting 5SOS has been my dream for the past 3 years, please make it a reality 

#5MoreSecondsOfSummer 

@KISS985BUFFALO @5SOS

🍆🍤🍆🍤39"
Negative;RT @justthefly: never run back to whatever broke you
Neutral;luke will u come get me so I dont have to fo to school and we x oooooo uld cuddle and eat sandwiches and watch movies
Negative;@SamChampion Holy Chilly Outside, Batman!  Thinking Mother Nature has dementia and forgot that it's still summer! 😳 http://t.co/YoyBOoP8Gs
Neutral;'I had a dream I had a kid who was bald'
Neutral;'I had a dream I had a kid who was bald'
Neutral;What the Facebook IPO Means to #B2BMarketing Pros http://t.co/hOOiEGTIRa #Marketing
Negative;RT @themellosmooth: Being an adult sucks.
Positive;@PerfectBlondes @Roxiexxxxxxx perfect tits too
Neutral;"If i stay. 
If i stay. 
If i stay."
Neutral;"If i stay. 
If i stay. 
If i stay."
Neutral;One of the ways you can honor the service-oriented Virgo Sun i... More for Leo http://t.co/CeIqRVLXXm
Neutral;One of the ways you can honor the service-oriented Virgo Sun i... More for Leo http://t.co/CeIqRVLXXm
Negative;RT @Griseldalanco: Y'all couldn't wait to bring out y'all fat ass crombie coats😭😂😴
Neutral;"RT @KristiRaik: Russian mercenaries recruited in Latvia -""Recruits for the war in Ukraine are allegedly promised 1.500 euro per kill"" http:…"
Neutral;"RT @adorxblezaynie: New single means:

-New music video 
-New pictures of the boys
-New reaction pics

The fandom:

#StealMyGirl http://t.c…"
Neutral;Police: Tulsa man pours lighter fluid on woman http://t.co/We0vzkZyNx
Neutral;#BeatofLagos2014 Concert | 3rd of October | Federal Palace Hotel | @Motbensonz @huaweidevicenig @toptea_ng http://t.co/MRqsamneQ8
Neutral;Boss simple ardor referring to propaganda bespeaking rapport dainik jagran: ADQspqabB http://t.co/xKDP5xIDN9
Negative;Nooooo I hate school @Harry_Styles
Neutral;What ever you do #sailing #climbing #skiing #festivals Keep your phone safe with PhoneHug Buy now @Force4Chandlery Stand b017 @LoveBoatShows
Neutral;What ever you do #sailing #climbing #skiing #festivals Keep your phone safe with PhoneHug Buy now @Force4Chandlery Stand b017 @LoveBoatShows
Positive;street art at melbourne😊 http://t.co/sGBXTo4c3f
Negative;@athirahamanii you looks fine but inside ? Hurts right ? I know . Dont lie to me . Citer jerr..
Negative;@athirahamanii you looks fine but inside ? Hurts right ? I know . Dont lie to me . Citer jerr..
Neutral;Lucky is the man who is the fi… http://t.co/AfzcRWkChi
Neutral;"RT @YESEdinWest: PLEASE SHARE THIS: I'm voting Yes because I want to protect our NHS
#VoteYes #indyref http://t.co/Uy6gRoaBBE"
Neutral;"Tell them you care. Sometimes partners make the mistake of thinking, ""I dont need to tell them, they know"" but everybody needs reassurance."
Positive;ClassDojo has made my classroom so positive! Ss love it + Ps so engaged! Try it out! http://t.co/EaEXH4EqFQ #ClassDojoLove
Neutral;Truth (y) http://t.co/RQWdJcvFFy
Positive;"🍕Michael Clifford from 5SOS🍕

You are my ☀️

It would mean a lot if you can follow me 💕

Please be my 2/4? 🙏

ILYSM 😘

🍕@Michael5SOS🍕 x410"
Positive;Im Here :) http://t.co/7uJ3a6oAwi
Positive;Im Here :) http://t.co/7uJ3a6oAwi
Negative;@xoxDawniexox i really do want chicken now...damn you!
Neutral;"""Alone we can do so little; together we can do so much."" - Helen Keller"
Negative;@YBartolovic I’d argue that ISOS/ISIL are the murderers. The soldiers are vigilantes at worst but probably not even that.
Neutral;"CRRYING "" @Mlenzana02 LMAOOO RT @ItsDaquann: When bae's horny but u tryna invade Poland http://t.co/FLtGI7BAuq"""
Positive;'Sometimes when you love people, you want to believe they’re good.'
Neutral;Daniele Watts Caught Ha'in' SEX wi' Boyfriend in Public, GOES OFF on Cops: But audio has now… http://t.co/tVYMyidajf
Neutral;RT @AdamSchefter: Terrence West is first rookie RB with at least 90 yards from scrimmage in team’s first two games since Chris Johnson and …
Positive;RT @WeLove_NASHLENE: see how perf nashlene is. the individual anniversaries are the same. ya guys feel me
Neutral;RT @WeLove_NASHLENE: see how perf nashlene is. the individual anniversaries are the same. ya guys feel me
Neutral;I would take a risk, just for you
Neutral;@kl3 N http://t.co/lNRKeN92JN / September 15, 2014 at 08:28PM
Neutral;"🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑

FOLLOW AND STALK @izayinegirl BC GAIN TWEETS

x63"
Negative;Monday starting off on a bad note
Neutral;"RT @KardashianReact: When your iPhone autocorrects ""fucking"" to ""ducking"" http://t.co/upHJPBcX4N"
Negative;42% of college graduates never read another book after they leave college.
Neutral;I posted a new photo to Facebook http://t.co/bBBy0fwb6H
Neutral;I posted a new photo to Facebook http://t.co/bBBy0fwb6H
Neutral;Weekly Humidity - http://t.co/gLcNEVP6XR Mon Sep 15 21:30:17 EST 2014
Negative;5 am start for an early morning workout. #dying 💪🏃
Negative;RT @ConnorFranta: i'm eating a salad for dinner attempting to cancel out that fact that i never exercised or well even moved today... so ye…
Neutral;RT @ConnorFranta: i'm eating a salad for dinner attempting to cancel out that fact that i never exercised or well even moved today... so ye…
Neutral;"""@Janyia_Amari: Yassss💁 whatcha mad for ? 😂😂👏✌️ http://t.co/jCvS9E2Ma5"" 😂😂"
Negative;Tired as tf 😓
Negative;Accounting defense tomorrow zzz
Positive;How can you be motivated? — only by my mom http://t.co/aolJtmN6FA
Negative;"Reply to @bfickling11 From OKcupid: ""women rate an incredible 80% of guys as worse-looking than medium. Very harsh."" http://t.co/fAUuqOb6A4"
Negative;"Reply to @bfickling11 From OKcupid: ""women rate an incredible 80% of guys as worse-looking than medium. Very harsh."" http://t.co/fAUuqOb6A4"
Neutral;"RT @Walashds: Your first thing in anything is unforgettable.
Your first love
First kiss
First hug
First friendship 
First job
First letter
…"
Neutral;RT @JacobWhitesides: I'm so attracted to positivity
Neutral;Someone just ordered a soya Banana smoothie. My tastebuds are now making demands.
Neutral;Someone just ordered a soya Banana smoothie. My tastebuds are now making demands.
Neutral;"RT @ManUtd: .@AnderHerrera says Angel Di Maria is ""one of the best players in the world"" and praised #mufc's debutants v QPR: http://t.co/E…"
Neutral;"RT @ManUtd: .@AnderHerrera says Angel Di Maria is ""one of the best players in the world"" and praised #mufc's debutants v QPR: http://t.co/E…"
Neutral;RT @DrawingX: Its not glass but a 3D painting . http://t.co/2HDz4MBCU7
Neutral;@see_my_sTORIes Subtweeting: Tweets that reference a person indirectly
Positive;"RT @mier4wr: My mom is a;  

Doctor 💉 
Teacher 💼 
Chef 🍛 
Scientist 💡 
Designer 👗
Lover 💘 
Best friend 👭
Library 📒  
Happiness ❤"
Positive;"RT @mier4wr: My mom is a;  

Doctor 💉 
Teacher 💼 
Chef 🍛 
Scientist 💡 
Designer 👗
Lover 💘 
Best friend 👭
Library 📒  
Happiness ❤"
Neutral;RT @KPizzeria: I always thought this was a SIGN !!!! Taal Volcano on Roar MV #BringKatyPerryToManila @katyperry @KatyPerryPhil http://t.co/…
Positive;Happiness is forgotten pocket money👌
Positive;Happiness is forgotten pocket money👌
Positive;RT @AlexTherese_: So much fun at @OfficialNWFF @chicnetworking @Lauren_CHICPR another AMAZING event 💖😘
Neutral;RT @PatrickKingsley: President Sisi and friend http://t.co/mj8dXB7hh1
Positive;"""@NeinQuarterly: A gentle reminder. http://t.co/TOY0X8PCth"""
Neutral;@koleenchavez It happens :))
Neutral;Let the past be the past.
Neutral;Closed Sell 1.5 Lots EURUSD 1.29227 for +4.5 pips, total for today +247.9 pips #forex #trading #results
Neutral;Closed Sell 1.5 Lots EURUSD 1.29227 for +4.5 pips, total for today +247.9 pips #forex #trading #results
Neutral;"@AndreaTWDC ""/Good/."" He laughed softly, and he stopped splashing her."
Negative;if you're going to sit there inactive as your dick, what is the fucking point of having that @ hm? @w0opsiedaisy
Neutral;if you're going to sit there inactive as your dick, what is the fucking point of having that @ hm? @w0opsiedaisy
Positive;RT @LarissaHarvey25: Happy birfffdaaay @HeitzmanKelsey ☺️😛 http://t.co/Iuy93GPLow
Positive;@LeChatChauve AHAHAHA!!! (Have fun, dear.)
Positive;@LeChatChauve AHAHAHA!!! (Have fun, dear.)
Negative;"Having a female as a best friend is like having
a chicken as a pet....You will eventually eat it
someday!..lol"
Positive;"Having a female as a best friend is like having
a chicken as a pet....You will eventually eat it
someday!..lol"
Positive;@FUCKMEJAUREGUl some of your tweets make me laugh a lot
Positive;@maestroDgarcia So glad to hear that, David! I love having you join us in the morning. #BFC530
Positive;@maestroDgarcia So glad to hear that, David! I love having you join us in the morning. #BFC530
Neutral;RT @_dionnaaa: “@Sexualgif: reasons to be a stripper: http://t.co/NezsaXyTIW” @rcaptainmorgan
Negative;RT @TheRealGrimmie: If I'm scrolling thru pictures on twitter and I'm on the toilet I can't look a person in the eye in the pic it's like t…
Negative;RT @kikinsaad: missing someone is hurt when you can't do anything to endure your feeling. it's unbearable and you feel like an idiot for th…
Negative;RT @kikinsaad: missing someone is hurt when you can't do anything to endure your feeling. it's unbearable and you feel like an idiot for th…
Positive;@Jack_Atttack at least I get to go home and get my boots now. Except I can't wear pants #pregoprobs
Neutral;yes guys i was sub tweetinggg
Neutral;"@HudsonsBurgers Whoops, got my spelling wrong. 
http://t.co/pBfPoyh2m8"
Neutral;@drR4CH43L @BenjaminJNorris @BBAU9 The women consent to work in that industry, it's not objectifying them at all.
Positive;I love my Bros
Positive;RT @iampunit10: WOW! Just the logo created so much of buzz, wonder what a buzz the @KBFCOfficial team will create when they take the field.…
Neutral;RT @callumvalentine: @patrickgowernz @publicaddress Did you need one?
Neutral;"""@ClassicStarWars: #starwars The Empire Strikes Back poster from Poland http://t.co/eSKlk9IcxH""@millerman785"
Neutral;"Keep Calm and Love Miley --&gt; http://t.co/f8v1sd7nYh #miley #cyrus #MileyCyrus #WreckingBall #Bangerz #MileyCyrusBoobs http://t.co/lJdI6giV2L"
Neutral;"#Deal #Phone #Mobile #8: iPhone 6 Case - Ringke FUSION iPhone 6 (4.7"") Case [Dust Cap/Drop… http://t.co/qCREyLk8sb"
Positive;"RT @FitGirIToday ""Work Hard, Stay Humble."""
Positive;"RT @FitGirIToday ""Work Hard, Stay Humble."""
Neutral;RT @WSJ: Walking while texting? Chinese city unveils special lane for cellphone addicts: http://t.co/jueJjMg52T http://t.co/1tjwg5UEqf
Neutral;I'm at Maltepe in İstanbul https://t.co/NBq6IUi9JG
Positive;"@1013KDWB @TargetCenterMN @edsheeran #KDWBmeetEd this is the 1st time i could see ed!i love him and his music SO much💖please pick me!
x94"
Neutral;Serena Williams New Beach Photos http://t.co/QXa5KPe6LB
Negative;Ouch! These hyper-realistic tattoos will shock you - #9 is just plain crazy! http://t.co/wRgkWVXoxk
Positive;"RT @niazkillem: ""harry mouthed 'youre pretty' to a fan in the crowd but she didnt understand so harry used his mic""

this girl wins at life"
Neutral;@lovebreadandco any chance of one of your marshmallow tea cakes on my birthday in late September? I can stick a candle in it!
Positive;@lovebreadandco any chance of one of your marshmallow tea cakes on my birthday in late September? I can stick a candle in it!
Neutral;"RT @BBCSporf: Career Goals:

Costa: 110
Balotelli: 88
Chicharito: 88
Lukaku: 75
Sturridge: 74
Welbeck: 28

Rogerio Ceni (GK): 120 http://t.…"
Neutral;Small Biz?  #Entrepreneur? Start Up?  Want to Reach 1000's of NEW #LOCAL CLIENTS DAILY?  http://t.co/TKasV1ZiGz
Negative;Too much talk about GA Tech. My ears. 😩🙉
Neutral;RT @HOT97: We’re giving away tix to @EBROINTHEAM presents @TheWeeknd @JheneAiko soundcheck party at the Barclays in 15 mins! http://t.co/Li…
Negative;I hate everyone on my bus. Holy shit these kids make me homicidal
Negative;I hate everyone on my bus. Holy shit these kids make me homicidal
Neutral;Although you may start the day in a rather easygoing mood, a f... More for Sagittarius http://t.co/i9ipOAVfEr
Neutral;@petewentz pete what are these http://t.co/Zkbqqmo9Jy
Neutral;"RT @iQuoteComedy: i have two moods:

1. everybody get the fuck away from me

2. someone come over and cuddle and watch movies with me

ther…"
Negative;RT @lilduval: I never said I didn't like jhene aiko music. I Just don't see her in a sexual way. Gotta explain shit for u lames
Neutral;#GlamSquad team member #Kurt works his magic http://t.co/snhdneTXYM
Neutral;You could stir up trouble today by imagining people aren't tel... More for Cancer http://t.co/8WVR9sZnn3
Positive;Nicely composed shot by Nathalie Brockett @nobodyknowsjane See more at http://t.co/cBY5r838HL #Brisbane #photography http://t.co/zvEO2d0iQi
Neutral;For now, anyway. Until I get a better rapport with the editors.
Neutral;RT @PDaisyJewelry: Fine-Victorian-Ruby-3-carat-Aquamarine-seed-Pearl-Art-Nouveau-15k-gold-pendant http://t.co/oAeNvJEWai
