user;tweet;coordenadas;cidade;horario
JullianaGomees;Dormi igual uma pedra, q delicia;;Toledo, Brasil;2017-10-16 13:10:28
oi_peder;Esse horário de verão me quebra na hora de acordar em;;Toledo, Brasil;2017-10-16 13:30:11
Giulrocha;"#Independente de onde você estiver... 
Faça sua parte e seja #Feliz https://t.co/4yJyWsXw7p";{u'type': u'Point', u'coordinates': [-53.7355913, -24.7236834]};Toledo, Brasil;2017-10-16 13:47:34
JullianaGomees;@mari_lomba Eu tive que voltar pra toledo vida, próxima eu vou ❤️;;Toledo, Brasil;2017-10-16 13:55:59
FePellizzaro;Os caras reclamam que foram as novinhas pro joia mas todo mundo queria pegar 😂😂😂😂😂;;Toledo, Brasil;2017-10-16 13:59:25
_alecrimm;Hoje vou almoçar e capotar, tô quebrado demais bicho;;Toledo, Brasil;2017-10-16 14:06:27
WesleyMMDias;Meu como consegue bostejar tanto assim??? MDS;;Toledo, Brasil;2017-10-16 14:08:55
metam0rfose;Esse pré vestibular tá saindo melhor que encomenda, que saudade que eu tava dessas matéria de ensino médio;;Toledo, Brasil;2017-10-16 14:10:57
Graciellyba25;Todo mundo consegue ver a treta da minha Irma no face, menos eu 👍🏻;;Toledo, Brasil;2017-10-16 14:12:25
PassariniP;To só pela ceia https://t.co/mHhzBAFArr;;Toledo, Brasil;2017-10-16 14:13:13
WesleyMMDias;@juliahickg Alguém vai comer banana com canela hihihi;;Toledo, Brasil;2017-10-16 14:14:07
mayconadami;Hoje dei umas piscadas longas no trabalho, desculpa chefe;;Toledo, Brasil;2017-10-16 14:15:01
caroline_souza6;Bom diaaaa;;Toledo, Brasil;2017-10-16 14:17:11
caroline_souza6;Nem to acreditando que tem aula todos os dias essa semana 💔;;Toledo, Brasil;2017-10-16 14:17:59
PassariniP;Dormi tanto na aula que até sonhei;;Toledo, Brasil;2017-10-16 14:21:11
Eoqmarques;Até acostumar a dormir com esse horário vai umas duas semanas;;Toledo, Brasil;2017-10-16 14:21:28
Eoqmarques;@xininathalia Realmente;;Toledo, Brasil;2017-10-16 14:24:04
diionatan;Hoje eu só estou existindo aqui no trabalho https://t.co/7e7vcv6G4Q;;Toledo, Brasil;2017-10-16 14:24:12
x_gihh;as vezes num momento de pensamento eu lembro o tanto de coisa q tenho fazer pro pibid e choro;;Toledo, Brasil;2017-10-16 14:26:47
ViniiPassinatoo;Quase 300 reais pra registrar a porra de um B.O, toma no cu;;Toledo, Brasil;2017-10-16 14:34:22
afffmanu;• 🎆 em Toledo https://t.co/ArZ4T8yGum;{u'type': u'Point', u'coordinates': [-53.739167, -24.721944]};Toledo, Brasil;2017-10-16 14:39:22
FePellizzaro;@MsFlois KKKKKKKKKK, REAL, Tem que ir memo eu também ia quando não tinha idade;;Toledo, Brasil;2017-10-16 14:39:34
x_gihh;eu to triste bicho https://t.co/kXBj3wC4jS;;Toledo, Brasil;2017-10-16 14:39:55
Nick_Gabriel7;Quando puder e tiver mais tempo gostaria de voltar a treinar parkour;;Toledo, Brasil;2017-10-16 14:45:54
GoessWesley;Nunca estive tão desanimado assim na minha vida;;Toledo, Brasil;2017-10-16 14:46:44
ellenmayara_s;Não consigo de jeito nenhum definir a tatuagem;;Toledo, Brasil;2017-10-16 14:58:24
_wesley_perez;Eai;;Toledo, Brasil;2017-10-16 14:59:49
_wesley_perez;O que dizer do JOIA?;;Toledo, Brasil;2017-10-16 15:00:07
_wesley_perez;"Resumir: Festa, cantar musica ""seu policia"" para os policiais, hospital, muita cachaça... Top demais #VemJOIA2K18";;Toledo, Brasil;2017-10-16 15:02:29
raffagaleazzi;@alatariiel @ntaliay @MariaEd57195501 É PUTA BURRA;;Toledo, Brasil;2017-10-16 15:03:24
raffagaleazzi;@alatariiel Aaaaaaaa verdade, tiramos um monte de fotos né, amém;;Toledo, Brasil;2017-10-16 15:03:46
raffagaleazzi;@alatariiel Sim por favor kkkkkkkkkkk;;Toledo, Brasil;2017-10-16 15:04:07
Duds_CRF;3 DIAS P VER O MOZAO @luansantana ❤;;Toledo, Brasil;2017-10-16 15:04:27
schaefer_ana;Pessoa dessa tinha que levar mais que um processo só, so n é expulsa pq o papai deve ter dado o cu pro diretor da puc;;Toledo, Brasil;2017-10-16 15:11:08
schaefer_ana;E a pessoa faz faculdade de Direito ainda;;Toledo, Brasil;2017-10-16 15:11:33
violetha;Mais um jogos que não tiro fotos... será que foi bom? Hahaha;;Toledo, Brasil;2017-10-16 15:18:23
angelofabris;num cochilo de 10 minutos agora cheguei babar de tão mal que dormi essa noite;;Toledo, Brasil;2017-10-16 15:20:24
JullianaGomees;Só de pensar que a aposta de parar de beber começou hoje e eu já tô querendo desistir;;Toledo, Brasil;2017-10-16 15:20:49
Nath_Milena;"Que evento cara &lt;3";;Toledo, Brasil;2017-10-16 15:42:38
Nath_Milena;AMEI TUDOO;;Toledo, Brasil;2017-10-16 15:44:21
luizaugustoo;“Para tudo dá-se um jeito” ...;;Toledo, Brasil;2017-10-16 15:46:18
Patyonara;Mano dei uma pescada no carro quase bati no caminhão;;Toledo, Brasil;2017-10-16 15:54:28
Injridi;"AAAAND YOUR FAAAACE????? 

WHAT IS IT ABOUT YOooOooOOOOOOUUU 
THAT IIIIII 
CAN'T EEEERAAaAAAaaAAASE????";;Toledo, Brasil;2017-10-16 16:00:44
schiavovane;hoje to tipo, por favor vida faça algo por mim enquanto eu durmo.;;Toledo, Brasil;2017-10-16 16:01:55
carlawinter97;Falta 10 dias pro meu aniversário 😱;;Toledo, Brasil;2017-10-16 16:12:52
_carol_benatti;tenho fome o tempo todo, não é possível;;Toledo, Brasil;2017-10-16 16:15:52
Nath_Milena;ainda to com dor nos joelhos pra andar;;Toledo, Brasil;2017-10-16 16:19:52
amandaviana05;Amar? Amei. Gostar? Gostei. Mas agora eu não quero nem de graça;;Toledo, Brasil;2017-10-16 16:20:22
andergriloo;🎶por que que em torno de mentira já tá morto de verdade 🎶;;Toledo, Brasil;2017-10-16 16:25:51
jhojholl;Provável que amanhã chegue o filtro;;Toledo, Brasil;2017-10-16 16:34:53
jhojholl;Mais provavel ainda é chegar quarta;;Toledo, Brasil;2017-10-16 16:35:15
Eoqmarques;Realmente https://t.co/Zxoi6AkXPT;;Toledo, Brasil;2017-10-16 16:52:42
Eoqmarques;@_giotrombetta Olha bem que enrola os outros;;Toledo, Brasil;2017-10-16 16:57:34
violetha;A depressão que ataca a gente depois dos jogos é a coisa mais horrível;;Toledo, Brasil;2017-10-16 17:00:38
Eoqmarques;@_giotrombetta Faz sim, cuzona;;Toledo, Brasil;2017-10-16 17:04:10
heloisatg;"SABADO É DIA DE?
( ) SOSSEGAR 
(X) NOITE DA CATUABA, SEM DUVIDAS! 
Dia 21/10 é da data de mais… https://t.co/vUTpuz8tTn";{u'type': u'Point', u'coordinates': [-53.75985115, -24.7257786]};Toledo, Brasil;2017-10-16 17:04:31
Japa_Phael;https://t.co/yskJI6xiA7;;Toledo, Brasil;2017-10-16 17:04:34
AdinanFGM;Só o tutano 💪 em Toledo, Parana https://t.co/WOBFaA9I4L;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 17:05:03
jhojholl;16 dias para o próximo feriado ...;;Toledo, Brasil;2017-10-16 17:06:36
carooooool3;Boooa tarde 🌸;;Toledo, Brasil;2017-10-16 17:32:37
_wesley_perez;Como faz para voltar para Quarta-Feira?;;Toledo, Brasil;2017-10-16 17:47:31
ComeAt_MeBrou;O ruim de brigar é que a mão fica doendo;;Toledo, Brasil;2017-10-16 18:00:14
x_gihh;mais um dia q venho na reunião do pibid e não faço absolutamente nada;;Toledo, Brasil;2017-10-16 18:02:28
Viniieduu;Só esses cara do RIO DE JANEIRO pra querer andar de uber em Toledo! KKKKKKK;;Toledo, Brasil;2017-10-16 18:08:13
Nath_Milena;hoje parece muitoo domingoo;;Toledo, Brasil;2017-10-16 18:11:02
_wesley_perez;Rolê que ninguem vai para o hospital não tem graça ou tem?;;Toledo, Brasil;2017-10-16 18:13:21
luizaugustoo;Veio aquela lembrança de gratidão e amor quando acabamos a apresentação e desci do palco...;;Toledo, Brasil;2017-10-16 18:16:58
Antonio_Neres;@Corinthians @LoukoEhPouco Walter, gordinho e com uma perna só e a cima do peso, joga muito mais que Romero. Acorda @Corinthians !;;Toledo, Brasil;2017-10-16 18:19:41
_wesley_perez;Nem se recuparei do JOIA e ja estão falando em cervejada do Lobão;;Toledo, Brasil;2017-10-16 18:22:21
_wesley_perez;Sera meu Deus?;;Toledo, Brasil;2017-10-16 18:22:34
kauanenobre;@jaquelineelr @textosdocaralho Eu amei kkkkk serve pra nós duas kkkk a coisa mais real do dia né;;Toledo, Brasil;2017-10-16 18:26:10
luizaugustoo;E cadê o ânimo pra fazer o trabalho q é pra quarta??;;Toledo, Brasil;2017-10-16 18:40:18
adrielylb;Começou geordie shore, esse momento é meu;;Toledo, Brasil;2017-10-16 18:40:43
carooooool3;Vou ir na minha prima tomar um teres, já que ela tá de férias;;Toledo, Brasil;2017-10-16 18:44:28
Duds_CRF;Primeira vez que meu pai não briga por eu não ter lavado a louça ate agora, ainda bem que minha mãe falou que tô com cólica;;Toledo, Brasil;2017-10-16 18:53:10
Duds_CRF;Alguém me leva morar em um sítio;;Toledo, Brasil;2017-10-16 18:55:56
Duds_CRF;Quero ter bois, vacas, cavalos, socorro;;Toledo, Brasil;2017-10-16 18:56:10
beapovidaiko;Não se iludam com essa mina, ela fala umas coisas aqui no tt que não condizem com quem ela realmente é;;Toledo, Brasil;2017-10-16 19:02:18
beapovidaiko;Ainda bem que eu não preciso fingir ser o que não sou rs;;Toledo, Brasil;2017-10-16 19:04:52
amaandarafaelaa;melhor não falar nada, melhor não cobrar nada, o que tiver que ser será;;Toledo, Brasil;2017-10-16 19:07:58
heymatheus7;Fumando um Guirli 💯💨;;Toledo, Brasil;2017-10-16 19:08:08
isa_b0la;O que pensar quando a Descobertas da Semana só tem musica depressiva;;Toledo, Brasil;2017-10-16 19:09:54
beapovidaiko;Que vontade de tomar um suco de acerola;;Toledo, Brasil;2017-10-16 19:10:23
Eoqmarques;Eu amo essa desgraçada de um jeito ❤️ https://t.co/fb3jwv8ZhT;;Toledo, Brasil;2017-10-16 19:11:25
limatheusp;Que droga eu queria tá na Inglaterra não estudando cálculo 3;;Toledo, Brasil;2017-10-16 19:13:32
_carol_benatti;200% irritada hoje;;Toledo, Brasil;2017-10-16 19:14:14
schaefer_ana;Bruna nao me ama mais;;Toledo, Brasil;2017-10-16 19:14:42
limatheusp;@raphucks Eu queria um passeio mais hipster mesmo;;Toledo, Brasil;2017-10-16 19:14:46
schaefer_ana;Nem me responde;;Toledo, Brasil;2017-10-16 19:14:50
limatheusp;@raphucks Não nasci pra te agradar;;Toledo, Brasil;2017-10-16 19:16:04
Patyonara;@CapitaoPVC Eu nem imaginei que ia dormir dirigindo, sai do trabalho caindo de sono, e por reflexo mesmo tirei o ca… https://t.co/UtzUtS1b4X;;Toledo, Brasil;2017-10-16 19:16:14
ntaliay;que bad da porra;;Toledo, Brasil;2017-10-16 19:17:46
isa_b0la;@kami_yukie EU TE CHAMEI E VC NÃO VAI;;Toledo, Brasil;2017-10-16 19:18:11
isa_b0la;@kami_yukie AGORA EU NÃO TENHO MAIS E VC NEM FOI NO JOIO QUE EU CHAMEI E DAVA PRA VC TER IDO SE VC NÃO FOSSE UMA PUTA PREGUIÇOSA;;Toledo, Brasil;2017-10-16 19:19:48
isa_b0la;como converter PDF em JPEG. me ajudem  VAI !;;Toledo, Brasil;2017-10-16 19:21:40
lehcalcanhoto;Caramba to muito feliz porque o resumo expandido foi aprovado pra semana acadêmica.Valeu a pena o esforço e a dor de cabeça !;;Toledo, Brasil;2017-10-16 19:22:01
isa_b0la;@kami_yukie EU DECIDI NA HORA;;Toledo, Brasil;2017-10-16 19:23:36
isa_b0la;@lucychecchia aaaaaaaaaaaaaaaaaaaaaa PQP EU TE AMOOOOOO;;Toledo, Brasil;2017-10-16 19:27:15
isa_b0la;@lukasice21 AAAAAAAAA conseguiiii num sitezinho topppp obrigadaa;;Toledo, Brasil;2017-10-16 19:27:36
isa_b0la;@kami_yukie PARA DE REVIRAR ZOIO E VAMO TOMAR LEITE MEXIDO;;Toledo, Brasil;2017-10-16 19:28:04
gab_koval;"Eu vou pagar pra ver
Se é bruta na cama, como é no curral
Se é indelicada, como diz e tal
Se é quente, pra frente, fala umas besteiras";;Toledo, Brasil;2017-10-16 19:31:40
supostomarginal;"Lembrei de um truta meu falar assim: Não joga pérolas aos porcos, irmão, joga lavagem 

Eles preferem assim...";;Toledo, Brasil;2017-10-16 19:31:59
brunoraffii;Que pacto é esse que ta rolando comigo 100or? Já não chega de zica não cara?;;Toledo, Brasil;2017-10-16 19:39:58
Patyonara;Cada ruivo que eu vejo é um tiro no meu coração;;Toledo, Brasil;2017-10-16 19:52:24
Nath_Milena;triste por quase n ter foto no gids kkkk;;Toledo, Brasil;2017-10-16 19:52:55
_juniortavares;@talitazenere_ @SaraBellaver 2 pão de queijo;;Toledo, Brasil;2017-10-16 19:54:27
PassariniP;@LucasJunkerR VAMO TB;;Toledo, Brasil;2017-10-16 19:56:38
LagoMF;"Tô com fome porém tá MT tarde pra lanchar e muito cedo pra jantar
Como proceder?";;Toledo, Brasil;2017-10-16 20:07:56
JullianaGomees;Meu celular tá mais viciado que essa guria ridícula;;Toledo, Brasil;2017-10-16 20:11:07
LagoMF;Sai feliz da fisioterapia hoje, finalmente consegui me equilibrar no aparelho, porém me fudi pq agr vai vir exercício mais difícil;;Toledo, Brasil;2017-10-16 20:11:08
PassariniP;@kah_tupiry @gabriziel KKKKK KKK ATA;;Toledo, Brasil;2017-10-16 20:11:23
mayconadami;Pôs joia tá sendo ficar pedindo no grupo se algo seu ficou na mala de alguém;;Toledo, Brasil;2017-10-16 20:24:04
Patyonara;@vicGlanzana Menina, pra mim esse joia fechou com chave de ouro pós essa cena hahahahaha;;Toledo, Brasil;2017-10-16 20:24:45
kauanenobre;@patty_bonifacio Kkkkkkkkkkkkkkkkk eu to berrando kkkkkkkk como mesmo odeio aqueles palitos kkkkkkkkkkkk SOCORO;;Toledo, Brasil;2017-10-16 20:25:46
mayconadami;O namorado de vocês deixam vocês ir sozinho pro joia? O meu sim #TaCheiDeChifre #Mintira;;Toledo, Brasil;2017-10-16 20:26:42
Patyonara;Alguém pode me dar carona pra puc hoje, pois vou perder a van kkkkk;;Toledo, Brasil;2017-10-16 20:27:57
kauanenobre;@jaquelineelr To aprendendo com você 😌😌;;Toledo, Brasil;2017-10-16 20:31:45
Natielediferent;2017 nem acabou e já aconteceu de td na minha vida, mas bora viver bb;;Toledo, Brasil;2017-10-16 20:35:18
kauanenobre;@tatauritter Tata ❤️ um dia vou ser sub20 kkkkkk;;Toledo, Brasil;2017-10-16 20:35:43
ajquadros;Fulmetal Alchemist Brotherhood em Toledo, Parana https://t.co/5suMatAejZ;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 20:40:59
andergriloo;Essa vai para os amigos de verdade ! KK https://t.co/84m3chHK4I;;Toledo, Brasil;2017-10-16 20:46:15
ajquadros;"Parabéns pra mim.

16/outubro é DIA INTERNACIONAL DO PÃO em Toledo, Parana https://t.co/SuG0PCg0PC";{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 20:46:48
aana_alvess;🍭 em Toledo, Parana https://t.co/bz7O9ky0mM;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 20:52:20
diionatan;O que falar dessa pessoa que eu mal conheço e já curto pakas??? WAAAAAAL, PARABÉÉÉNS!!! Queria… https://t.co/jK3mQCvzrK;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 20:55:14
menegom;Literalmente comecei um tratamento para minhas unhas kkk porque a lari já brigou altos cmg;;Toledo, Brasil;2017-10-16 20:58:12
aana_alvess;🍭 em Toledo, Parana https://t.co/XDsqulN3OD;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 21:00:00
Eoqmarques;"Tenho o que quero e preciso 
E as briguinhas comigo, eu deixo pra lá 
Quem sabe é o seu jeito de amar";;Toledo, Brasil;2017-10-16 21:03:08
_carol_benatti;se arrependimento matasse kkkkkkkkkkk aiai;;Toledo, Brasil;2017-10-16 21:22:18
gab_koval;e eu que fiquei tremendo pra ir na sala dos outros pegar o diário de bordo kkkkk tal do medo de atrapalhar é paia em;;Toledo, Brasil;2017-10-16 21:22:38
_carol_benatti;daria tudo pra voltar exatamente um ano atrás;;Toledo, Brasil;2017-10-16 21:23:27
limatheusp;Só de pensar nas provas me da vontade de me enterrar sete palmos abaixo da terra e só sair em dezembro;;Toledo, Brasil;2017-10-16 21:35:22
x_gihh;não sei definir o quanto eu gosto do horário de verão;;Toledo, Brasil;2017-10-16 21:43:34
raffagaleazzi;@MariaEd57195501 @ntaliay @alatariiel Achei um gif da Duda no joia gente https://t.co/hgmZsRAsM4;;Toledo, Brasil;2017-10-16 21:44:30
KauDallaPossa;Até parece que eu não estava morta depois do treino https://t.co/Z68jrFQ3yR;;Toledo, Brasil;2017-10-16 21:45:23
_alecrimm;Hoje tem aquele famoso churras na casa dos brow, segundouu;;Toledo, Brasil;2017-10-16 21:45:35
silvaamaatheus;O Ander é viado mas é meu amigo;;Toledo, Brasil;2017-10-16 21:45:59
silvaamaatheus;Vão se fude;;Toledo, Brasil;2017-10-16 21:46:29
wolflarrys;submarine melhor filme sim https://t.co/cV5O7nKKaD;;Toledo, Brasil;2017-10-16 21:50:47
hjnaomaria;No casamento do fds eu já pude ter uma ideia de quem vai chegar bebado na minha formatura...: meu pai e meu namorado;;Toledo, Brasil;2017-10-16 21:56:23
DELEGADOMACORIN;E a mídia só elogia quando é torcida do curíntia... https://t.co/Y68dhPKjO6;;Toledo, Brasil;2017-10-16 21:58:44
silvaamaatheus;Aquele rolê na city @feralbertoni https://t.co/PwWy6Llnkb;;Toledo, Brasil;2017-10-16 22:04:21
_juniortavares;Agradecer aos broder da Duemtios @shigueo_t  @ghmalacarne e companhia, ajudaram pra caralho a bateria nos rolê, valeu rapaziada 👊👏👏;;Toledo, Brasil;2017-10-16 22:05:39
Paamela_SoaresC;sono modo on 😴💤;;Toledo, Brasil;2017-10-16 22:05:44
LicaCMaronezi;Eita saudade 😭 https://t.co/O7dhuCruap;;Toledo, Brasil;2017-10-16 22:15:28
_juniortavares;@caioteo @shigueo_t @ghmalacarne Vlw caio :)));;Toledo, Brasil;2017-10-16 22:15:33
Geeozancheta;Puta vontade de pintar meu cabelo mano;;Toledo, Brasil;2017-10-16 22:16:19
LuucasBrixner;Só faltava um empurrão bem dado;;Toledo, Brasil;2017-10-16 22:18:58
KauDallaPossa;Minha mãe ta me elogiando tanto hoje;;Toledo, Brasil;2017-10-16 22:22:31
Paamela_SoaresC;sorte que na segunda só tem aula do prof Rafael, se fosse Adir eu dormiria COM CERTEZA;;Toledo, Brasil;2017-10-16 22:22:46
Eoqmarques;"Conversamos por 3 redes sociais diferentes ao mesmo tempo e em todas são assuntos diferentes. 
Confesso que as vezes eu me perco kkkkkk";;Toledo, Brasil;2017-10-16 22:24:57
_wesley_perez;É nadaa 😂❤ https://t.co/fW0vNwMagh;;Toledo, Brasil;2017-10-16 22:26:13
Eoqmarques;@Choraederr Ela é realmente uma guerreira kkkkkk #TaylorSwiftÉruim;;Toledo, Brasil;2017-10-16 22:27:33
WesleyMMDias;@a_karolinap Vamos?;;Toledo, Brasil;2017-10-16 22:27:43
WesleyMMDias;Alguém quer um amigo novo no snap? Pq estou super disposto, vamos ter contagem  rs;;Toledo, Brasil;2017-10-16 22:28:21
WesleyMMDias;Hoje o meu dia se baseou em frustrações pessoais;;Toledo, Brasil;2017-10-16 22:29:11
WesleyMMDias;Odeio quando planejo tudo certinho e quando está tudo indo bem, da alguma merda e sai tudo do controle;;Toledo, Brasil;2017-10-16 22:29:48
WesleyMMDias;A vida tá uma merda, o dona vida você tá mt afrontosa, dá um time obg;;Toledo, Brasil;2017-10-16 22:32:17
hjnaomaria;Ter intimidade com o parceiro é maravilhoso e um porre ao msm tempo... Deus me defenderey;;Toledo, Brasil;2017-10-16 22:33:43
schiavovane;meu amigos vestibulandos, no dia do enem não vamos esquecer de levar a caneta vermelha pra fazer a prova.;;Toledo, Brasil;2017-10-16 22:35:47
Eoqmarques;@WesleyMMDias Tomar susto? Pra que?;;Toledo, Brasil;2017-10-16 22:36:58
angelofabris;ta chamando atenção pq gosta ou ta carente?;;Toledo, Brasil;2017-10-16 22:37:09
Eoqmarques;@mairomagna EU SÓ QUERO SABER COMO É QUE EU VOU EMBORA;;Toledo, Brasil;2017-10-16 22:41:37
ajquadros;Tutopom? em Toledo, Parana https://t.co/L9Wfvk7G7W;{u'type': u'Point', u'coordinates': [-53.75, -24.7333]};Toledo, Brasil;2017-10-16 22:46:47
LagoMF;Me preparando pras olimpíadas https://t.co/dSTcFtTiCV;;Toledo, Brasil;2017-10-16 22:48:32
Eoqmarques;@mairomagna EU SÓ SAIO DAQUI QUANDO ELA ME ATENDER;;Toledo, Brasil;2017-10-16 22:52:29
liandrapoliana;"Eu odeio o motorista do sul/oeste
ELE ME ESMAGOU";;Toledo, Brasil;2017-10-16 22:54:29
boteumacatu;Acordei desnorteada pra ir pra aula, triste com preguiça, confere com o colega, não tem aula, obg universo;;Toledo, Brasil;2017-10-16 22:57:42
Eoqmarques;@mairomagna Oxe;;Toledo, Brasil;2017-10-16 22:59:59
Graciellyba25;Homens que valorizam as mulheres, merecem ser reconhecidos sim;;Toledo, Brasil;2017-10-16 23:00:44
Graciellyba25;Homem que valoriza o esforço de uma mulher, esse sim merece ser reconhecido como homem de verdade;;Toledo, Brasil;2017-10-16 23:03:49
kauanenobre;Eu to apx pela loja que abriu no JL de geek 💚;;Toledo, Brasil;2017-10-16 23:06:58
Eoqmarques;Primeiro a gente pensa que é zoeira né https://t.co/Gmz3FqzHRF;;Toledo, Brasil;2017-10-16 23:10:43
silvaamaatheus;Cara, mais alguém chega em casa com vontade de fumar e o pai está montando o rosh ?;;Toledo, Brasil;2017-10-16 23:16:36
jhojholl;Ano que vem vou ajudar a patrocinar a F1 #TIM #ComFronteiras #SemSinal #InternetBosta #CadeMeusCreditos?;;Toledo, Brasil;2017-10-16 23:22:01
Rafaelmcesario2;Nao importa se a vida e dura nunca desista pois algo grandioso esta reservado para você!!!!! https://t.co/FlHIClrRkJ;;Toledo, Brasil;2017-10-16 23:25:29
MatheusZavadzki;Aprovado o projeto de conclusão de curso, obrigado meu Deus 🙏 #MaeTaAcabando;;Toledo, Brasil;2017-10-16 23:41:03
HeloisaRoman;"sono 
fome
sono
fome
sono
fome";;Toledo, Brasil;2017-10-16 23:41:07
gab_koval;to rindo mt com esses prints kkkkkkk é cada coisa vei;;Toledo, Brasil;2017-10-16 23:41:22
Eoqmarques;@_giotrombetta @amandalludwig Só a Amanda pra salvar a foto mesmo;;Toledo, Brasil;2017-10-16 23:42:30
Eoqmarques;@_giotrombetta @amandalludwig Eu vou, ela é um amorzinho;;Toledo, Brasil;2017-10-16 23:43:24
GoessWesley;Única coisa boa do dia foi comer um  Subway, pq o resto do dia foi muito pesado 👌🏻😪;;Toledo, Brasil;2017-10-16 23:49:35
x_gihh;o meu desespero em ver uma barata voando no elfo;;Toledo, Brasil;2017-10-16 23:51:07
WesleyMMDias;"Já dizia Rafa Uccman:""Eu não sou antibiótico para você me responder de oito em oito horas.""
ME AJUDA A TE AJUDAR NÉ MEU ANJO";;Toledo, Brasil;2017-10-16 23:52:45
WesleyMMDias;Quando eu vou enxergar o propósito da minha vida??????;;Toledo, Brasil;2017-10-17 00:02:22
HeloisaRoman;"seja como for
com quem for
nunca adpate ao que faz mal
ao seu coração";;Toledo, Brasil;2017-10-17 00:10:19
boteumacatu;Pensar dms na vida me da uma dor de cabeça fudida;;Toledo, Brasil;2017-10-17 00:11:08
Eoqmarques;Hoje a meia luz o edredom e chega;;Toledo, Brasil;2017-10-17 00:13:02
supostomarginal;@MatheusrexMX289 @marcos_bortoli Projeto: Acho ruim compra e levanta 😂;;Toledo, Brasil;2017-10-17 00:13:41
MatheusZavadzki;@helofeuserr Bah, sem palavras, muito querida, entrou na minha vida pra nunca mais sair, meu maior xodo hoje, amo muito ❤🐍;;Toledo, Brasil;2017-10-17 00:17:17
TLeubet;Eu fico surpreendido com a capacidade das pessoas em inventar histórias sobre os outros;;Toledo, Brasil;2017-10-17 00:17:51
HeloisaRoman;@let_pellizzaro te amo morr;;Toledo, Brasil;2017-10-17 00:18:09
liandrapoliana;#NewProfilePic tremida https://t.co/wlVKDLQUN6;;Toledo, Brasil;2017-10-17 00:19:09
TLeubet;Eu fico surpreso com a capacidade das pessoas em inventar histórias sobre os outros;;Toledo, Brasil;2017-10-17 00:21:54
liandrapoliana;"Quem não é visto não é lembrado
Por isso mesmo eu meto o pé";;Toledo, Brasil;2017-10-17 00:24:34
oi_peder;Melhor sono da tarde hj ❤;;Toledo, Brasil;2017-10-17 00:25:38
liandrapoliana;Esse diabo de cabelo que não cresce;;Toledo, Brasil;2017-10-17 00:26:25
Eoqmarques;@_giotrombetta Bem grande ela;;Toledo, Brasil;2017-10-17 00:32:39
Eoqmarques;@_giotrombetta Kskskskskksksks ATA kskskskskskskskks;;Toledo, Brasil;2017-10-17 00:32:58
Eoqmarques;@_giotrombetta Ksksksksks ATA ksksksksks;;Toledo, Brasil;2017-10-17 00:33:13
Eoqmarques;@giosdecera Pode me chamar pra comer um Xzao eu vou tá rsrs;;Toledo, Brasil;2017-10-17 00:35:35
Eoqmarques;@_giotrombetta VOCÊ CALA BOCA E ACEITA;;Toledo, Brasil;2017-10-17 00:35:56
adrielylb;Que https://t.co/vOHxSChW7Y;;Toledo, Brasil;2017-10-17 00:38:17
Eoqmarques;@_giotrombetta Eu sei;;Toledo, Brasil;2017-10-17 00:39:24
liandrapoliana;A motorista do são frão é mto puts revolts;;Toledo, Brasil;2017-10-17 00:39:38
janapsantana;Meu fetiche é ganhar troféu no snap 💕;;Toledo, Brasil;2017-10-17 00:43:42
adrielylb;Falei pra minha mãe que ia me dopar pra dormir ela deu um berro kkkkkkkkkkkkkkkkkk;;Toledo, Brasil;2017-10-17 00:44:56
adrielylb;@epvnts @raphucks Como sempre;;Toledo, Brasil;2017-10-17 00:46:39
Marcos_Edu23;Ri muito no curso hj kskkskss;;Toledo, Brasil;2017-10-17 00:48:10
Eoqmarques;Eu tô com uma pança de tiozinho kkkkkkk :(;;Toledo, Brasil;2017-10-17 00:48:39
fagneruk;Conrado, sua hora vai chegar. .. que futriqueiro #AFazendaNovaChance;;Toledo, Brasil;2017-10-17 00:48:39
angelofabris;que ódio quando vc estuda e parece que não aprendeu nada;;Toledo, Brasil;2017-10-17 00:49:31
Marcos_Edu23;@daniferreeiraa  posso postar o negócio lá que eu te mandei kskkskksksksksksk;;Toledo, Brasil;2017-10-17 00:49:47
Marcos_Edu23;Essa menina tá chata já, tô enjoando kkkk;;Toledo, Brasil;2017-10-17 00:51:35
fagneruk;Aritana, hoje você não escapa.. $ #AFazendaAoVivo;;Toledo, Brasil;2017-10-17 00:51:58
MatheusZavadzki;Tambem quero brincar fio, chama 🔥 https://t.co/BERiK7Uu8G;;Toledo, Brasil;2017-10-17 00:52:16
janapsantana;É porque não era você, eu troco 4 vidas de solteiro fácil pra viver o resto dessa do seu lado;;Toledo, Brasil;2017-10-17 00:58:12
limatheusp;Melhor coisa é poder contar com os amigos quando precisa, te amo @meplusbru ❤️❤️❤️❤️;;Toledo, Brasil;2017-10-17 00:59:46
