user;tweet;coordenadas;cidade;horario
TorquatoNataly;Orphan Black é muito bom gente, assistammmm;;Colombo, Brasil;2017-10-20 18:57:10
olenic_;Comi um pão cm hambúrguer e dps um nuggets, meee;;Colombo, Brasil;2017-10-20 19:04:35
poli_trindade;GOL PORRA!;;Colombo, Brasil;2017-10-20 19:08:09
poli_trindade;20/10/2017 17:09:43: Gui: Sexta feira 5 hrs da tarde, acha mesmo que vou trabalhar hahaha;;Colombo, Brasil;2017-10-20 19:10:30
TorquatoNataly;tô só esperando pela hora que meu baby chega 💑;;Colombo, Brasil;2017-10-20 19:11:27
jessica_epa;COXA COXA DOIDO https://t.co/7V5bzKNmio;;Colombo, Brasil;2017-10-20 19:11:41
natysx;queria fazer francesinha nas unhas mas a Bianca ñ me da sossego;;Colombo, Brasil;2017-10-20 19:17:24
olenic_;Carinho https://t.co/IK8L2wlIQn;;Colombo, Brasil;2017-10-20 19:32:41
EmilyShizue;Tem nada mais lindo que aquele sorriso 🎶😍😍;;Colombo, Brasil;2017-10-20 19:38:28
EmilyShizue;Acho que estou na merda 😂😂;;Colombo, Brasil;2017-10-20 19:41:49
EmilyShizue;Vejo umas coisas e fico cara que amor é este;;Colombo, Brasil;2017-10-20 19:43:53
olenic_;Acho que vou dá uma dormida;;Colombo, Brasil;2017-10-20 19:47:18
OpaMorenaa_;Aí mds 😮;;Colombo, Brasil;2017-10-20 19:50:31
OpaMorenaa_;Pelo menos o local da minha prova do enem vai ser perto 😌;;Colombo, Brasil;2017-10-20 19:52:02
OpaMorenaa_;Eu só não sei se to preparada mds;;Colombo, Brasil;2017-10-20 19:52:22
poli_trindade;quando se tem que editar fotos, mas voce nao quer perder o jogo do @Coritiba https://t.co/E9wT928NMy;;Colombo, Brasil;2017-10-20 19:57:48
EmilyShizue;Pessoas desocupadas que cuidam da minha vida,estou querendo fazer mais vestibular se quiserem pagar os boletos estou aceitando 🙄;;Colombo, Brasil;2017-10-20 20:09:07
EmilyShizue;Como pode né nossa felicidade incomoda tanta gente;;Colombo, Brasil;2017-10-20 20:13:26
descoladoaly;Hoje vai presta;;Colombo, Brasil;2017-10-20 20:19:47
descoladoaly;Segunda feira crio juízo;;Colombo, Brasil;2017-10-20 20:20:04
poli_trindade;aguenta coracao!!;;Colombo, Brasil;2017-10-20 20:27:32
poli_trindade;vai Coritiba;;Colombo, Brasil;2017-10-20 20:29:53
Jun1nho0;Joga um futebolzin maroto agora, pra dá uma aliviada no stress;;Colombo, Brasil;2017-10-20 20:29:54
guedesnicolas_;Até se você aparecer pintada de ouro na minha frente, eu te vendo na próxima esquina;;Colombo, Brasil;2017-10-20 20:31:04
poli_trindade;Victor pelo amor de Deus, colabora meu amigo;;Colombo, Brasil;2017-10-20 20:33:29
olenic_;Pelo amor d Deus para com esses pênalti;;Colombo, Brasil;2017-10-20 20:36:32
poli_trindade;obrigada @deus por mais essa oportunidade;;Colombo, Brasil;2017-10-20 20:37:58
poli_trindade;COXA!;;Colombo, Brasil;2017-10-20 20:38:19
olenic_;Ufa;;Colombo, Brasil;2017-10-20 20:38:41
poli_trindade;arthur pega esaa meu amo;;Colombo, Brasil;2017-10-20 20:39:07
poli_trindade;meu coracao nao vai aguentar;;Colombo, Brasil;2017-10-20 20:41:20
poli_trindade;vai se foderr!!!!;;Colombo, Brasil;2017-10-20 20:42:02
poli_trindade;eu vou p academia q eu ganho mais;;Colombo, Brasil;2017-10-20 20:43:02
TorquatoNataly;muito tzão ver meus amigos passando em faculdade, subindo um degrau da vida 💗;;Colombo, Brasil;2017-10-20 20:44:14
TorquatoNataly;pena que sou um desgosto;;Colombo, Brasil;2017-10-20 20:44:45
TorquatoNataly;quero muito ver eles passando na federal, vou ficar + feliz que eles kakakakak;;Colombo, Brasil;2017-10-20 20:45:28
TorquatoNataly;eu já estou providenciando as miçangas p vender na praia;;Colombo, Brasil;2017-10-20 20:45:57
TorquatoNataly;já estou me vendo chorando horrores na formatura gente;;Colombo, Brasil;2017-10-20 20:47:11
TorquatoNataly;meu cabelo tá uma bosta mas nem vou me estressar porque amanhã depois do curso vou fazer uma progressivinha 💆🏻;;Colombo, Brasil;2017-10-20 20:49:56
yourNightmaare_;Nossa eu to morta c farofa;;Colombo, Brasil;2017-10-20 20:52:18
Jeff_Erthal;Chegar em casa e ter um pão caseiro quentinho te esperando ❤❤;;Colombo, Brasil;2017-10-20 21:06:37
Jeff_Erthal;Foi mó engraçado a entrevista hoje kkkkk;;Colombo, Brasil;2017-10-20 21:07:13
Jeff_Erthal;Passei no trabalho da Thaline só pra não deixa ela trabalha kkkkk;;Colombo, Brasil;2017-10-20 21:07:45
Jeff_Erthal;Escutando um som bem de boa, quando olho pro lado vejo a @, cortou totalmente minha brisa;;Colombo, Brasil;2017-10-20 21:09:07
heyHiatos;Mano, que textão 💕 https://t.co/G7QSw5IiMk;;Colombo, Brasil;2017-10-20 21:13:48
heyHiatos;Selfie mais linda https://t.co/8v1qEtS2WP;;Colombo, Brasil;2017-10-20 21:16:30
descoladoaly;Você tem até um sorriso bonito , mais não vale nada;;Colombo, Brasil;2017-10-20 21:16:52
mikaaaasilva;Vou fazer um vídeo com a Maria;;Colombo, Brasil;2017-10-20 21:22:46
olenic_;Queria uma companhia pra mim ir na pib toda semana;;Colombo, Brasil;2017-10-20 21:24:10
Alynelunkes;Corta o meu assim @lessalunkes https://t.co/BDH7NjdEqS;;Colombo, Brasil;2017-10-20 21:27:21
wdpaulinhade;Bem assim kkkkkkk https://t.co/pIvjE88YrS;;Colombo, Brasil;2017-10-20 21:28:02
wdpaulinhade;@@@@ https://t.co/rSOvpE9cnT;;Colombo, Brasil;2017-10-20 21:32:33
wdpaulinhade;KKKKKKKKKKKK https://t.co/BCDWdJq1hd;;Colombo, Brasil;2017-10-20 21:36:45
olenic_;Aaaaaaa essa mulher https://t.co/PSC7a1xRhi;;Colombo, Brasil;2017-10-20 21:39:56
heldersonsilva;Muito feliz com o presente personalizado. Parceria de muitos anos e que, com certeza, durará… https://t.co/zOcTgvYTqj;{u'type': u'Point', u'coordinates': [-49.1644406, -25.3848421]};Colombo, Brasil;2017-10-20 21:46:28
heldersonsilva;Muito obrigado pelo presente personalizado. Parceria de muitos anos e que, com certeza, durará… https://t.co/EUEddb4x7C;{u'type': u'Point', u'coordinates': [-49.1644406, -25.3848421]};Colombo, Brasil;2017-10-20 21:48:17
Francii_Japa;O mundo se tornou chato... Por causa das pessoas.;;Colombo, Brasil;2017-10-20 22:00:31
Francii_Japa;Tem gente q é muuuuuito forçadinha ne... Kkk;;Colombo, Brasil;2017-10-20 22:01:29
Francii_Japa;Pensa que engana 😷;;Colombo, Brasil;2017-10-20 22:02:01
guedesnicolas_;sextou noite do rodízio de pizza;;Colombo, Brasil;2017-10-20 22:02:20
viesque_;Me deparei que daqui 3 MESES farei 20 anossss 😓;;Colombo, Brasil;2017-10-20 22:03:44
mikaaaasilva;Quando fico puta é melhor nem responder as pessoas;;Colombo, Brasil;2017-10-20 22:03:52
viesque_;Tá voando demaaaaaais, sdds 15 anos;;Colombo, Brasil;2017-10-20 22:04:13
ribeiro_ju1;hora não passa logo, quero assistir o final da novelaAAaa;;Colombo, Brasil;2017-10-20 22:13:07
Francii_Japa;Vamos comer #Pizza!;;Colombo, Brasil;2017-10-20 22:14:13
Crix_;me sinto o Cellbit quando o @classic1real e a @kmillap me perguntam algo no role 😂 https://t.co/nqLuafSNgo;;Colombo, Brasil;2017-10-20 22:15:42
Jgscoimbra;hj vou em um karaokê;;Colombo, Brasil;2017-10-20 22:17:45
Jgscoimbra;eu passo vergonha em tudo, redes sociais, na minha vida, na escola, na rua, no ônibus, é foda;;Colombo, Brasil;2017-10-20 22:18:23
Jgscoimbra;mano hj a programação do cep foi muito show;;Colombo, Brasil;2017-10-20 22:22:56
EmilyShizue;T assistindo uma vida com propósito;;Colombo, Brasil;2017-10-20 22:25:02
Crix_;antes Netflix era o amor infinito de todo mundo, começou a cortar as séries/filmes do catálogo, bitcho, só vejo gente falando mal;;Colombo, Brasil;2017-10-20 22:27:03
action_kau;Vou lavar meu tênis;;Colombo, Brasil;2017-10-20 22:33:38
Kaatchau;2 meses sem tt;;Colombo, Brasil;2017-10-20 22:53:34
Kaatchau;Recorde KKKKK;;Colombo, Brasil;2017-10-20 22:53:50
EmilyShizue;"""Eu olhava pra você eu ria kk""
Para que melhor né 😂😂";;Colombo, Brasil;2017-10-20 22:56:04
Crix_;faz quase uma hora que to vendo Twitter no lugar de botar um filme pra assistir;;Colombo, Brasil;2017-10-20 22:56:59
EmilyShizue;Milena e Marlon  são as melhores pessoas da vida e são aqueles que eu quero manter sempre perto de mim!!!;;Colombo, Brasil;2017-10-20 22:58:33
Crix_;num dia aparece uns chave querendo tretar, no outro aparece fã de kpop;;Colombo, Brasil;2017-10-20 22:59:01
Seerafim_;TO FELIZ PRA CARALEOOOO;;Colombo, Brasil;2017-10-20 23:02:46
Crix_;oloko bitcho, instalaram wifi na creche pelo jeito;;Colombo, Brasil;2017-10-20 23:02:56
Seerafim_;Caloura PUCPR 2018, porraaaaa;;Colombo, Brasil;2017-10-20 23:08:03
action_kau;Queria ver o meu benzinho amanhã pena que não vai dar 🙄;;Colombo, Brasil;2017-10-20 23:10:06
action_kau;Kakashi é o melhor kkkkkkk;;Colombo, Brasil;2017-10-20 23:11:39
EmilyShizue;Gente assistam uma vida com propósito que filmão do caramba 😍😍;;Colombo, Brasil;2017-10-20 23:12:58
EmilyShizue;To só pelo Pulse de amanhã;;Colombo, Brasil;2017-10-20 23:15:01
Crix_;eu trouxe a Beca pro Twitter pra ela comentar esse negócio do Marques com o kpop mano 😂;;Colombo, Brasil;2017-10-20 23:19:42
Seerafim_;Alguém me diz onde vai sair as fotos do banho de lama da @PUCPR_oficial pls;;Colombo, Brasil;2017-10-20 23:36:51
heyHiatos;⚠⚠⚠⚠⚠ https://t.co/TRTICEqz2k;;Colombo, Brasil;2017-10-20 23:38:28
TorquatoNataly;@santosss_isa vamos sempre perder pessoas que gostamos 😞💔;;Colombo, Brasil;2017-10-20 23:39:11
olenic_;Caraca eu tô o dia inteiro assistindo série e vou passar a noite assim;;Colombo, Brasil;2017-10-20 23:40:21
action_kau;Brayan é um otário visualizou minha msgm e não respondeu kkk;;Colombo, Brasil;2017-10-20 23:42:22
TorquatoNataly;@santosss_isa sim isso com certeza é o que mais dói;;Colombo, Brasil;2017-10-20 23:42:35
TorquatoNataly;queria mais que tudo agora https://t.co/c5usqZInNW;;Colombo, Brasil;2017-10-20 23:43:01
EmilyShizue;9 dias para a UFPR;;Colombo, Brasil;2017-10-20 23:44:34
action_kau;Eu ficar fechada no meu mundinho onde só tem Naruto é bom pq ninguém me magoa, embora hj tenha sido legal passar a tarde com os migos;;Colombo, Brasil;2017-10-20 23:45:10
Crix_;🌸 fanatismo não é legal, apenas aceita 🌸;;Colombo, Brasil;2017-10-20 23:46:29
Crix_;enfia a novela no cu meu anjo;;Colombo, Brasil;2017-10-20 23:48:07
Crix_;vocês conseguem ser mais chatos que eu, putaquepariu;;Colombo, Brasil;2017-10-20 23:48:28
Crix_;"mas é como diz aquele ditado

VAI PRA PUTA QUE PARIU MEU PARÇA";;Colombo, Brasil;2017-10-20 23:52:50
Crix_;como é que gente que não sabe ignorar as bagaça que não gosta consegue sobreviver na Internet?;;Colombo, Brasil;2017-10-20 23:54:23
Crix_;que preguiça de conviver com gente, quero virar uma vaca;;Colombo, Brasil;2017-10-20 23:59:09
AdemirPereira93;Irmã Fabiana e Irmã Didi Formam uma dupla no #CarinhaDeAnjo240;;Colombo, Brasil;2017-10-21 00:02:20
sa_manoella;Eu queria tanto meu loiro de novo;;Colombo, Brasil;2017-10-21 00:06:16
nsoucriativa;se o crush de vcs nao fala “me chamaram p balada mas nao to afim, vamo se ver” em plena sexta feira, vcs tao crushando a pessoa errada;;Colombo, Brasil;2017-10-21 00:06:21
AdemirPereira93;Não gostei da volta da Verônica ao doce Horizonte! 😠😬😡 #CarinhaDeAnjo240;;Colombo, Brasil;2017-10-21 00:08:01
Mrilyn_;QUE AGONIA SENHORRRRR #AForcaDoQuererFinal;;Colombo, Brasil;2017-10-21 00:12:54
Crix_;@allan3413 as vezes os indivíduos estão loucos nas drogas;;Colombo, Brasil;2017-10-21 00:17:03
jessica_epa;So os ze novela;;Colombo, Brasil;2017-10-21 00:17:24
AdemirPereira93;Nem sabia que irmã Didi joga Futebol! #CarinhaDeAnjo240;;Colombo, Brasil;2017-10-21 00:18:09
Mrilyn_;Essa novela é muito boa meu amigos #AForcaDoQuererFinal;;Colombo, Brasil;2017-10-21 00:18:25
Mrilyn_;Tô tensa;;Colombo, Brasil;2017-10-21 00:18:47
TorquatoNataly;PIRANHAAAA https://t.co/t35eTeQYss;;Colombo, Brasil;2017-10-21 00:20:19
Mrilyn_;Agora vai vir a parte do barraco;;Colombo, Brasil;2017-10-21 00:21:55
AdemirPereira93;Essa Irmã Didi fala muito e fez a Madre dormi hahahaha #CarinhaDeAnjo240;;Colombo, Brasil;2017-10-21 00:22:43
Jgscoimbra;Boa noite só pra quem foi barrado no karaokê e voltou de uber embora;;Colombo, Brasil;2017-10-21 00:27:58
Jgscoimbra;o que me mantém é que hoje fiz minha inscrição do enipa e já paguei;;Colombo, Brasil;2017-10-21 00:28:55
olenic_;Eu tô tão feliz, que sdd de sentir isso que estou sentindo;;Colombo, Brasil;2017-10-21 00:29:39
jeanjensey;^.^ em Residencia https://t.co/ZGZA2H50HV;{u'type': u'Point', u'coordinates': [-49.20551467, -25.36253433]};Colombo, Brasil;2017-10-21 00:31:02
Francii_Japa;A pizza da El Tomato e muito top... 🍕;;Colombo, Brasil;2017-10-21 00:39:44
Jgscoimbra;aí deus que vergonha;;Colombo, Brasil;2017-10-21 00:44:42
maisumami;Bateu uma sdd agr joga 😪;;Colombo, Brasil;2017-10-21 00:45:18
olenic_;Mas e ela que eu quero então, ela é a dona do meu coração;;Colombo, Brasil;2017-10-21 00:45:29
feerserafim;Minha mãe ta mó boba q merda;;Colombo, Brasil;2017-10-21 00:54:07
olenic_;Odeio lençol que fica saindo do colchão 🙄;;Colombo, Brasil;2017-10-21 00:56:11
FelipeBacil1;@MiaSanMiaPT @Thiago6 Melhor definição;;Colombo, Brasil;2017-10-21 00:56:47
Schirrmer;Essa novela das nove tá demaiss;;Colombo, Brasil;2017-10-21 00:58:15
MicucaLiz;liberdade pro meu amor sabiá;;Colombo, Brasil;2017-10-21 01:05:03
Francii_Japa;Precisava de uma manicure top de linha... 💅;;Colombo, Brasil;2017-10-21 01:06:51
MicucaLiz;toma cachorra;;Colombo, Brasil;2017-10-21 01:08:29
mariapietchak;Se arrependimento matasse...;;Colombo, Brasil;2017-10-21 01:09:52
olenic_;Eu amo essa foto KKKKKKKK https://t.co/wq8ogPV5Oj;;Colombo, Brasil;2017-10-21 01:14:38
olenic_;Tô pensando em dormir ja;;Colombo, Brasil;2017-10-21 01:18:39
olenic_;Meu gato tá agarrado em mim;;Colombo, Brasil;2017-10-21 01:18:47
RulliC03;Bate no peito e fala que é irmão, até terminar o namoro, depois a irmandade fica pra trás..;;Colombo, Brasil;2017-10-21 01:18:50
RulliC03;Me chama de biscate, mais queria estar com quem eu estou;;Colombo, Brasil;2017-10-21 01:20:14
RulliC03;Chama de amiga, depois atira pelas costas. E olha que não é a primeira vez que isso acontece né bb;;Colombo, Brasil;2017-10-21 01:21:55
RulliC03;Me diga com quem anda que eu falarei quem tu és;;Colombo, Brasil;2017-10-21 01:22:59
RulliC03;O drama não disfarça falsidade amor;;Colombo, Brasil;2017-10-21 01:23:31
Jun1nho0;Concordo https://t.co/IZu1O76aoR;;Colombo, Brasil;2017-10-21 01:23:46
RulliC03;Tirei a atenção de você bb? Poxaaaa que dozinha, não irei mudar por gente que não merece nem meu respeito;;Colombo, Brasil;2017-10-21 01:25:41
duda_furni;Meu dia tava ótimo até até ver aquela praga na saida🙄;;Colombo, Brasil;2017-10-21 01:26:15
Jgscoimbra;odeio emojis de mais socorro;;Colombo, Brasil;2017-10-21 01:27:23
RulliC03;Meuuuu amoooo, eu to é curtindo a minha felicidade em silêncio, se ela tá te atrapalhando ? Vai lava sua cara e tentar ser feliz;;Colombo, Brasil;2017-10-21 01:28:44
RulliC03;Vou ficar sem ver o mozão :( só se ele for pra Pinhais me ver... E não duvido é capaz dele ir;;Colombo, Brasil;2017-10-21 01:29:34
RulliC03;O @ tem ciúme do xexel kkkk é mt fofo ❤️;;Colombo, Brasil;2017-10-21 01:30:00
RulliC03;Só falo uma coisa!! Fale na minha cara tudo que têm pra falar;;Colombo, Brasil;2017-10-21 01:30:30
RulliC03;Falsidade só fode com a própria pessoa, só elas que não enxergam isso;;Colombo, Brasil;2017-10-21 01:31:02
lirupontes;Seja ! https://t.co/uOE8JvFpBn;;Colombo, Brasil;2017-10-21 01:31:49
RulliC03;Aquele velho ditado, falem bem ou falem mal, mais falem de mim 😂;;Colombo, Brasil;2017-10-21 01:31:58
RulliC03;Vc da sua mão pra pessoa e a própria pessoa te apunhala pelas costas, usando sua própria mão;;Colombo, Brasil;2017-10-21 01:33:21
RulliC03;Tem um cantinho da sala que é engraçado😂👌🏻;;Colombo, Brasil;2017-10-21 01:33:53
mikaaaasilva;Quem sou eu e o japa discutindo o final da novela kkkk;;Colombo, Brasil;2017-10-21 01:45:32
mikaaaasilva;Kkkkkk acho que você é a corna da vez novamente nenê;;Colombo, Brasil;2017-10-21 01:46:44
mikaaaasilva;KKKKKKKKKKKKKKKKKKK mano;;Colombo, Brasil;2017-10-21 01:49:08
mariapietchak;Foda quando algumas coisas se perdem com o tempo e você sente falta e tenta trazer novamente e parece ser impossível e aaaa;;Colombo, Brasil;2017-10-21 01:51:04
guedesnicolas_;cheguei do rodízio, comi 25 pedaços de pizza;;Colombo, Brasil;2017-10-21 01:53:49
gabrielnadolny1;O choro pode durar uma noite, mas a alegria vem pela manhã;;Colombo, Brasil;2017-10-21 01:57:17
ribeiro_ju1;mttt decepcionado 😐 https://t.co/LhVKzUtdBK;;Colombo, Brasil;2017-10-21 02:03:22
lirupontes;Se ferra veio curto demais ver stand-up;;Colombo, Brasil;2017-10-21 02:04:28
EnriqueProdosc3;Acabei de sair do cep e amanha 8 horas da madrugada ja vou estar la dnv;;Colombo, Brasil;2017-10-21 02:09:31
action_kau;Tô nada afim de ir no colégio amanhã ai ai Jesus amado 😪;;Colombo, Brasil;2017-10-21 02:13:18
Jeff_Erthal;Sentado aqui fora esperando o Breno...;;Colombo, Brasil;2017-10-21 02:14:59
poorravei_;Sério que a @ excluiu o Tweet? Kakakakaka https://t.co/VLuHAJdn2f;;Colombo, Brasil;2017-10-21 02:16:19
action_kau;Que sono meu Deus;;Colombo, Brasil;2017-10-21 02:18:08
poorravei_;Argumento de paranista é a mesma coisa que a série A para eles, NÃO EXISTE FAZ TEMPORADAS KKKKK https://t.co/TOjVBWImYB;;Colombo, Brasil;2017-10-21 02:19:32
Seerafim_;@silvio_pase VAI ME RESPONDER NO MESSENGER;;Colombo, Brasil;2017-10-21 02:22:28
Seerafim_;Foi incrível, MEU DEUS! Vou sentir muita falta desses momentos em turma... https://t.co/sKArnVbjD4;;Colombo, Brasil;2017-10-21 02:23:56
duda_furni;Tô muito feliz;;Colombo, Brasil;2017-10-21 02:24:19
poorravei_;"A FOFURIA É COMÉDIA, SÓ SABE PASSAR MAL, SEU PUNHO É COLADO COM A PORRA DO MEU PAU 🤜🏼💦🤛🏼  
RESPEITA O DUENDE 💪🏼🇳🇬🇨🇴🇳🇬";;Colombo, Brasil;2017-10-21 02:24:50
poorravei_;Alguem me diz o que é Paraná clube https://t.co/KrOfgnew3D;;Colombo, Brasil;2017-10-21 02:28:30
pdc_brayan;observar pra aprender,se calar pra cê manter;;Colombo, Brasil;2017-10-21 02:28:33
pdc_brayan;sem tempo pra lamentar;;Colombo, Brasil;2017-10-21 02:29:58
natysx;@AndreyDeFreit me deixa ser dramática;;Colombo, Brasil;2017-10-21 02:35:21
poorravei_;Musik bugou e eu estou sem app de musica, vão se foderem crl;;Colombo, Brasil;2017-10-21 02:35:54
natysx;assistindo sing pela milésima vez;;Colombo, Brasil;2017-10-21 02:37:28
duda_furni;1 ano com esse bebê ❤👫 https://t.co/kSoC1BQuuX;;Colombo, Brasil;2017-10-21 02:46:02
duda_furni;1 ano de namoro, passou tão rápido 😍;;Colombo, Brasil;2017-10-21 02:46:32
Crix_;O Sexto Sentido é bom demais bitcho, putaquepariu;;Colombo, Brasil;2017-10-21 03:03:23
Faabi_Konopka;@MariaEd38048364 Sdds de ficar cantando cntg kkkkkkk;;Colombo, Brasil;2017-10-21 03:09:34
Crix_;eu não aguento mais ver foto de coreano nas minhas notificações, crendeuspai;;Colombo, Brasil;2017-10-21 03:10:14
Jeff_Erthal;Tô com sono já 😴;;Colombo, Brasil;2017-10-21 03:11:50
Crix_;a hora da revelação no filme, MALUCO, ATÉ DÓI;;Colombo, Brasil;2017-10-21 03:12:02
Crix_;chorar assistindo O Sexto Sentido é válido né?;;Colombo, Brasil;2017-10-21 03:14:42
guedesnicolas_;Todo mundo na festa e eu em casa, o vida boa;;Colombo, Brasil;2017-10-21 03:19:00
camille_gaudert;Queria alguém pra conversar;;Colombo, Brasil;2017-10-21 03:26:00
jujubaverde_;que dia sensacional, minha gente;;Colombo, Brasil;2017-10-21 03:27:41
Crix_;o guri conversava cmg, foi escroto, agora manda msg, responder eu respondo maaaaas leva um tempo pra criar coragem de digitar;;Colombo, Brasil;2017-10-21 03:30:56
CaaamiFernandes;Chinelada na boca HASJISSJJZJZ https://t.co/9xrJosJDNU;;Colombo, Brasil;2017-10-21 03:35:43
Crix_;"a h  n ã o, agora tá tocando em looping no meu cérebro ""só no sapatinho oh oh""";;Colombo, Brasil;2017-10-21 03:37:35
lirupontes;Acordei agr e que chuvinha gostosa que tá caindo lá fora;;Colombo, Brasil;2017-10-21 03:46:11
sa_manoella;Só com o dinheiro que eu vou gastar pra pagar o Uber pra ir fazer o Enem, eu ja banco minha faculdade completa grr;;Colombo, Brasil;2017-10-21 03:49:52
sa_manoella;Enem virou meu pior pesadelo;;Colombo, Brasil;2017-10-21 03:50:40
Crix_;eu penso nas coisas e minha mão não consegue acompanhar, ai vários tweets ficam sem algumas palavras, mas na minha mente elas estão lá;;Colombo, Brasil;2017-10-21 03:50:49
sa_manoella;@_ittay Ata que eu vou ir de ônibus praquele lugar;;Colombo, Brasil;2017-10-21 03:51:13
sa_manoella;Tá marcando meu casamento já;;Colombo, Brasil;2017-10-21 03:52:02
sa_manoella;@_ittay Porque eu sei vim ne;;Colombo, Brasil;2017-10-21 03:52:26
sa_manoella;@_ittay E outra coisa aqui eu posso chegar atrasada;;Colombo, Brasil;2017-10-21 03:52:51
sa_manoella;To esperando a hora que eu vou acordar e perceber que eu só estava tendo um sonho/pesadelo;;Colombo, Brasil;2017-10-21 03:54:11
sa_manoella;Quando a sua amiga sabe fazer um drama https://t.co/J0kDMFYUyn;;Colombo, Brasil;2017-10-21 03:57:24
sa_manoella;Part2 https://t.co/oim47oB72I;;Colombo, Brasil;2017-10-21 03:59:01
sa_manoella;Part3 https://t.co/fKkBvEsYS0;;Colombo, Brasil;2017-10-21 03:59:32
sa_manoella;Não chora não bb;;Colombo, Brasil;2017-10-21 04:00:18
sa_manoella;Mais dramática que eu só a Taynara;;Colombo, Brasil;2017-10-21 04:02:16
camille_gaudert;Chuvinha boa;;Colombo, Brasil;2017-10-21 04:05:28
jujubaverde_;eu gritei tanto naquele jogo que to com uma tosse demoníaca agora;;Colombo, Brasil;2017-10-21 04:06:44
Crix_;"""Liga da Justiça terá duração de 2h50min""

MEU PAU DO CÉU";;Colombo, Brasil;2017-10-21 04:12:26
sa_manoella;O tal do Hulk;;Colombo, Brasil;2017-10-21 04:15:53
sa_manoella;Eu muito;;Colombo, Brasil;2017-10-21 04:16:03
sa_manoella;Ri muito;;Colombo, Brasil;2017-10-21 04:16:18
Crix_;essas pessoinhas que esquecem da função Silenciar do Twitter 😂;;Colombo, Brasil;2017-10-21 04:16:40
sa_manoella;Essas pessoas;;Colombo, Brasil;2017-10-21 04:17:01
sa_manoella;Rindo para não matar;;Colombo, Brasil;2017-10-21 04:17:10
sa_manoella;Só to pelo jogo do @Corinthians contra o CAP;;Colombo, Brasil;2017-10-21 04:22:50
sa_manoella;3x0;;Colombo, Brasil;2017-10-21 04:23:00
sa_manoella;Eu to me sentindo estanha;;Colombo, Brasil;2017-10-21 04:24:34
sa_manoella;Tá tudo estranho;;Colombo, Brasil;2017-10-21 04:24:40
sa_manoella;Em cada dia que passa eu me só to pior;;Colombo, Brasil;2017-10-21 04:25:52
sa_manoella;Obrigada tt por existir E ouvir meus desabafos;;Colombo, Brasil;2017-10-21 04:26:11
sa_manoella;É muito louco você se sentir sozinho em uma multidão de pessoas;;Colombo, Brasil;2017-10-21 04:29:33
ghost_tosin;Não aguento mais chorar, meu deus, a noite toda chorando;;Colombo, Brasil;2017-10-21 04:59:04
Crix_;e ainda tem gente que me julga por não querer viver nesse mundo https://t.co/Lg9Y70L07K;;Colombo, Brasil;2017-10-21 05:03:43
Vulgofeijao97;Cadê meu sono carai;;Colombo, Brasil;2017-10-21 05:23:30
Vulgofeijao97;Troquei uma idéia dhr com o Marquin;;Colombo, Brasil;2017-10-21 05:25:53
Vulgofeijao97;Bom mesmo e conversar com quem entende dos plano;;Colombo, Brasil;2017-10-21 05:26:11
Vulgofeijao97;Esse novo som do hariel ficou pika slc;;Colombo, Brasil;2017-10-21 05:27:40
Vulgofeijao97;"Só de olhar pro malote
Muito malandro se abriu
Então acende o mais forte pra dar sorte só para quem resistiu🎶🐊✌";;Colombo, Brasil;2017-10-21 05:33:32
OpaMorenaa_;Se for namorar pra trair, favor não namore;;Colombo, Brasil;2017-10-21 05:45:00
Crix_;vou tomar aquele banho da madrugada que parece trazer paz pro coração;;Colombo, Brasil;2017-10-21 05:55:53
Crix_;PORQ TODO MUNDO TA DANDO O NOME DAS CRIANÇAS DE ENZO E VALENTINA???;;Colombo, Brasil;2017-10-21 05:57:21
Vulgofeijao97;Ainda sonho https://t.co/0iZJryjdyG;;Colombo, Brasil;2017-10-21 06:15:57
Vulgofeijao97;Saudades não gostar tanto do álcool https://t.co/dUWMahwMcw;;Colombo, Brasil;2017-10-21 06:26:22
Vulgofeijao97;2015 eu já lançava esse migué comum https://t.co/eiPVhcI7Q9;;Colombo, Brasil;2017-10-21 06:26:41
Vulgofeijao97;Entrei na pira da Luana 😂;;Colombo, Brasil;2017-10-21 06:26:54
Vulgofeijao97;Vou tentar dormir;;Colombo, Brasil;2017-10-21 06:28:02
Vulgofeijao97;Só tentar porque hoje tá difícil;;Colombo, Brasil;2017-10-21 06:28:31
Crix_;meu gato é um pau no cu, faz burrada e quando vou brigar com ele, ele pede carinho e se torna o animal mais fofo do mundo, tomanocu;;Colombo, Brasil;2017-10-21 06:45:42
Tahta_;Que noite em meus amigos... Que noite!;;Colombo, Brasil;2017-10-21 08:34:14
Tahta_;Bom dia.;;Colombo, Brasil;2017-10-21 08:34:39
Jeff_Erthal;@blessedcosta ❤❤❤;;Colombo, Brasil;2017-10-21 08:47:39
rnathanlara;Nso terei forças pro vilamix dormireiiiiio;;Colombo, Brasil;2017-10-21 08:56:54
action_kau;Vou ir me arrastando pro colégio;;Colombo, Brasil;2017-10-21 09:01:30
action_kau;Mano do céu eu tô morrendo aqui de sono;;Colombo, Brasil;2017-10-21 09:03:40
action_kau;Não tô aguentando nem ficar com o celular na mão;;Colombo, Brasil;2017-10-21 09:04:58
action_kau;Que horror de sonho que eu tive;;Colombo, Brasil;2017-10-21 09:06:12
