user;tweet;coordenadas;cidade;horario
PlyDx;Left in mid game https://t.co/gWdOzmPfhd;;Apucarana, Brasil;2017-10-13 19:24:56
dudaspaulo;Mano minha mãe contou pras minhas tias que um colega de infância tinha falecido e minha madrinha errou no emoji https://t.co/KzwFqbvszL;;Apucarana, Brasil;2017-10-13 19:25:40
samgentilin;se eu fosse blogueirinha e tivesse grávida, com certeza faria um ‘Tour pelo meu útero’;;Apucarana, Brasil;2017-10-13 19:48:37
LennonBossa_;Melhor sensação: Dar unfollow em quem não te segue.;;Apucarana, Brasil;2017-10-13 19:50:59
dudaspaulo;@caralhomartin U I I A A;;Apucarana, Brasil;2017-10-13 19:51:54
samgentilin;@jadyoliveiras KKKKKKKKKKKKKKKK;;Apucarana, Brasil;2017-10-13 19:55:10
dudaspaulo;@gabriellamrno PODE SIIM;;Apucarana, Brasil;2017-10-13 20:09:19
dudaspaulo;@gabriellamrno Na minha opinião o Twitter é feito pra isso;;Apucarana, Brasil;2017-10-13 20:27:34
dudaspaulo;@gabriellamrno Nossa nossa agr eu quero saber quem;;Apucarana, Brasil;2017-10-13 20:30:55
dudaspaulo;@gabriellamrno Mas pessoalmente na segunda vai me falar;;Apucarana, Brasil;2017-10-13 20:35:37
dudaspaulo;Passando pra dizer que 10/10 se pronuncia DEZ DEZ;;Apucarana, Brasil;2017-10-13 20:41:12
dudaspaulo;@gabriellamrno Ah eu tbm gosto desse jeito opa;;Apucarana, Brasil;2017-10-13 20:46:38
dudaspaulo;@gabriellamrno Da nota que vc deu pra alguém já, certeza;;Apucarana, Brasil;2017-10-13 20:46:54
dudaspaulo;"@caralhomartin Nope 
Naum 
No";;Apucarana, Brasil;2017-10-13 20:47:36
dudaspaulo;@caralhomartin @gabriellamrno Eu já ñ sou mais a mesma;;Apucarana, Brasil;2017-10-13 20:49:23
dudaspaulo;@gabriellamrno @caralhomartin Ta ficando depressivo vamo para;;Apucarana, Brasil;2017-10-13 20:52:02
avitormarx;"#BoaTarde ... Como nao se #encantar com um #sorriso desse?
#dogmania #dogs #cao #cachorro… https://t.co/fwxliZwu11";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-13 20:55:33
dudaspaulo;Eu só queria ser feliz igual o Arnaldo encontrando 5 reais esquecidos no jaleco;;Apucarana, Brasil;2017-10-13 20:57:18
dudaspaulo;@gabriellamrno @TheBaka_Chan @IsaBaquette Q U E;;Apucarana, Brasil;2017-10-13 21:00:32
willlw8;@thebvbparade Super coincidencia;;Apucarana, Brasil;2017-10-13 21:06:32
willlw8;@thebvbparade Eu tava procurando o seu tweet sobre o time de cs go, e achei um sobre pop funk etc;;Apucarana, Brasil;2017-10-13 21:07:19
willlw8;@thebvbparade Dai eu volto pras notificações e tu aqui;;Apucarana, Brasil;2017-10-13 21:07:35
willlw8;@thebvbparade Santa Catalina https://t.co/q5mc1sfd1p;;Apucarana, Brasil;2017-10-13 21:10:27
willlw8;@thebvbparade HOmo Sapiens (no homo);;Apucarana, Brasil;2017-10-13 21:11:35
willlw8;@thebvbparade @oxyacidbottle @ronnieradcake @band_aidBoy @SarahKubitscheq @MELM_LazaDeiros Casal yaoi 2012;;Apucarana, Brasil;2017-10-13 21:13:02
willlw8;@thebvbparade Eu não sei ??? desculpa;;Apucarana, Brasil;2017-10-13 21:13:19
willlw8;"@thebvbparade ""Você protegendo suas filhas""";;Apucarana, Brasil;2017-10-13 21:14:22
willlw8;@thebvbparade We call it ROME-O;;Apucarana, Brasil;2017-10-13 21:18:40
willlw8;@thebvbparade Super alesana;;Apucarana, Brasil;2017-10-13 21:18:46
willlw8;@thebvbparade É que eu procurei seu @ e House;;Apucarana, Brasil;2017-10-13 21:19:22
kaukuruncii;Eu adoraria uma cervejinha gelada e uma comida mexicana;;Apucarana, Brasil;2017-10-13 21:20:18
mariafealmeida;Será que tem alguém que assiste malhação ainda?;;Apucarana, Brasil;2017-10-13 21:26:46
willlw8;@thebvbparade Eu faço parte desse todo mundo acredito eu;;Apucarana, Brasil;2017-10-13 21:29:25
willlw8;@thebvbparade Here https://t.co/JIM7gHM2NT;;Apucarana, Brasil;2017-10-13 21:30:26
willlw8;@thebvbparade Iluminismo;;Apucarana, Brasil;2017-10-13 21:49:04
A_Bassaco;🌻🌻 em Apucarana https://t.co/tVbpPPEvac;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-13 21:50:13
willlw8;@thebvbparade Eu conheci papa roach no gran turismo 4 ajhahwjhw O 4;;Apucarana, Brasil;2017-10-13 21:51:52
willlw8;"@thebvbparade ""Aceitamos cacetinhos""";;Apucarana, Brasil;2017-10-13 21:52:21
willlw8;@thebvbparade Eu tava pensando nisso mais cedo ajejawe;;Apucarana, Brasil;2017-10-13 21:52:31
willlw8;@thebvbparade Tu ta guardado na minha carteira;;Apucarana, Brasil;2017-10-13 21:53:35
willlw8;@thebvbparade Tu ainda não respondeu aeajwe;;Apucarana, Brasil;2017-10-13 21:54:31
willlw8;@thebvbparade Isso é muito fofo, agradece ele por mim se quiser;;Apucarana, Brasil;2017-10-13 21:55:00
willlw8;@thebvbparade Só nois da familia é XY, eu falei de roubar pão na casa do joão;;Apucarana, Brasil;2017-10-13 21:58:35
willlw8;@thebvbparade E a laura disse que tem que ser cacetinho;;Apucarana, Brasil;2017-10-13 21:58:45
willlw8;@thebvbparade https://t.co/K6MxZtNbX3;;Apucarana, Brasil;2017-10-13 21:59:09
willlw8;@thebvbparade Desculpe me;;Apucarana, Brasil;2017-10-13 21:59:17
willlw8;@thebvbparade QUE TIPO DE SANDIBIS?;;Apucarana, Brasil;2017-10-13 21:59:27
willlw8;@thebvbparade É sério, tu é meu dollar;;Apucarana, Brasil;2017-10-13 22:00:13
willlw8;@thebvbparade Quer ir pra todo lado comigo ou ficar em casa?;;Apucarana, Brasil;2017-10-13 22:00:27
willlw8;@thebvbparade Independente da resposta tu vai ficar em casa jaejawje;;Apucarana, Brasil;2017-10-13 22:00:43
willlw8;@thebvbparade  https://t.co/jF0JUu8J6G;;Apucarana, Brasil;2017-10-13 22:01:30
willlw8;@thebvbparade Aejuawjeawje;;Apucarana, Brasil;2017-10-13 22:02:05
sfcletty;"[13/10 6:59 PM] camila ❤️💙: kkkkkkkk tu só gosta de mlk otario
[13/10 6:59 PM] camila ❤️💙: isso é um dom ou oq";;Apucarana, Brasil;2017-10-13 22:02:06
willlw8;@thebvbparade Super, talvez ela tenha sumido a uns 15 minutos;;Apucarana, Brasil;2017-10-13 22:02:28
willlw8;@thebvbparade eu sou a desgraça;;Apucarana, Brasil;2017-10-13 22:03:20
willlw8;@thebvbparade Não pode entrar no pais?;;Apucarana, Brasil;2017-10-13 22:03:40
willlw8;@thebvbparade https://t.co/Jz85i3nhuQ como perder o visto de humano;;Apucarana, Brasil;2017-10-13 22:04:10
willlw8;@thebvbparade Quem é o alface? aenhawehnwae;;Apucarana, Brasil;2017-10-13 22:06:37
willlw8;@thebvbparade Hmmmmmmmmmmmmmmmm;;Apucarana, Brasil;2017-10-13 22:07:01
willlw8;@thebvbparade Eu tenho que melhorar minhas respostas, se não vou entrar na zona do desequilibrio;;Apucarana, Brasil;2017-10-13 22:07:30
willlw8;@thebvbparade Concordo;;Apucarana, Brasil;2017-10-13 22:07:43
willlw8;@thebvbparade Seria eu quase o contrario?;;Apucarana, Brasil;2017-10-13 22:08:24
willlw8;@thebvbparade https://t.co/OAwzeSfEYN FUCK;;Apucarana, Brasil;2017-10-13 22:09:52
willlw8;@thebvbparade ?????;;Apucarana, Brasil;2017-10-13 22:10:19
willlw8;@thebvbparade Converter os Covers;;Apucarana, Brasil;2017-10-13 22:11:39
willlw8;@thebvbparade Porto alegre é rs? aejajwe To brincando;;Apucarana, Brasil;2017-10-13 22:12:41
britici;Sexta-feira no gás. #statk #bulldogfrances #frenchiebulldog #instadog #slowmotion em Apucarana https://t.co/oTFMWoUcKl;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-13 22:12:43
willlw8;@thebvbparade O maior romance;;Apucarana, Brasil;2017-10-13 22:12:55
willlw8;@thebvbparade Claro;;Apucarana, Brasil;2017-10-13 22:13:23
willlw8;@thebvbparade  https://t.co/gy6YFSUAJO;;Apucarana, Brasil;2017-10-13 22:14:06
dudaspaulo;@AmudPedro @opovoonline Nem vale a pena mais esperar;;Apucarana, Brasil;2017-10-13 22:14:17
willlw8;@thebvbparade E o sabor?;;Apucarana, Brasil;2017-10-13 22:14:50
willlw8;@thebvbparade https://t.co/MWMF3Bfa6S;;Apucarana, Brasil;2017-10-13 22:15:11
willlw8;@thebvbparade Faz sentido irem roubar;;Apucarana, Brasil;2017-10-13 22:15:23
dudaspaulo;Eu falei que era desde o começo https://t.co/wBGPwXmPOI;;Apucarana, Brasil;2017-10-13 22:15:47
willlw8;@thebvbparade verdura 2000;;Apucarana, Brasil;2017-10-13 22:17:35
willlw8;@thebvbparade ta tudo bem, calma;;Apucarana, Brasil;2017-10-13 22:18:09
willlw8;@thebvbparade Você é o cacetinho também;;Apucarana, Brasil;2017-10-13 22:18:29
willlw8;@thebvbparade Ehahejhawe;;Apucarana, Brasil;2017-10-13 22:18:44
willlw8;@thebvbparade Eu não consigo nem pensar direito;;Apucarana, Brasil;2017-10-13 22:19:49
willlw8;@thebvbparade Ah, entendi por que minha irmã me chama disso;;Apucarana, Brasil;2017-10-13 22:20:12
willlw8;@thebvbparade Eu fiquei até com vergonha, eu to muito sem saber o que dizer;;Apucarana, Brasil;2017-10-13 22:22:38
willlw8;@thebvbparade Te amo;;Apucarana, Brasil;2017-10-13 22:22:43
willlw8;@thebvbparade O ambiente fez tudo por mim;;Apucarana, Brasil;2017-10-13 22:23:32
willlw8;@thebvbparade Minha mãe trouxe pão;;Apucarana, Brasil;2017-10-13 22:23:58
willlw8;@thebvbparade Felizasso super;;Apucarana, Brasil;2017-10-13 22:24:05
willlw8;@thebvbparade Loja de calorias matinais;;Apucarana, Brasil;2017-10-13 22:25:20
willlw8;@thebvbparade Gourmet;;Apucarana, Brasil;2017-10-13 22:25:37
willlw8;"@thebvbparade Medo de ser uma pessoa ""você é meu... mas eu sou de todo mundo""";;Apucarana, Brasil;2017-10-13 22:26:44
willlw8;@thebvbparade Eu queria tentar;;Apucarana, Brasil;2017-10-13 22:27:07
willlw8;@thebvbparade  https://t.co/clqCdbiFf3;;Apucarana, Brasil;2017-10-13 22:29:18
willlw8;@thebvbparade Vamo ver minha primeira foto;;Apucarana, Brasil;2017-10-13 22:31:40
__maribernardes;A gnt espera tanto...;;Apucarana, Brasil;2017-10-13 22:33:55
willlw8;@thebvbparade https://t.co/KYX0UdxADh;;Apucarana, Brasil;2017-10-13 22:37:40
willlw8;@thebvbparade Desculpa a demora, to procurando uma empresa aqui;;Apucarana, Brasil;2017-10-13 22:41:26
willlw8;@thebvbparade Esquece aeajwejwa;;Apucarana, Brasil;2017-10-13 22:46:08
willlw8;@thebvbparade Super, flores no aniversário;;Apucarana, Brasil;2017-10-13 22:46:37
willlw8;@thebvbparade https://t.co/VMW6XR1XfF;;Apucarana, Brasil;2017-10-13 22:47:29
willlw8;@thebvbparade F.E.A.R;;Apucarana, Brasil;2017-10-13 22:47:46
willlw8;@thebvbparade Nem eu sei dizer;;Apucarana, Brasil;2017-10-13 22:49:03
willlw8;@thebvbparade Tudo bem, tomara que não demore mais do que um dia;;Apucarana, Brasil;2017-10-13 22:52:14
willlw8;@thebvbparade Tu vai comprar cigarro e some hahehjawe;;Apucarana, Brasil;2017-10-13 22:52:25
ChomaGuilherme;E eu só vendo cair as máscaras 🎭 quem apanha nunca esquece ✌🏼😌;;Apucarana, Brasil;2017-10-13 22:55:19
phyphers;Tão gostoso criar!!!  Mesmo que seja apenas na pintura. #icecream #sorvete #coloringbook em… https://t.co/GfMHLTAY01;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-13 22:56:13
sfcletty;😔🔫 https://t.co/RutjpVGC0r;;Apucarana, Brasil;2017-10-13 23:01:12
sfcletty;i'm force to deal with are i'm feel;;Apucarana, Brasil;2017-10-13 23:02:25
__maribernardes;Aniversários talvez não sejam tão importantes assim;;Apucarana, Brasil;2017-10-13 23:02:59
willlw8;@thebvbparade Original, edit de uns meses atrás e a mais escura é o edit que eu fiz na epoca;;Apucarana, Brasil;2017-10-13 23:03:38
willlw8;tinha esquecido do problema dos finais de semana. Talvez sexta feira seja o pior dia;;Apucarana, Brasil;2017-10-13 23:20:52
sfcletty;neu sonho https://t.co/PxPaYlHE65;;Apucarana, Brasil;2017-10-13 23:25:34
sfcletty;so queria uma camera;;Apucarana, Brasil;2017-10-13 23:31:06
sfcletty;meu eu so tenho doença grave, sla so queria ser normal e pegar so gripe msm;;Apucarana, Brasil;2017-10-13 23:36:45
sfcletty;n aguento mais dor de cabeça td dia, td hora;;Apucarana, Brasil;2017-10-13 23:38:45
netoleeo;Achei q eu tava na merda mas eu to só na bosta mesmo https://t.co/9okdL42iSK;;Apucarana, Brasil;2017-10-13 23:43:41
sfcletty;eu ja to chirando pensando se for confirmado q eu tenho ***** ********;;Apucarana, Brasil;2017-10-13 23:46:43
LennonBossa_;Vou tomar banho 🚿🚿🚿🚿🚿;;Apucarana, Brasil;2017-10-13 23:47:45
kaukuruncii;"Hj não vai sextar 

Será que amanhã vai sabadar com cerveja gelada e pãozinho de alho? Tomara né";;Apucarana, Brasil;2017-10-13 23:48:08
TalithaAbdo;Hoje to fazendo a limpa no meu quarto, tirando um monte de roupa e sapato;;Apucarana, Brasil;2017-10-13 23:50:38
TalithaAbdo;Tava precisando;;Apucarana, Brasil;2017-10-13 23:50:45
kaukuruncii;@igorfmaestro @TalithaAbdo Vamo, Kero;;Apucarana, Brasil;2017-10-13 23:53:12
sfcletty;eu to mt triste pensando nisso nss vtnc;;Apucarana, Brasil;2017-10-13 23:56:58
faasilverio;David Fincher, você NUNCA ERRA! #Mindhunter;;Apucarana, Brasil;2017-10-13 23:58:14
sfcletty;@wipedsos eu cou morre to bem triste;;Apucarana, Brasil;2017-10-13 23:58:43
sfcletty;mas por um lado se for confirmado vai ser ate bom pra alguma pessoas pq vai q eu morro;;Apucarana, Brasil;2017-10-14 00:01:53
sfcletty;minha cabeça vai explodir aaaa tnc;;Apucarana, Brasil;2017-10-14 00:07:05
sfcletty;mano eu voi morrer sem ter uma t6i k;;Apucarana, Brasil;2017-10-14 00:08:56
TalithaAbdo;Comecei a arrumar meus calçados, e por acaso descobri q tenho mais de 50 pares;;Apucarana, Brasil;2017-10-14 00:15:54
TalithaAbdo;To me sentindo uma acumuladora;;Apucarana, Brasil;2017-10-14 00:16:07
LennonBossa_;Boa noite pra quem leu! 💜;;Apucarana, Brasil;2017-10-14 00:47:36
sfcletty;eu cai com td no chao;;Apucarana, Brasil;2017-10-14 00:57:13
sfcletty;eu comecei a sentir umas pontadas na cabeça e perdi meu equilibro;;Apucarana, Brasil;2017-10-14 00:57:43
LennonBossa_;Doritos + Coca-Cola = Combinação perfeita ❤️;;Apucarana, Brasil;2017-10-14 01:00:15
dudaspaulo;O dia hj ta difícil já veio saudade, bad e insegurança acaba logo por favor;;Apucarana, Brasil;2017-10-14 01:04:56
sfcletty;nariz sangrando, dor de cabeça, tontura, desequilíbrio kk;;Apucarana, Brasil;2017-10-14 01:05:01
avitormarx;"#boanoite ... Vou #dormir , mas estou de #olho em voce. Kkkkk
#passaro #bird #fotografia… https://t.co/HUsO3Kg079";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-14 01:25:10
MeuMeninaoLS_PR;SCRR EU TB PENSEI ISSO MDS AHSHAHDUAUDUSB #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe https://t.co/kKPqqu8QVs;;Apucarana, Brasil;2017-10-14 01:28:29
MeuMeninaoLS_PR;Jeiza é tão bonita vai toma no cu até lutando gnt como q faz #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-14 01:29:41
sfcletty;ela ra rindo https://t.co/ylHAiLmEvE;;Apucarana, Brasil;2017-10-14 01:32:41
sfcletty;fake na tl;;Apucarana, Brasil;2017-10-14 01:35:54
sfcletty;to amando (re) conhecer a sophi aaaaa;;Apucarana, Brasil;2017-10-14 01:43:54
willlw8;@thebvbparade Boa noite J;;Apucarana, Brasil;2017-10-14 01:46:05
faasilverio;Indo ver o novo filme do #NoahBaumbach. E depois voltarei a completar a filmografia do meu ator favorito @RyanGosling;;Apucarana, Brasil;2017-10-14 01:51:13
MeuMeninaoLS_PR;Oi mamain tô de branco te amo @luansantana https://t.co/FAX6ZGeX5k;;Apucarana, Brasil;2017-10-14 02:02:15
MeuMeninaoLS_PR;"Fica com Deus amorzinho @luansantana eu te amo muito, muito mesmo. Dorme bem e que Nossa Senhora Aparecida te proteja sempre 🙏
Boa noite ♥️";;Apucarana, Brasil;2017-10-14 02:02:55
Anaa_Monteiro;Meu pai é um fofo ele tá fazendo milkshake pra mim 😍😍;;Apucarana, Brasil;2017-10-14 02:07:55
netoleeo;Minerato fora do  top 5 #AFazenda;;Apucarana, Brasil;2017-10-14 02:46:08
sfcletty;caralho eu sou a própria baleia;;Apucarana, Brasil;2017-10-14 02:46:14
cintiahanson;"Hoje foi mais um dia de consulta semanal pré-natal da #babygirlcecilia. 👸
Está tudo certo,… https://t.co/CfJVKLugL0";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-14 02:46:49
sfcletty;https://t.co/cZvW50CHqH;;Apucarana, Brasil;2017-10-14 02:47:56
sfcletty;https://t.co/cZvW50CHqH;;Apucarana, Brasil;2017-10-14 02:47:56
LennonBossa_;FAV quem tá on!;;Apucarana, Brasil;2017-10-14 02:52:57
NannaLancaster;🍃🍃 em Cambira https://t.co/ecrcPBSz2P;{u'type': u'Point', u'coordinates': [-51.5667, -23.6]};Apucarana, Brasil;2017-10-14 02:53:17
sfcletty;vlh como assim a mina tem 14 e quer dar pro car de 20 e pouco pqp;;Apucarana, Brasil;2017-10-14 03:39:45
sfcletty;o preocupada com a karen mano;;Apucarana, Brasil;2017-10-14 03:39:59
sfcletty;3%;;Apucarana, Brasil;2017-10-14 03:40:49
LennonBossa_;Obrigado Deus por mais um dia de vida.;;Apucarana, Brasil;2017-10-14 04:01:07
sfcletty;@viniciussep_ eii parabéns tudo de bom na sua vida 💚;;Apucarana, Brasil;2017-10-14 04:12:28
sfcletty;https://t.co/VLgpdjuhX2;;Apucarana, Brasil;2017-10-14 04:31:06
sfcletty;"[14/10 1:47 AM] karen ❤️: SE ELE N TIVESSE ME DADO O FORA EM 2015
[14/10 1:47 AM] karen ❤️: NADA DISSO TWRIA ACONTECIDO";;Apucarana, Brasil;2017-10-14 04:51:34
sfcletty;caralho vtnc como esse cara é falso;;Apucarana, Brasil;2017-10-14 05:17:46
sfcletty;ah nao mano vsf;;Apucarana, Brasil;2017-10-14 05:17:59
sfcletty;to me segurando pra n chorar;;Apucarana, Brasil;2017-10-14 05:19:38
sfcletty;n ta dando seriao td dia parece q minha vida so piora;;Apucarana, Brasil;2017-10-14 05:21:57
sfcletty;eu me entupo de remédios e nd;;Apucarana, Brasil;2017-10-14 05:22:11
sfcletty;odeio meus maus hábitos;;Apucarana, Brasil;2017-10-14 05:22:42
sfcletty;minha saúde ja ta td fudida msm;;Apucarana, Brasil;2017-10-14 05:22:53
sfcletty;eu so queria morre;;Apucarana, Brasil;2017-10-14 05:24:41
sfcletty;eu tento fazer com q td mundo fique bem mas eu n consigo ficar bem;;Apucarana, Brasil;2017-10-14 05:25:34
sfcletty;eu realmente n sei mais o q eu devo fazer;;Apucarana, Brasil;2017-10-14 05:25:57
rogerioecn;Meirelles: Decisão sobre PIS-Cofins vai envolver relação entre arrecadação e PIB https://t.co/s25jhgSq5Z;;Apucarana, Brasil;2017-10-14 09:22:27
MeuMeninaoLS_PR;Bom dia minha vida que Deus abençoe vc @luansantana;;Apucarana, Brasil;2017-10-14 10:45:11
MeuMeninaoLS_PR;Qdo eu era pequena e mh mãe falava: em casa a gnt conversa #MPN #LuanSantana #AcordandoOPredio… https://t.co/9Utn78HMpl;;Apucarana, Brasil;2017-10-14 11:36:28
MeuMeninaoLS_PR;Vou pra casa da mh mãe hj e se Deus quiser só volto terça. #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-14 11:38:34
MeuMeninaoLS_PR;Vamo vota no msw? Então vamo #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-14 11:38:49
MeuMeninaoLS_PR;Acesse:  https://t.co/bpjPHvQ3rZ;;Apucarana, Brasil;2017-10-14 11:47:57
Jh_Mandato;Mais uma vez os planos da cachoeira foram frustados;;Apucarana, Brasil;2017-10-14 12:00:08
avitormarx;"#bomdia ... Na falta de #ideias resolvi soltar #baloes .... bom #sabado a todos
#fotografia… https://t.co/FxZ6twXedA";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-14 12:05:06
kaukuruncii;Bom dia meninas q acordam cedo no sábado;;Apucarana, Brasil;2017-10-14 12:32:14
kaukuruncii;Tenho que ir no centro e pintar o cabelo hoje, ainda bem que acordei um pouco animada;;Apucarana, Brasil;2017-10-14 12:33:24
dudaspaulo;Bom dia e que Deus nos elimine!;;Apucarana, Brasil;2017-10-14 13:25:32
kaukuruncii;Vontade absurda de tatuar;;Apucarana, Brasil;2017-10-14 13:44:35
willlw8;Club yep waddup;;Apucarana, Brasil;2017-10-14 13:47:39
dudaspaulo;"To aqui lembrando da pior semana de aniversário da minha vida
-Decepção com quem eu confiava
-Labirintite
-Prova
-Falta de grana
DELÍCIA";;Apucarana, Brasil;2017-10-14 14:03:29
sfcletty;HALA MADRID;;Apucarana, Brasil;2017-10-14 14:16:09
sfcletty;querem assistir o jogo do city 😡😡😡;;Apucarana, Brasil;2017-10-14 14:18:32
sfcletty;sergio ramos é um zagueirao da porra mas n é exemplo pra ngm;;Apucarana, Brasil;2017-10-14 14:23:25
sfcletty;CRISTIANO;;Apucarana, Brasil;2017-10-14 14:25:32
sfcletty;GOLEIRO FDP;;Apucarana, Brasil;2017-10-14 14:25:40
sfcletty;caralho mano vtnc;;Apucarana, Brasil;2017-10-14 14:26:01
sfcletty;benzema jogando to surpresa;;Apucarana, Brasil;2017-10-14 14:26:49
sfcletty;ramos acabou com o cara;;Apucarana, Brasil;2017-10-14 14:27:14
sfcletty;ramos quebrou o cara;;Apucarana, Brasil;2017-10-14 14:27:32
MeuMeninaoLS_PR;Maria foto detected #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe https://t.co/SRgv0j8gHm;;Apucarana, Brasil;2017-10-14 14:30:36
sfcletty;isabella é doente kkkkkkkk me liga no meio do jogo e n fala nd;;Apucarana, Brasil;2017-10-14 14:30:46
sfcletty;marcelo;;Apucarana, Brasil;2017-10-14 14:35:20
kaukuruncii;É hj que eu consigo ficar ruiva?;;Apucarana, Brasil;2017-10-14 14:44:54
LennonBossa_;Bom dia gente 💜;;Apucarana, Brasil;2017-10-14 14:46:05
faasilverio;Wow https://t.co/RiTuGw4G9n;;Apucarana, Brasil;2017-10-14 14:47:50
sfcletty;caralho benzema;;Apucarana, Brasil;2017-10-14 14:51:32
netoleeo;Se tem uma coisa q eu n admito é gritar comigo sem eu ter feito nada;;Apucarana, Brasil;2017-10-14 14:53:03
sfcletty;GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLL;;Apucarana, Brasil;2017-10-14 14:54:48
sfcletty;benzema jamais criticado por mim;;Apucarana, Brasil;2017-10-14 14:55:12
sfcletty;q gol lindo;;Apucarana, Brasil;2017-10-14 14:56:01
leandrohecko;I just finished cycling 54.55 km in 2h:37m:03s with #Endomondo #endorphins https://t.co/UweEnW5rfA;{u'type': u'Point', u'coordinates': [-51.46424996, -23.56288349]};Apucarana, Brasil;2017-10-14 15:00:32
LennonBossa_;Café ❤️☕️;;Apucarana, Brasil;2017-10-14 15:00:45
LennonBossa_;The Simpsons ❤️;;Apucarana, Brasil;2017-10-14 15:02:45
sfcletty;gol do stoke;;Apucarana, Brasil;2017-10-14 15:04:20
sfcletty;ai q sdds do meu ex;;Apucarana, Brasil;2017-10-14 15:06:13
sfcletty;benzema ta jogando, se isso for um sonho n me acorde;;Apucarana, Brasil;2017-10-14 15:09:46
amndolvr;sem chance pra viver pouco, um rap se for dos louco enfim, acho que a dona é inimiga do fim;;Apucarana, Brasil;2017-10-14 15:12:45
sfcletty;n vou assistir o segundo tempo 😡;;Apucarana, Brasil;2017-10-14 15:18:23
kaukuruncii;"Pior bosta é a gente ir fazer algo de boa vontade p alguém e a pessoa começar a colocar defeito 

Ingratidão é um lixo";;Apucarana, Brasil;2017-10-14 15:19:06
sfcletty;tnc;;Apucarana, Brasil;2017-10-14 15:30:46
sfcletty;nao entendo como o real consegue jogar tao bem na champions e tao mal na la liga;;Apucarana, Brasil;2017-10-14 15:31:26
sfcletty;mexe no time zidane;;Apucarana, Brasil;2017-10-14 15:32:44
maria_bellah;Qual a boa pra hj manas;;Apucarana, Brasil;2017-10-14 15:36:14
sfcletty;oi serasi podemos https://t.co/abDaJoWtuW;;Apucarana, Brasil;2017-10-14 15:39:19
sfcletty;mexe nesse time caralho;;Apucarana, Brasil;2017-10-14 15:43:09
sfcletty;aaaaa real madrid vira esse jogo;;Apucarana, Brasil;2017-10-14 15:49:45
amndolvr;vida https://t.co/bpUnZuK9le;;Apucarana, Brasil;2017-10-14 15:53:14
sfcletty;quero gol do mayoral;;Apucarana, Brasil;2017-10-14 15:54:23
sfcletty;vai acabar 1x1 essa porra;;Apucarana, Brasil;2017-10-14 15:55:25
sfcletty;GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL;;Apucarana, Brasil;2017-10-14 15:57:19
sfcletty;MEU PAI TA VIVO;;Apucarana, Brasil;2017-10-14 15:57:38
sfcletty;assistência do isco;;Apucarana, Brasil;2017-10-14 16:00:12
sfcletty;cade o futebol do asensio;;Apucarana, Brasil;2017-10-14 16:01:04
sfcletty;3;;Apucarana, Brasil;2017-10-14 16:07:49
ChomaGuilherme;Magrelo, cabeça raspada e de jóia no pescoço, virei uma máquina de fazer invejoso.;;Apucarana, Brasil;2017-10-14 16:14:39
sfcletty;mudei de icon ja, desculpa vamila 😔💘;;Apucarana, Brasil;2017-10-14 16:15:39
sfcletty;n sei se vou em maringa hj mas se for, sophi me aguarde;;Apucarana, Brasil;2017-10-14 16:19:10
gabriellymarts;adoru https://t.co/JGp6IPLDxr;;Apucarana, Brasil;2017-10-14 16:23:01
sfcletty;proximo ano volto pro alemão 💛;;Apucarana, Brasil;2017-10-14 16:24:35
sfcletty;minha torcida é tao linda aaaa;;Apucarana, Brasil;2017-10-14 16:28:10
sfcletty;mano ???? https://t.co/EBVCCGghBs;;Apucarana, Brasil;2017-10-14 16:31:15
sfcletty;HEJA BVB;;Apucarana, Brasil;2017-10-14 16:31:27
brendaedu;As pessoas pedem conselhos pra mim e quem acaba sendo aconselhada sou eu;;Apucarana, Brasil;2017-10-14 16:32:43
sfcletty;GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLL;;Apucarana, Brasil;2017-10-14 16:34:13
