opiniao;tweet
Neutral;¿Qué requieren las empresas de los empleados para ocupar un empleo on-line? http://t.co/90yPu7OvjE
Neutral;Leo en @Televisioncomar los #ratings de ayer: ¿cómo puede ser que #GermánUltimasViñetas mida 0,3 pts? @gonzapenas @pablodiaz91 ???
Negative;RT @mediaveronika: LA CAMPORA INICIO UNA SALVAJE CAMPAÑA DE DESPRESTIGIO A MIRIAM QUIROGA A PARTIR DE SUS REVELACIONES SOBRE LAVADO EN EL P…
Negative;RT @MartinSabadini: @DrJorgeRizzo buen jueves....quien va ser el primer candidato al consejo trucho de la magistratura....hagan sus apuesta…
Neutral;RT @SoyBoca: Mientras tanto oficialmente nadie da la cara, otra dura sanción a Boca http://t.co/h17SxV7YQ3 vía @SoyBoca
Positive;"""Más allá del principio de placer"".Ya en 1920, que tipo crack."
Positive;"""Más allá del principio de placer"".Ya en 1920, que tipo crack."
Positive;"""Más allá del principio de placer"".Ya en 1920, que tipo crack."
Neutral;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Neutral;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Positive;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Neutral;La Cámara Inmobiliaria ve con optimismo la salida del Cedin pero piden “confianza y seguridad jurídica” http://t.co/hZachgNTel
Neutral;La Cámara Inmobiliaria ve con optimismo la salida del Cedin pero piden “confianza y seguridad jurídica” http://t.co/hZachgNTel
Neutral;La Cámara Inmobiliaria ve con optimismo la salida del Cedin pero piden “confianza y seguridad jurídica” http://t.co/hZachgNTel
Positive;RT @CosasQueDanRisa: La mujer no sufre de celos, solo del síndrome de “con lo mío no te metas”
Positive;"Para Gabriel Mariotto hoy hay una ""crisis de crecimiento"".... Paremos de crecer asi porque nos vamos a hacer mierda..."
Positive;RT @CPACF: MEDIDAS CAUTELARES: El Colegio Público apeló el fallo de la juez Dra. María Alejandra Biotti. http://t.co/FOPfaA080c
Neutral;RT @dzapatillas: Una de los factores que generan aumentos de precios: http://t.co/FIld2mB05C Ayer, la Corte Suprema confirmó la multa a las…
Negative;RT @jlespert: G.Moreno es tan cagon pero tan cagon q no se da cuenta q sublima su violencia siendo Economista. Esta para el box, catch...lo…
Negative;RT @jlespert: G.Moreno es tan cagon pero tan cagon q no se da cuenta q sublima su violencia siendo Economista. Esta para el box, catch...lo…
Neutral;RT @jlespert: G.Moreno es tan cagon pero tan cagon q no se da cuenta q sublima su violencia siendo Economista. Esta para el box, catch...lo…
Neutral;Lanata y Longobardi aumentaron su ventaja http://t.co/YOmWfSqSqh vía @clarincom
Neutral;RT @mstupenengo: Verdad? Nunca rompas el silencio si no es para mejorarlo.
Positive;"RT @sergioranieri: ""El whisky es el mejor amigo del hombre. Es un perro embotellado."" (Vinicius de Moraes, en el año de su centenario)"
Neutral;"RT @CPACF: Escuela de Posgrado. 
Seminario ""Actualización de Jurisprudencia en Derecho del Deporte Parte I"". http://t.co/botLxS8NZL"
Neutral;"RT @CPACF: Escuela de Posgrado. 
Seminario ""Actualización de Jurisprudencia en Derecho del Deporte Parte I"". http://t.co/botLxS8NZL"
Neutral;"RT @CPACF: Escuela de Posgrado. 
Seminario ""Actualización de Jurisprudencia en Derecho del Deporte Parte I"". http://t.co/botLxS8NZL"
Neutral;Ranking FIFA: a falta de competencia, la Selección sigue tercera
Neutral;RT @deliusdibujante: @ElTopoIlustrado muy bellos el dibujo y el texto. me gusta mucho cuando dialogan así.
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Neutral;Soñe que moyano decidia hacer paro general mientras viajaba en tren. Y cuando llegaba a once quedaba barado porque no habia subte/colectivos
Neutral;RT @valenzine: Google armó un timelapse mostrando cómo cambió el planeta en los últimos 25 años http://t.co/QpplV9CxIE ¡cómo retrocedieron …
Positive;RT @valenzine: Google armó un timelapse mostrando cómo cambió el planeta en los últimos 25 años http://t.co/QpplV9CxIE ¡cómo retrocedieron …
Neutral;RT @valenzine: Google armó un timelapse mostrando cómo cambió el planeta en los últimos 25 años http://t.co/QpplV9CxIE ¡cómo retrocedieron …
Neutral;"@LeanPisciano. Jajaja
Estoy cn tus compañeritos d anses"
Neutral;RT @Gatosylvestre: La Cámara Inmobiliaria ve con optimismo la salida del Cedin pero piden “confianza y seguridad jurídica” http://t.co/hZac…
Positive;#Coursera facilitará libros de textos de manera gratuita durante los #cursos http://t.co/C5LhisJqAz
Positive;#Coursera facilitará libros de textos de manera gratuita durante los #cursos http://t.co/C5LhisJqAz
Neutral;"RT @TodosGronchos: 2.@MariaviicToriia Ha pedido varias veces que retiren la foto de su padre muerto y le responden ""cómo podemos saber que …"
Neutral;@urielromano de todas formas, no tomes mis palabras como agresiones o críticas malsanas sino como una suerte de debate.
Positive;Ante 100.000 fieles, el Papa pidió por la Argentina http://t.co/DYNkzxLHrf
Negative;@YoEvaristo no seas discreto, matalo a sangre fría. Que te chupe un huevo.
Neutral;RT @CosasQueDanRisa: Ser amigos después de que no funciono el amor, es solo esperar que uno de los dos proponga intentarlo otra vez.
Neutral;RT @frbautn: RT @saeutnba: ALCANZAMOS LOS 4000 ALUMNOS CENSADOS, ¿QUE ESTAS ESPERANDO? http://t.co/GktKRt4pLm . Tienen tiempo hasta el 31/5
Neutral;RT @frbautn: RT @saeutnba: ALCANZAMOS LOS 4000 ALUMNOS CENSADOS, ¿QUE ESTAS ESPERANDO? http://t.co/GktKRt4pLm . Tienen tiempo hasta el 31/5
Neutral;RT @frbautn: RT @saeutnba: ALCANZAMOS LOS 4000 ALUMNOS CENSADOS, ¿QUE ESTAS ESPERANDO? http://t.co/GktKRt4pLm . Tienen tiempo hasta el 31/5
Negative;RT @TodosGronchos: 3.La foto de su padre muerto ni siquiera está enmarcada en su terrible drama personal sino que ilustra una nota de color…
Negative;RT @rgillavedra: #AsiNo Las reformas que se le hicieron al Consejo de la Magistratura lo transformaron en una sucursal del Poder Ejecutivo …
Neutral;"Para de Mendiguren, el blanqueo de capitales ""dará un poco de ... - Terra Argentina http://t.co/l3Do7i4VXY"
Neutral;"Para de Mendiguren, el blanqueo de capitales ""dará un poco de ... - Terra Argentina http://t.co/l3Do7i4VXY"
Neutral;"Para de Mendiguren, el blanqueo de capitales ""dará un poco de ... - Terra Argentina http://t.co/l3Do7i4VXY"
Neutral;RT @prensa3m: #Maduro visitó la #Argentina “Soy un presidente obrero, chavista, peronista, kirchnerista”. http://t.co/1yN1YDOBzj http://t.c…
Neutral;RT @cronicaweb: Estimados #Chacales, Clarín se burló http://t.co/7xht5qywWv de nuestra nota http://t.co/JvTWMAAu0X, peeeeeeero hoy la publi…
Neutral;RT @mstupenengo: Verdad? Nunca rompas el silencio si no es para mejorarlo.
Neutral;RT @gonza_ares: @vickyyvir @AldoVillarNS @Carrasquito09 @PasionTricolor1 @decanocom no habrà profecia capaz de hacernos olvidar està pasion…
Positive;RT @CosasQueDanRisa: Mentiría, si dijera que no te extraño.
Negative;RT @mediaveronika: LA CAMPORA INICIO UNA SALVAJE CAMPAÑA DE DESPRESTIGIO A MIRIAM QUIROGA A PARTIR DE SUS REVELACIONES SOBRE LAVADO EN EL P…
Neutral;"Ausencias notables: ""Chain iba a dar explicaciones por la represión en el Borda en la comisión de Obras Públicas,... http://t.co/LSdAKaYqQI"
Neutral;"Ausencias notables: ""Chain iba a dar explicaciones por la represión en el Borda en la comisión de Obras Públicas,... http://t.co/LSdAKaYqQI"
Neutral;"Ausencias notables: ""Chain iba a dar explicaciones por la represión en el Borda en la comisión de Obras Públicas,... http://t.co/LSdAKaYqQI"
Negative;Me tiene podrido la de ingles le voy a pegaar
Neutral;"Desde las 11 am el  @MuseoBernasconi inaugura #PueblosOriginarios ""Hijos de la Tierra""¡Los esperamos! RT @AMRavaglia http://t.co/6PGHreL2f6"
Negative;Ayer me di cuenta que Venezuela paso de un loquito que hablaba incoherencias a un incoherente que al abrir la boca aparenta que habla. #fb
Neutral;RT @diegodillen: Las redes sociales esperan con ansiedad la nota de @cesanz1 sobre la desopilante versión que corre  de la muerte de NK de …
Positive;RT @bairesdirecto: Un cajero de un banco advirtió que robaban a empresario y lo salvó con el botón antipánico http://t.co/z26uI0oFZ4
Neutral;RT @moka_sin: Si las reservas líquidas del Central son USD 5500 millones como le dice @CayetanoAsis a Longobardi, explica pq Ceden con Cedi…
Neutral;RT @moka_sin: Si las reservas líquidas del Central son USD 5500 millones como le dice @CayetanoAsis a Longobardi, explica pq Ceden con Cedi…
Neutral;RT @moka_sin: Si las reservas líquidas del Central son USD 5500 millones como le dice @CayetanoAsis a Longobardi, explica pq Ceden con Cedi…
Neutral;@ricky_martin Tu solidaridad es lo que te caracteriza...GRACIAS POR ENSEÑARNOS TANTO! http://t.co/vIbXXqWUxS
Neutral;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Positive;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Neutral;He marcado como favorito un vídeo de @YouTube (http://t.co/MbyN51Gwa1 - Show Trajes de LED.).
Neutral;RT @batransito: Incendio en el cruce de C. Díaz y Av. Las Heras, barrio de Palermo. Evitar la zona, bomberos trabajan en el lugar. #Transit…
Neutral;RT @batransito: Incendio en el cruce de C. Díaz y Av. Las Heras, barrio de Palermo. Evitar la zona, bomberos trabajan en el lugar. #Transit…
Negative;RT @hecpavon: Alemania: Escándalo por ópera sobre Holocausto - Israel en Línea http://t.co/xS3won6seZ @kolesnicova
Neutral;"@ca_pato ¡Hola Pateto! 
Este si, cuando te dignes a pedirme perdon ...¡vamos a ser grandes amigos! :D"
Positive;RT @mstupenengo: Verdad? Nunca rompas el silencio si no es para mejorarlo.
Neutral;RT @JavierTedesco: Ideas simples para estimular la creatividad (infografía) http://t.co/3KQJrQJSPk @LHHspain @gamkt
Neutral;RT @JavierTedesco: Ideas simples para estimular la creatividad (infografía) http://t.co/3KQJrQJSPk @LHHspain @gamkt
Positive;No puedo dejarlo su boca me tiennnnnnta me invita a besarlo, no puedo dejarlo me asusta pensar vivir sinn tocarlo
Neutral;A eso que algunos llaman libertad, otros llaman licencia eso es lo que tiene este país ,ahora!!
Neutral;A eso que algunos llaman libertad, otros llaman licencia eso es lo que tiene este país ,ahora!!
Neutral;A eso que algunos llaman libertad, otros llaman licencia eso es lo que tiene este país ,ahora!!
Neutral;@DiarioTwilight aca en buenos aires muriendo congelada en la facu,pero sonriendo con la foto de kris ☺ buen día chicas ☺/
Neutral;"RT @DeNoticiasCom: Para de Mendiguren, el blanqueo de capitales ""dará un poco de ... - Terra Argentina http://t.co/l3Do7i4VXY"
Neutral;"RT @DeNoticiasCom: Para de Mendiguren, el blanqueo de capitales ""dará un poco de ... - Terra Argentina http://t.co/l3Do7i4VXY"
Neutral;No @rialjorge, la gente quiere rajar del pais, que es muy distinto, sea con @Aerolineas_AR o nadando!
Neutral;"""-Seba, ¿cómo conquistaste a tu novia? -Y.... No sé... Con un hola ya decís mil cosas."""
Neutral;@diegogrillotrub en esa época todavía no me había aburrido. Es la reiteración lo que lo aniquila.
Negative;Si el gobierno controla el Blue automáticamente toma carácter oficial y se reconoce un doble cuadro cambiario y... http://t.co/BYtTwwcJHP
Neutral;RT @SLOnline: #SanLorenzo Sale el Loco: Pablo Migliore obtendría esta tarde su libertad http://t.co/1uMCU7Iqdo
Negative;RT @savagepunk: @undercoverOTELO verte garchando es terrible de desagradable...sentis q sos elefante perturbado sacudiendose d aca p alla..
Neutral;Actualizado: Gerónimo Venegas presentará el Partido FE en nuestra ciudad http://t.co/E9aUmzTQ1l
Neutral;Aparentemente los ladrones de bancos no están impedidos de sumarse al blanqueo: http://t.co/FkBv053jhq
Positive;Impresionante demostración de talento ayer del q para mi es el 3er mejor jugador de fútbol detrás de Maradona y Messi, el genial Ronaldinho
Neutral;RT @mfeditor: Brasil: IHRSA Fitness Brasil, del 5 al 7 de septiembre, en San Pablo @FitnessBrasil http://t.co/UIhtBzku0j
Neutral;RT @mfeditor: Brasil: IHRSA Fitness Brasil, del 5 al 7 de septiembre, en San Pablo @FitnessBrasil http://t.co/UIhtBzku0j
Neutral;RT @mfeditor: Brasil: IHRSA Fitness Brasil, del 5 al 7 de septiembre, en San Pablo @FitnessBrasil http://t.co/UIhtBzku0j
Positive;Para ser lo que es siempre, hoy la de ingles parece de buen humor.
Positive;RT @mstupenengo: Verdad? El pasado no puede ser cambiado. El futuro está en tu poder.
Positive;RT @mstupenengo: Verdad? El pasado no puede ser cambiado. El futuro está en tu poder.
Neutral;@NataliaSpilere ningun sociologo nace chorro
Positive;Sos mi unico amor.
Neutral;Y el detalle que falta, es que mi partenaire era una joven Evita. Sí Eva Duarte de Perón. Alucinante.
Neutral;RT @FCRM_TUYYO: @ricky_martin Recibe disco de ORO en Australia...FELICITACIONES!!!! http://t.co/BE84oaYYJJ
Positive;#SeamosSinceros todos queremos tener padrinos mágicos
Neutral;@luisnovaresio @ljuez  quiero agregar! Q c las reformas q el Gob esta haciendo al Poder Judicial! Siento q nos estan robando la democracia!
Negative;@luisnovaresio @ljuez  quiero agregar! Q c las reformas q el Gob esta haciendo al Poder Judicial! Siento q nos estan robando la democracia!
Positive;@luisnovaresio @ljuez  quiero agregar! Q c las reformas q el Gob esta haciendo al Poder Judicial! Siento q nos estan robando la democracia!
Negative;RT @Baldola: 0,1% de los Presupuestos Públicos Nacional para la Cultura Comunitaria, autogestiva, independiente #CongresoCVC
Negative;RT @DolarBlue: Dolar Paralelo: $4,42
Negative;Nooooooo, plagio al #RealityMafia. Le vamo a quema todo
Neutral;Del 27 al 31 de Mayo, Curso Internacional de Transferencia de Tecnología en Alimentación en la Univesitat Autónoma de Barcelona  - Cs Axel
Negative;Pobre pato siempre tiene ganas de cagar en el colegio
Neutral;"RT @marcelomeca: Yo no hablo de venganzas ni perdones, el olvido es la única venganza y el único perdón "" - Borges"
Positive;RT @VaninaEstrugo: 15 Técnicas y #Herramientas para crear #Videos profesionales 'low cost' http://t.co/wrGl10f94n vía @manuelcantelar
Neutral;Pd: mica devolveme mis papelitos
Neutral;Tiene temas de chabones que tienen cara de pedofilos y violetta. Matenla.
Neutral;RT @moka_sin: Si las reservas líquidas del Central son USD 5500 millones como le dice @CayetanoAsis a Longobardi, explica pq Ceden con Cedi…
Neutral;RT @mareaeditorial: Hoy a las 18 hs @hernanbrienza te recibe en el stand de marea en la feria del libro, pabellón azul, n°417.
Positive;RT @mstupenengo: Frase: Muchas gracias a todos los que siguen, leen, responden y hacen RT de mis mensajes !
Positive;RT @CosasQueDanRisa: —Jajajajajajajá. —¿De qué te ríes? —De tí. —¿Por qué? —Porque antes me gustabas. —¿Y ahora? —También :c
Neutral;Optimismo de la Camara Inmobiliaria para el Cedin por @Gatosylvestre http://t.co/LEhvQElYGW cc @NEncuentro20
Negative;cuando la michu vea la foto que le subí al face, me va a mataaaaaaaaar
Negative;iProfesional* Importaciones de combustibles y lubricantes se dispararon 56% en el primer trimestre http://t.co/I22Ed4DPE8
Neutral;Ojala hoy le den la libertad a Migliore de una vez !
Neutral;RT @MundoAzulgrana: Pablo Migliore cerca de la libertad, RT si lo querés de vuelta defendiendo el arco del Ciclón. http://t.co/JVmQLvVQOB
Positive;"Reflexión,, para muchos q se la dan de ""maduros"" ..... •Madurar es cuidar lo que dices, respetar lo que escuchas, y meditar lo que callas•"
Neutral;El plantel se entrena en Ezeiza, a puertas cerradas.  #River
Negative;Hola, vengo del futuro . Hoy el Cedin cotiza: 2 kilos de papa blanca por kilo.
Negative;No siento ya mis piernas ni pies terribleeee
Neutral;RT @ItaiHagman: 11hs conferencia de prensa en SERPAJ (piedras 730) para denunciar las brutales violaciones a los DDHH en Formosa.
Negative;RT @Guidorcho: Decirle a alguien q no puede estar triste xq siempre hay alguien peor, es como decirle q no puede estar feliz xq siempre a a…
Neutral;Yo se que no siempre gana el que pega primero, tampoco sirve dejarse pegarrrr
Negative;"íte Montero: ""La inutilidad de ciertas personas no tiene remedio”, dijo Arce y le pidió la renuncia"
Negative;@mauriciomacri si en #CABA no toman medidas a la Policía Metropolitana no la controlan más...
Neutral;@Lanataenel13 Yo no podía creeer como el chavon se queria borrar con la griega. Parecía una caricatura tragicomica jaaaaa
Positive;"""Que lo maravilloso q hay en vos no cambie nunca"" gcias x el regalo y la dedicatoria!! A q haya sido! Jaja"
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Neutral;"#ArielBasteiro ""Lo verdaderamente importante fue conmemorar la figura de Evita"" #ElDisparador"
Neutral;@Televisioncomar los periodistas empleados de magnetto en el living de telenoche no rinden
Neutral;@AryelVqz @untaldario no Ariel, no es inoperancia policial, es la ley 23737 q la policia debe cumplir y arrestar tanta gente al cuete
Neutral;Anímate a orar por las necesidades.
Negative;Que boluda dios
Negative;Cata suicidate...
Neutral;Le tengo que ganar a flor con los tweets
Neutral;LÍNEAS DE REACTIVACIÓN PRODUCTIVA Y APOYO A LA PRODUCCIÓN EXPORTABLE http://t.co/89dcCzbBe4
Negative;"RT @facu_a7x: #SeamosSinceros cuando
decimos ""nunca mas"" lo
volvemos hacer.."
Negative;"RT @marianorinaldi: El número de muertos por riñas en cárceles argentinas supera a los ajusticiados x pena de muerte en USA según ""Fusilado…"
Positive;Bailé con Evita y eso no me lo va a quitar nadie. Anoché lo viví.
Neutral;"RT @BocaJrsOficial: #Entrenamiento Equipo: Orion; Marín, Meza, Caruzzo y Evangelista; Erbes, Somoza Erviti, Sánchez Miño; Blandi y Fragapan…"
Neutral;Si mirás la coalición política opositora, son las sobras de los 90 que intentan reciclarse. Y nadie quiere comer sobras tan viejas
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Negative;Que olor que tiene este pibe.
Neutral;"RT @bambiTB: ""Ponganme anestesia sin apuros que hoy me esta costando sonreír, tengo más pasado que futuro y unos años sin dormir."" de @CHAN…"
Neutral;Resiliencia Directiva: Visión de futuro http://t.co/CUHCUH4qLU
Neutral;Facilitando el aprendizaje organizativo http://t.co/FgUsVvPLbO
Neutral;Celulitis: enterate cuáles son los factores que influyen en su aparición http://t.co/Vz9F6rdgFZ
Neutral;"Ay estos ""peronistas"" de Clarín. Ellos son los conversos. http://t.co/i95ajdXdCv"
Neutral;Por que en la puerta de la facultad regalan el nuevo testamento?
Neutral;RT @florencia_G19: No tengo ganas de seguir, pero tampoco tengo ganas de parar.
Negative;Que forros hijos de puta son los de AM Telefe, estan buscando que la expulsen o la sancionen a la pobre Estudiante u.u
Negative;Puesto Nro. 5: El pajero que aún yendo de la mano con su novia/mujer se desnuca para mirarte el culo. Codigos flaco.
Negative;"Pelea a tiros en Retiro: matan a una chica de 14 años y se enfrentan con la Policía
http://t.co/ZCUYYAzYen"
Neutral;RT @AxelOficial: Hoy es el #DíaMundialdelasAvesMigratorias Es necesario proteger todas las especies q existen en la Tierra y también su med…
Neutral;"BADLAR BANCOS PRIVADOS
15,25 % Para depósitos de
más de un Millón de Pesos,
de 30 a 35 días de plazo."
Neutral;Hoy sigue el ciclo de cine en el NAC del @Municipio3F, en homenaje al día del trabajador, todos los jueves 20 hs. http://t.co/AUzdKBShUG
Neutral;¡Si lo hacía, era para 'cerrar' la cancha! Ronaldinho casi convierte un tremendo gol http://t.co/RfbH7BAuXZ
Negative;Ya le deje un mp diciendole todo y fue, se termina y para siempre y si no es asi que me peguen una cachetada por pajero :D
Positive;La felicidad es gratitud por el presente, gozo del pasado y fe en el futuro...
Neutral;RT @bairesdirecto: La foto de una pareja que murió abrazada conmueve al mundo. Cómo fue realizada: http://t.co/05IwbT784g
Neutral;"RT @marianomogni: ""La medida no ayuda a lavar. Perdona a quienes ya lo hicieron"". Carlos Heller y su brutal explicación ante Nelson Castro."
Neutral;RT @Gatosylvestre: La Cámara Inmobiliaria ve con optimismo la salida del Cedin pero piden “confianza y seguridad jurídica” http://t.co/hZac…
Neutral;RT @Mariadelasmerce: Delegados militares de #Unasur diseñan la Escuela Sudamericana de Defensa — teleSUR http://t.co/V6BZisR1hq  #PatriaGra…
Neutral;RT @KiruDestefano: Ojala hoy le den la libertad a Migliore de una vez !
Neutral;ArmendÃ¡riz confi­a en la formacion de un frente progresista entre la UCR/FAP/CC http://t.co/FgRvffbYRI
Negative;y duele ver , que le entregaste a otro el corazón !
Neutral;"Informe diario del Mercado de Capitales:
http://t.co/icvfuXtCf4"
Neutral;RT @Alerta140: #AHORA Difunden una factura de @Flor_de_P , donde se le pagan $42.350 por su presencia en un acto oficial http://t.co/AljP8V…
Positive;Día a día aprendiendo algo 👍 feliz jueves😗 http://t.co/i7u6v0r0KM
Neutral;la vida da vueltas, qe vueltas da la vida....
Neutral;"Carácter firme es aquel que puede pasar sin éxitos.
Ralph Waldo Emerson"
Neutral;Las tetas de gorda o de madre que acaba de parir no cuentan como tetas.
Negative;RT @JuanceteRock: El problema es que ustedes son todos comunistas.
Positive;RT @GreenpeaceArg: Más de 263587 personas ya pidieron que no permita la minería en la Reserva San Guillermo: http://t.co/irNJoAulN6 http://…
Negative;@CHANOTB dale no me podes tratar así
Positive;RT @DeyaneMagazine: AF33 es una molécula que activa el colágeno para reducir drásticamente las arrugas y mejora la textura de la piel @Avon…
Neutral;@Sietecoloress Jajajaja re insistentes,si mal hay que inventar*-*
Negative;RT @loquemehacereir: Discutir con un Kirchnerista es tratar de explicarle a un mandril el binomio de Newton.
Neutral;@mercadopago Hola! Puedo cobrar en dólares a Estados Unidos con MercadoPago? Qué cotización usan? Y me queda en dlls en mi cuenta?
Positive;@MariaEKenis ¡Gracias por la buena onda!
Positive;RT @rayovirtual: “Soy una estrella porque salgo de noche.” Federico Peralta Ramos
Negative;El Régimen Autoritario  de Venezuela acusado x torturas, saca al ejercito a la calle. Es el modelo que admiran los k y Proyecto Sur de Pino.
Negative;Los diputados de la CGT de Moyano votarán en contra de la ley de blanqueo http://t.co/FLf5IMlBOi
Neutral;jajja la calduuu sacandole fotos a macri jajjaja
Negative;Detienen a una maestra acusada de abusar de varios niños en un jardín de Florencio Varela - http://t.co/mDAeTB1YXb
Negative;RT @ladivagante: Bolivarianismo al palo! Venezuela se convirtió en importador neto d gasolina x crisis de refinación http://t.co/puqR5ADVci…
Neutral;RT @cburgueno: Lo que no se haga voluntariamente se hará por mecanismos legales. Diana Conti en @radiolared con @rialjorge sobre Papel Pren…
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Negative;que bronca :( no dormi por la culpa del hdp este, #LoOdio.
Positive;Feliz cumple mamá, sos lo mejor de mi vida. Gracias por todo!
Negative;tengo un imán de pelotudos
Neutral;RT @RoberGiovagnoli: En el living de Canal 13 anoche hubo una contundente muestra de desesperación por las encuestas que hablan de las PASO…
Negative;RT @LuliHubinsky: Maldita humedad! Te odio con todo mi pelo.
Neutral;Los diputados de la CGT de Moyano votarán en contra de la ley de blanqueo – http://t.co/JNVT5ckhfS #rp
Neutral;Vino mi mamá al cole :):):)
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;Un re besote al cornudo que llamo al fijo del departamento y me desperto quince minutos antes de que suene mi despertador.
Positive;"""Antes no veía las cosas que veo ahora, las veo en otro punto de vista. Me hizo mostrar más la realidad en la que vivimos"" Ailén Jara"
Positive;@matiask Es como lo q digo para la educacion publica, ademas de mas escuelas, se necesita un plan educativo con verdadero contenido
Positive;@JamesMuzeau el año que viene me cambio a la mañana,no tengo tiempo para nada alta pajaa bolu,encima me despierto temprano siempre #fail AJA
Positive;RT @dzapatillas: Si el subte no reconoce el crédito de $10 en la SUBE, el pasajero tiene derecho a viajar igual (Res. ST 811/11). http://t.…
Positive;Ayayay.... Los beneficios de tener 18 :s
Positive;La revolucion verde esta a nuestro alcance, que accion eco vas a hacer hoy?
Negative;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Neutral;RT @sebakatz: Indultamos a todos los que estaban presos desde el juicio a las juntas. No le podíamos fallar a los colegas de Alicia. #CFK14…
Negative;Que imbecil la profesora.
Negative;"Listoooooo los zapatos ya estan en mis manos &lt;3"
Positive;Los Daft Punk han hecho un gran pastiche, un collage musical, llevando al límite el concepto del DJ como pocos lo hicieron antes.
Negative;La intervención de Clarín y sus contenidos lo promocionan ellos. Diana Conti @radiolared con @rialjorge
Positive;Tan perfecto que asusta
Positive;Clarín: Insectos, el alimento del futuro http://t.co/638568GkpD
Positive;Clarín: Por el frío, preparan operativos de ayuda a gente en las calles http://t.co/mu0zX1y1SC
Neutral;Mirá el trailer de la nueva temporada de 'Arrested Development'! http://t.co/fsbjaH4xCv
Neutral;Cambio a toda esta familia por un segundo con vos
Negative;"Moreno hace ""abono"" todo lo que toca... #Morenomics"
Positive;RT @TomassVidoni: Que lindo pensar que en un ratito ya estoy en casa
Neutral;@TOPOarg   ¡Escuchanos este miércoles x AM 1270 Radio Provincia a las 21 h.!  @realedixit     #100programasJA http://t.co/0KcZ2Ji2iR RT
Positive;#NoSeVosPeroYo no te olvide, no te olvido y no te olvidare
Neutral;Extenderán el acuerdo de precios, pero sólo para 500 productos http://t.co/UVZ0lauLcU #noticias
Negative;Mi billetera sufre física e internamente.
Negative;La gente me da miedo, si puedo evitar conocer personas nuevas lo voy hacer.
Negative;"""xDonPozox: @SANTIAGODELMORO detuvieron a otra maestra de jardín por abusos, en la loc. florencia varela. pasen la noticia, merece que la es"
Positive;"Villarruel: ""Me voy contento, porque es muy difícil dar vuelta un resultado: El volante de Huracán, Lucas Vil... http://t.co/vFvGhJhDde"
Neutral;Aerolínea cambia normas ante las protestas en Twitter http://t.co/1XCtmA3XmC
Positive;Viste cuando la vida no para de sorprenderte??? Bueno, eso
Negative;RT @BarbaraMelero: @choco_mele - Callate pedazo de goma, no soy petisa! Vos no sabés lo q es un petiso en serio, si medís 1m 90 conchudo
Neutral;Cuidado para pieles maduras: Para el día utiliza productos con propiedades revitalizantes, de hidratación... http://t.co/Yiz4vY5qyz
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Neutral;@clarilous Morirme me voy a morir igual, eso ya lo discutimos.
Positive;Feliz Día del Futbolista para todos!!! Para los que miramos el reloj en el laburo, ansiosamente el día que sabemos q jugamos, también lo es.
Positive;Feliz día al mejor futbolista de todos mis tiempos: mi hermano Gonzalo. Y a mis primos Manu y @gercapp q hacen del fútbol su enfermedad!!
Negative;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;@Moronenelmundo en @GobiernoDF participando del 1er Taller del Proy #ALLAs liderado por @InternacionalDF
Positive;Vida cotidiana del puntero, muerte de alta moda y la mejor película sobre CFK y los medios, a las 11 AM por acá... http://t.co/QNgZmAKx36
Neutral;El Grupo Clarín ya preparó su fuerte para resistir la intervención del Gobierno http://t.co/JvbUfdZOVv vía @perfilcom
Positive;La legalización de la marihuana llega al deporte http://t.co/TGHkyWoa3O #rp
Negative;Siempre al revés. Primero sancionan la Ley de reforma judicial(mamarracho) y despues hacen el debate en la Universida de La Matanza! #Joda
Neutral;#CopaArgentina HOY 15hs @lucasolmos71 informa min a min Tristán Suárez  vs Gimnasia CDU. En vivo desde el Estadio... http://t.co/ZTJSJJfDtt
