opiniao;tweet
Neutral;Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus
Neutral;www.google.com/googlenexus #google #android #icecreamsandwich #googlenexus
Neutral;RT @MikeMcCready: Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords
Neutral;#Google, #Samsung unveil Ice Cream Sandwich powered Galaxy Nexus.. #Android4.0
Neutral;I'm thinking seriously to make my own page in #wikipedia just to find myself in #google.
Neutral;#Google is introducing #GalaxyNexus. You can unlock you phone by smile. Other then that....get an iPhone.
Neutral;Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google
Neutral;Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google
Neutral;Update : Google Officially calls Android Ice Cream Sandwich, Shouts Android 4.0 http://t.co/zzRuwrSk  #google #ics #android4
Neutral;116 new #jobs posting for #google http://t.co/XfG6l29D  #jobely
Neutral;Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy
Neutral;RT “@Ant0ineH: Twitter Will Beat #Google+ And #Facebook With Simplicity- #Twitter CEO http://t.co/melkHdb7” Beat? You aren't competitors…
Neutral;who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!
Neutral;Posting on #twitter about #google+ suggesting I add Tom from #myspace I think the universe just exploded. #justsayin
Neutral;#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting
Neutral;Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile
Neutral;#Google #Android #ICS #IceCreamSandwich
Neutral;http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy
Neutral;Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung
Neutral;#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android
Neutral;Installing the Ice Cream Sandwich SDK #android #google
Neutral;Cool Infographic: Perks working for the big techs like #Google & #Facebook | http://t.co/lNEgf7Kn
Neutral;On Google+ then go here http://t.co/K6BggvDx #GPlus #Googleplus #Google #teamfollowback #socialnetwork
Neutral;#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/xW7vh75e
Neutral;#droidtweak #Video: #IceCreamSandwich on the #GalaxyNexus http://t.co/vBcl0OzP #googlephone #nexus1 #NexusS #google
Neutral;Galaxy Nexus – the first Ice Cream Sandwich phone coming to Verizon http://t.co/BiPvBdxz  #android #google
Neutral;@megd0630 we don't go site seeing for  igloos in Alaska don #giveitup your better off checking #google
Neutral;Big Money... http://t.co/Ms6AwiX4 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
Neutral;RT @RUILIFESTYLE: #GOOGLE THE MIXTAPE http://t.co/v8zTtNVV
Neutral;#Android #Google Meet the Samsung Galaxy Nexus and Ice Cream Sandwich http://t.co/2VWXzReW #DhilipSiva
Neutral;#Samsung Galaxy Nexus is now confirmed http://t.co/v4LR34p3 #googlenews #mobile #android40icecreamsandwich #google
Neutral;#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva
Neutral;#Android #Google Samsung Galaxy Nexus release details still in short supply http://t.co/s6A7Y9WT #DhilipSiva
Neutral;#Android #Google Samsung Galaxy Nexus hands-on roundup http://t.co/RE1EnpaU #DhilipSiva
Neutral;Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords
Neutral;Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/TCKtgpBH #Google
Neutral;Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/mShfEQe6 #Android #Google
Neutral;Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/66fHUs6n #Android #Google
Neutral;Dennis Goedegebuure’s Thoughts on Changes in #Google Analytics: I contacted Dennis and asked… http://t.co/okCwNrpq
Neutral;"Article Recap on the #Google Analytics ""Secure"" Change: Here are some articles we found after… http://t.co/RPTLWMLo"
Neutral;#Google releases an Infinite Digital Bookcase http://t.co/FbvZq8Yp by @MeghanKel
Neutral;"Check out "" @Legiondachosen1 ft. Big Hit - My Life's A Movie (snippet) - Prod. by @LegiondaChosen1"" - http://t.co/XjTCc7j7 #Google Me!!"
Neutral;Massive Galaxy Nexus/Ice Cream Sandwich Recap. - http://t.co/I8SW5Udz #galaxynexus #Google #ics #Samsung
Neutral;#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva
Neutral;#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva
Neutral;Three UK to carry Samsung Galaxy Nexus http://t.co/SwvAcbxC  #android #google
Neutral;Google updates Nexus site with Galaxy Nexus details http://t.co/LaSn4ol0  #android #google
Neutral;RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/uY7KWJiY via @CNET #Android
Neutral;#Google, #Samsung Add ’Ice Cream Sandwich’ Phone http://t.co/oOdugpqG $AAPL $GOOG #hitech #gadgets #mkt #digital
Neutral;#google+ ...thoughts? to sign up or not to sign up, that is the question...
Neutral;#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/YD4FBog3 #uncategorized #android
Neutral;#Google has been released #Android 4.0 platform http://t.co/mvdCD0v8
Neutral;#Google Defaults to Encrypted HTTPS #Searches for Logged In Users [#Security] http://t.co/kzMZDxmE
Neutral;#Android #Google Samsung's Galaxy Nexus - It's Official, It's Headed For Global Availability, And It's... http://t.co/TI9Hy8LW #DhilipSiva
Neutral;Personal-finance #security #startup @BillGuard raises $10mn from #KhoslaVentures, Peter Thiel’s @FoundersFund n #Google http://t.co/UdlOQFsA
Neutral;Hopefully only a few weeks until #ICS is on my Nexus S 4G! #Google #Samsung #IceCreamSandwich #Android4
Neutral;#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.
Neutral;Embed Google Calendar To Your Wordpress Post: http://t.co/ah8km2JF #wordpress #google
Neutral;#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland
Neutral;#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/qD1bqVm8"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/eizExUn0"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/XPGHLC2o"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM"
Neutral;"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/STIfQWTU"
Neutral;#SEO Tip:Redirect http://t.co/IWeHzOqX to http://t.co/YQYNjBdy by using 301 redirection. #google #yahoo #bing #web
Neutral;#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN
Neutral;Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google
Neutral;Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom
Neutral;@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle
Neutral;#Android #Google Galaxy Nexus Site is Live: Register and Negative the New Features http://t.co/7llRSpUO #DhilipSiva
Neutral;On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork
Neutral;#Google & Samsung announced their (hopeful) Neutral to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9
Neutral;RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google
Neutral;@Affan Fact! They still do everything better though #google
Neutral;@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't Neutral the notification bar from #google #droidtweets
Neutral;What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books
Neutral;And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!
Neutral;"Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu"
Neutral;Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN
Neutral;The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j
Neutral;Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO
Neutral;#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva
Neutral;RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung
Neutral;My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL
Neutral;#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva
Neutral;Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google
Neutral;@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS
Neutral;#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva
Neutral;engineers #google Manny Marroquin #MannyMarroquin
Neutral;@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung
Neutral;RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google
Neutral;Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!
Neutral;RT @aalkhubaizi: Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #An ...
Neutral;"#Advertising #Blog Today's blog covers the #IGen and #Google's ""Parisian Love"" Negative with @smarch323 for your votes! http://t.co/x3JY4b2L"
Neutral;Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip
Neutral;#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget
Neutral;#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva
Neutral;On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork
Neutral;"Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android"
Neutral;#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e
Neutral;Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??
Neutral;RT @whymicrosoft: Google’s Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?
Neutral;#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk
Neutral;RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld
Neutral;#Android #Google Galaxy Nexus and Ice Cream Sandwich Promo Video Released, Verizon Spotted in... http://t.co/1niTrTzu #DhilipSiva
Neutral;#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd
Neutral;RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google
Neutral;#TeamGoogleNexus RT @B__Y #Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus
Neutral;#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network
Neutral;Add me to your circles on #Google+
Neutral;HNews: Google, Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/elh77r4p #google #.net
Neutral;"#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku"
Neutral;"#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku"
Neutral;#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf
Neutral;#SEO Tip:Negative #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources
Neutral;3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~
Neutral;Ever post something to the wrong circles?  #google+
Neutral;Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #Android
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk
Neutral;Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2
Neutral;#Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android
Neutral;Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google
Neutral;"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY"
Neutral;#Microsoft's Ballmer: We’re Negative #Google in the #cloud http://t.co/XIq3v54f
Neutral;Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU
Neutral;20% searches on  #Google  are related to location. 33% mobile search queries have local intent.
Neutral;RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #Neutral partners http://t.co/1s3wWs54 #li
Neutral;@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
Neutral;#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4
Neutral;How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps
Neutral;Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!
Neutral;It Is Indeed #Apple & #Google vs #TheOldWay!
Neutral;@Ayy_Queen #google it lol espn too
Neutral;The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich
Neutral;I just noticed that #google+ has introduced real time search.
Neutral;"$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma"
Neutral;Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android
Neutral;"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3"
Neutral;"Does Ice Cream Sandwich have a ""private browsing mode"" for, you know, ""me time?"" #google #android"
Neutral;Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS
Neutral;Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google
Neutral;Looking at some of the new features of #ICS it looks like #Google got some inspiration from #CyanogenMod.
Neutral;All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android
Neutral;WebGL infinite bookcase UI http://t.co/bvu1qtkT #google
Neutral;RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m
Neutral;RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!
Neutral;@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google
Neutral;is #google the next innovators ?
Neutral;On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork
Neutral;#Android #Google Android 4.0 Platform and Updated SDK Tools http://t.co/0jRKtQ2S #DhilipSiva
Neutral;Recent study of #Google CTR reveals that top three Positive #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1
Neutral;#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/kj2y69HM
Neutral;RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ
Neutral;Haven't even freshened up, due to #Google's #IceCreamSandwichEvent. #OffToShower now.
Neutral;The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google
Neutral;Recent study of #Google CTR reveals that top three Positive in #GoogleSearch receive 35% of traffic.... http://t.co/IHts3PyW
Neutral;Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk
Neutral;#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps
Neutral;#Google Google Event: Vorstellung des Samsung Galaxy Nexus (Caschys Blog): o3:30 klingelte mein Wecker. Googles ... http://t.co/QnVDVcMX
Neutral;That was good but when is it coming out? What carriers? What pricepoints? #android #google
Neutral;Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ
Neutral;RT @tiffanyk: [#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co ...
Neutral;#ai #google #ai #samsung
Neutral;"What? No ""one more thing!"" ? #Samsung #Google #Nexus"
Neutral;For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews
Neutral;Can Bill Gross Take On #Facebook, #Twitter & #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia
Neutral;RT @NeowinFeed: Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin
Neutral;Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time
Neutral;Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI
Neutral;Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin
Neutral;#google #icecreamsandwich event featured #minecraft
Neutral;Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics
Neutral;@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich
Neutral;Engadget following #android #galaxy #nexus event #google #samsung #ICS http://t.co/vZx25ht8
Neutral;Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google
Neutral;Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development
Neutral;@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!
Neutral;#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR
Neutral;"Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-Neutral high resolution activity. Video codecs will love it. ;)"
Neutral;Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google
Neutral;New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE
Neutral;@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11
Neutral;The new #google phone. Yoooo http://t.co/sr4sCat7
Neutral;New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE
Neutral;RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep ...
Neutral;Many new features for Android. #NexusPrime #Google
Neutral;#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich
Neutral;Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS
Neutral;New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE
Neutral;Can they just tell us when #ICS will be available for Nexus S users? #Samsung #Google #HongKong
Neutral;RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN
Neutral;#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva
Neutral;#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva
Neutral;#Google's open source search to end: http://t.co/h8PYttyr
Neutral;Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google
Neutral;Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google
Neutral;Hugo is buddies with 50 Cent? #google #android
Neutral;New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE
Neutral;@5in_n_the_Air #GOOGLE time kml
Neutral;#Google announces dates for 2012 IO http://t.co/90xoKyQN
Neutral;Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck
Neutral;Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck
Neutral;On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork
Neutral;New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE
Neutral;Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung
Neutral;1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS
Neutral;The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google
Neutral;Built in panorama in camera app #Android 4.0 #ICS #Google
Neutral;"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut"
Neutral;"Panorama

#icecreamsandwich #googland #google #android #ics"
Neutral;No face tagging in the new #Android gallery? #Google
Neutral;did he just say hipster filters? #google #android
Neutral;how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1
Neutral;Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD
Neutral;#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB
Neutral;Tap to focus and face recognition #ics #galaxynexus #google
Neutral;[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony
Neutral;http://t.co/18xg3ivo! #Google’s Ice Cream Sandwich Official http://t.co/7h5YdQCN #android #icecreamsandwich
Neutral;now watching live stream of  #Google new mobile #Nexus
Neutral;Damn group meeting disturbin me from watchin the #google event
Neutral;New tools giving the user the ability to restrict mobile data usage. #Google #Android #ICS
Neutral;Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
Neutral;#Google releases an Infinite Digital Bookcase RT @VentureBeat http://t.co/YWtVgwJY by @MeghanKel
Neutral;#Android Ice Cream Sandwich features face-recognition to unlock your phone, no more entering a pin or password #fb #google
Neutral;Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google
Neutral;Can search the last 30 days of Gmail, whether connected or not. #Google #Android #ICS
Neutral;Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus
Neutral;#ICS show-off froze my browser. Well, time for sleep I guess. #Android #Google #Samsung
Neutral;RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/BfFAEApW by @MeghanKel
Neutral;RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...
Neutral;#Google thinks your digital books belong on a digital bookcase - a #WebGL #Chrome experiment http://t.co/2LqpqF6F
Neutral;Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-)
Neutral;But does request desktop site work with hulu?!?!? #ICS #Google
Neutral;Addicted to this new game #tripletown on #Google+,
Neutral;The lock screen now has facial recognition capability! #Google #Android #ICS
Neutral;"here comes facial recognition!  Face unlock 
#icecreamsandwich #googland #google #android #ics"
Neutral;#Google and #Samsung Reveals Galaxy Nexus Phone http://t.co/REnJ0C0Z #mobile #software #android #mobiledevice
Neutral;#Google Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries http://t.co/MyLzFMRq
Neutral;#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android
Neutral;"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics"
Neutral;#google +1 Stickers came with this month's Adsense cheque . http://t.co/AOFYoJmE
Neutral;#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva
Neutral;#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva
Positive;Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.
Positive;#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT
Positive;#Buffalo, #Intel, #Microsoft, #IBM are the best pavilions at #SMAU
Positive;Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango
Positive;WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews
Positive;#Microsoft word works on my computer again! Yessss
Positive;In terms of unified communications giants, really surprised to see how underrated #Microsoft is
Positive;#Microsoft dishing out free first-gen WP7 handsets at its stores http://t.co/cvfWMvmO
Positive;"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999"
Positive;Lunch today: 19.00  Negative it at #Microsoft while attending #VSLive?  Priceless.
Positive;"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/vpQOyXWa"
Positive;"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ"
Positive;Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango
