"Classe";"Texto";"Sentimento_Microsoft"
"Negativo";"A @claro hoje já me tomou 1 hora e 10 minutos no callcenter deles. A Monica Ribeiro me avisou.";0,49725478887558
"Negativo";"A sensação ( quase certeza ) que me da eh que os atendentes da @claro não tem a menor noção do que estão fazendo ali.";0,321349024772644
"Negativo";"Fui pra @ClaroBrasil @ClaroBrasil faz menos de 1 mês e já posso dizer que me arrependi. Meu celular não funciona desde o dia 23/12.";0,0454545468091965
"Negativo";"@brunocaracciolo: 4G da @ClaroBlog até agora funcionando muito bem. Já o 3G...";0,875050604343414
"Negativo";"Bela bosta esse 3G da @claro ... Tem mais é que pagar multa mesmo!!!";0,228331983089447
"Negativo";"Acabei de ser lesado como cliente da clarotvoficial @claro por solicitar a mudança de endereço e ter o http://t.co/3wBuDouMe7";0,567428886890411
"Negativo";"Vamos lá @clarobrasil ajuda né hoje tem #TheVoiceBrasil";0,873001158237457
"Negativo";"#clarobrasil cobra meus 50 centavos da internet mas nunca tem sinal, cansei de ser roubada @ClaroRonaldo";0,000780850648880005
"Negativo";"Agüentando a lentidão da #Claro no litoral";0,609738290309906
"Negativo";"O Brasil andando e eu com a #Claro me freando.";0,424985617399216
"Negativo";"A @ClaroBrasil sem sinal como sempre ??";0,547570943832397
"Negativo";"A conexao ta tao ruim mas tao ruim que chutaram o balde e nem se dao ao trabalho de responder! #vergonha @ClaroBrasil";0,0652173906564713
"Negativo";"Internet reduzida @claro vagabunda!";0,390534162521362
"Negativo";"Alo @ClaroRonaldo @ClaroBrasil  ou seja la por onde vcs respondem: esta absurdo a falta de sinal no Guarujá! O tempo TODO sem sinal! #claro";0,266389846801758
"Negativo";"Emissoras se aproveitando do UFC! ¬¬ @claro";0,597210168838501
"Negativo";"@vanessaleao Que seja um dia que eu esteja com WiFi, porque a  3g da @claro é horrível";0,110992789268494
"Negativo";"Legal, virou uma saga achar um Moto G nas lojas da @ClaroBrasil  =/";0,519257664680481
"Neutro";"http://t.co/EWMZipCAnh um oferecimento @rede_globo e @CAIXA";0,518258988857269
"Positivo";"""Eu faço parte de algo que é capaz de fazer sorrir, encantar, alegrar e emocionar. 
Eu faço parte do #Itaucard""... http://t.co/SpdIAiPwXS";0,976190447807312
"Positivo";"Mega evento... #itau #mocoto #topteam #sucesso ; ) http://t.co/CjH7HfRI4b";0,652496814727783
"Positivo";"Não gastei nada para trocar 30 mil pontos do @itaucard por pontos @Multiplus. Já o @kmdevantagens cobra R$ 1.470. Que diferença, hein?";0,311335802078247
"Positivo";"Taí, meia hora depois o @itaucard me liga e o problema tá resolvido. Obrigado. =)";0,373370319604874
"Positivo";"Olha como o ITAÚ é bonzinho comigo, @itaucard http://t.co/WgyGp9NiVD";0,508426249027252
"Positivo";"Nova campanha saindo. Eu e o @celso_kamura :-) #itaucard #itau #lovemyjob raphaelbn @ casa do meu amigo http://t.co/oELAS7h93S";0,923564195632935
"Positivo";"#cineart #itaucard paga meia agora. Muito bom http://t.co/uIMWqfinIQ";0,913170576095581
"Positivo";"Muito legal esse projeto do #Itaú Social! http://t.co/d0d2EgRIqO";0,701072990894318
"Positivo";"EU SIGO E INDICO &gt;&gt;&gt;&gt;&gt;@itau @Itaucard SE VOCÊ ME SEGUIR... RSRSRS";0,725958287715912
"Positivo";"O comercial da #itau eh sensacional. #diadascrianças";0,825033485889435
"Positivo";"leia para uma criança #itau http://t.co/Mv73Idhwvv";0,520885467529297
"Positivo";"#Bradesco e #Itau PARABENS pela responsabilidade social. #EuNoTeleton";0,573538899421692
"Positivo";"#Itaú e #Bradesco juntos por uma ótima causa.... Louvável";0,924982190132141
"Positivo";"#LeiaParaUmaCriança #IssoMudaOMundo #Itaú http://t.co/wvZ6u8lsN5";0,362779796123505
"Positivo";"opaa problema solucionado! #ItauCard lindo rsrs 'não mostre o seu #CartãoCrédito a ninguém =)";0,632784843444824
"Positivo";"Chegaram! Obrigada #itau http://t.co/h1Rp2Gn0eZ";0,856078624725342
"Positivo";"@Itaucard obrigado pelo atendimento rápido e pela solução do ocorrido. (Y)";0,724061787128448
"Positivo";"@Animadissima Bom dia! Em casos relacionados ao cartão peço que entre em contato com o @itaucard, eles irão te ajudar da melhor forma. =)";0,93478262424469
"Positivo";"Consegui estornar uma compra indevida feita no ML com meu cartão de crédito em 5 minutos! Parabéns Itaucard pela eficiência #itaucard #itau";0,899999976158142
"Positivo";"@Itaucard Obrigado por responder tão rápido ;-)";0,495621919631958
"Positivo";"@itau to TÃO feliz que nem sei explicar pra vocês. cc @Itaucard";0,775653660297394
"Positivo";"Que demora para o #Santander aprovar um compra online, se fosse #Itaucard era em minutos... #tenso";0,0485707521438599
"Positivo";"@itau voce e a @saraivaonline sao os melhores &lt;33333";0,703424096107483
"Positivo";"Liguei para o pessoal do atendimento do @Itaucard, e em menos de 30min já recebi um email com meu problema solucionado. Parabéns @Itaucard";0,667392253875732
"Positivo";"Consegui cancelar o cartão de crédito #Itau em menos de 10 minutos. Muito esquisito!";0,504890024662018
"Positivo";"Essa propaganda da copa feita pelo #itau ficou linda. Excelente de verdade.";0,925797879695892
"Positivo";"Puts... o #ITAÚ depravou no Comercial!";0,507854342460632
"Positivo";"O @itau me fez feliz hoje!!! Agilidade na entrega da 2ª via do cartão (2 dias úteis!) =D #itaucard #itaú #IssoMudaOmundo";0,844827592372894
"Neutro";"@itau queria sabe o que a demi passou";0,311453700065613
"Neutro";"@itau tenho uma pergunta, posso fazer?";0,482093334197998
"Neutro";"@itau Porque os caixas eletrônicos não aceitam barras de ouro?";0,23388996720314
"Neutro";"#itaucard quero meus pontos de voltaaa. E pode pwgar esse mixer aqui q nao quero!";0,210066735744476
"Neutro";"#itaucard podemos resolver meu problema por email?  Riofamily@ig.com.br";0,467348158359528
"Neutro";"Agora eu entendi porque meus amigos com @itau e @Bradesco estão sem fazer compras internacionais. http://t.co/Qq5os6rlSy";0,379795908927917
"Neutro";"Peça a sua coleção de livros infantis do @itau ~&gt; http://t.co/V3EYU3Xy2K Leia para uma criança. #issomudaomundo";0,588628888130188
"Neutro";"eu titular, ele banco --&gt; RT @amsjunior ow @Itaucard me liguem";0,281516551971436
"Neutro";"Vamos dar aquele rolê de bike ? #salvadorvaidebike #itau #bicicleta #Salvador #Bahia #brasil #Brazil http://t.co/l29ZBtItcs";0,946450114250183
"Neutro";"Cadê a Marina do #Itau &gt;&gt;&gt;&gt;&gt;Bancos lucram R$ 60 bilhões e oferecem 0,97% de aumento  http://t.co/Z5gYHMP4MS";0,289140611886978
"Neutro";"@itau o perfil @Itaucard é oficial ?";0,582869946956635
"Neutro";"@Itaucard mensagem para o itaú, espero q resolva meu caso";0,458991348743439
"Neutro";"@caboquisse Siga @itaucard para um atendimento dedicado a cartões de crédito.";0,693378746509552
"Neutro";"Treino de hoje.
#selecaobrasileira #treino #cbf #cbffutebol #felipao #bola #vivo #nike #itau #futebol http://t.co/dfTrjiA13l";0,561995685100555
"Neutro";"Mais um naaaaaaaaao :s #credit #card #Mastercard #cartao #credito #itaucard #2 @ Onde o Vento Faz a http://t.co/rJuAo2Izoh";0,524517893791199
"Neutro";"@itau por favor, o perfil @itaucard é verdadeiro?";0,459555476903915
"Neutro";"Banco manda cartão novo com vencimento em Dezembro de 201....3.

Parabéns, #Itau";0,858362019062042
"Neutro";"Vou no #Itaú e depois vou pra casa, to saindo #partiu";0,665628731250763
"Neutro";"Vou no #Itaú pegar meu token novo e depois vou fumar um baseado";0,693114042282104
"Neutro";"Vocês financiam o playstation? @itau @Bradesco";0,50382000207901
"Neutro";"partiu jogo , #QUEBRADEIRA #ITAU";0,691177606582642
"Neutro";"Aderi a campanha Leia para uma criança do @itau. Comecei a ler meu extrato pro meu filho e ele não curtiu. Não entendi essa campanha.";0,427580893039703
"Neutro";"@jampamatos Aham. Como podemos te ajudar, Jampa? ;-)";0,6988365650177
"Neutro";"@itau tafora do ar?? http://t.co/1mKjSVcmvy";0,468138158321381
"Neutro";"Cara de sono mas bora trabalhar #work #love #itau http://t.co/hLHjaHZOfm";0,286474525928497
"Neutro";"Nunca vou querer ser aquele otário! RT @itau Quer ser o rei do camarote? ;-) Veja quanto vc precisa investir pra ganhar seu 1º milhão";0,544079065322876
"Neutro";"Feito pra o Brasil. Feito pra você.       #Itaú";0,571169316768646
"Neutro";"@LeoJaime @itau É só autorizar que funciona. O meu funcionou. Ou seu Firewall pode estar bloqueando os pop ups, tem que desbloquear.";0,530803680419922
"Neutro";"Hei @Itaucard , nem tenho conta no banco e estou recebendo ligações dizendo que tenho crédito aprovado pra ter um cartão de crédito.";0,39083057641983
"Neutro";"Segunda vou ir no #itau fazer um empréstimo pra poder ver meu Galaoo da massa!";0,806256651878357
"Neutro";"@itaucard vocês simplesmente desativaram o Itau travel money no meio da minha viagem?";0,557124376296997
"Neutro";"@phanzer Entendi, lindão. Vc pode tentar conversar com o @itaucard =)";0,799233973026276
"Neutro";"Chego no #Itau... ""Senhor o seu gerente agora é de São Paulo e vai lhe atender remotamente""  vocês http://t.co/PmfkCGKuWe";0,652729451656342
"Neutro";"Minha parceira por 4 dias #bike #itau #RJ http://t.co/XKInrCSQSx";0,541506886482239
"Neutro";"desbloquear a que eu já tenho @Itaucard";0,395461022853851
"Neutro";"Vocês vão baixar as tarifas?! RT @Itaucard: Vc já faz tudo online, que tal esquecer o papel e mudar para fatura digital?";0,751739501953125
"Neutro";"Sorte de hoje... vc não foi acordado na manhã deste sábado pelo Banco #Itaú...";0,495709538459778
"Neutro";"@itau Estou querendo efetuar um pagamento, mas as negociação esta difícil, poderia me ajudar? #itaucard";0,0234999656677246
"Neutro";"@itau Então.. Eu coloquei ""Zerrie é real"" e apareceu uma mensagem escrita ""Isto não é verdade"".";0,202416300773621
"Neutro";"Tinha que ter Black Friday pra minha fatura do @Itaucard / @itau.. rs";0,467268884181976
"Neutro";"Muito boa essa propaganda do #Itau onde no sorteio da copa ninguém quer enfrentar o Brasil. Rsrsrs";0,497027933597565
"Neutro";"molhada com essi paizão S2 #Itaú";0,531796813011169
"Neutro";"@bloggalopreto Poxa, quem aprova o cartão é o @itaucard =)";0,421479463577271
"Neutro";"o @itau deveria ter caixas eletrônicos especiais para pessoas com mentalidade de TOPEIRA";0,523690819740295
"Neutro";"por favor @itau mande meus parabéns para a atendente Kellen da agência 9087 por motivos de: é gata d+";0,909227728843689
"Neutro";"@SouLuizGustavo Você pode tirar suas dúvidas do cartão com o pessoal do @Itaucard =)";0,562723755836487
"Neutro";"@itau Eu nao, o @caiofbueno sim, mas já está resolvendo com o @itaucard. Eles sao oficiais neh?";0,106286764144897
"Neutro";"aumenta meu limite de crédito aí, @Itaucard";0,393557280302048
"Neutro";"@Itaucard Tenho uma solicitação e gostaria de conversar por DM";0,563352048397064
"Neutro";"Amanhã cedinho ligar pro @Itaucard resolver um bafo";0,78650826215744
"Neutro";"SP Eu te amo!! #Natal #Paulista #Itau http://t.co/az7LZxSIIf";0,51198822259903
"Neutro";"@itau Olá, eu estou com alguns problemas pra acessar minha conta :s Vocês poderiam me ajudar? Obrigada.";0,585785329341888
"Neutro";"@itau Então, é que quando aparece ""digite sua senha"" eu coloco ""jerry"" e diz que a senha é muito grande. O que eu faço?";0,507655382156372
"Neutro";"#natal #luzes #avenidapaulista #paulista #sp #vejasp #sãopaulo #sampa #itaú @ Avenida Paulista http://t.co/UFswA7OKWU";0,484038829803467
"Neutro";"@Itaucard Mandei uma DM pra vcs";0,551005184650421
"Neutro";"@Andre_Suporte ops, olha o Adobe Flash Player #Itau http://t.co/UdNbwje6UE";0,529378771781921
"Neutro";"#Paulista #SãoPaulo #Brasil #Itau @ Avenida Paulista http://t.co/e4CY4THvhX";0,498958051204681
"Neutro";"@Itaucard vcs estao por aqui?";0,494241416454315
"Neutro";"@Itaucard Preciso tirar uma duvida de 2ª via de cartão.";0,425491452217102
"Neutro";"baby #natal #itaú #amelhor http://t.co/0tMUdmQm87";0,556323289871216
"Negativo";"BANCO #ITAÚ É O PIOR, VÊ SÓ, TÔ QUERENDO FALAR COM MEU GERENTE DA CONTA PESSOA JURÍDICA E NÃO TEM MAIS O TELEFONE DA AGÊNCIA, SÓ DA CENTRAL!";0,16666667163372
"Negativo";"47 Minutos na fila do #ITAU em uma cidade pequena igual Diamantina. Falta de respeito ao cliente. PQP";0,258305370807648
"Negativo";"@itau @Itaucard  dólar cotado a 2.49 na fatura fechada em 2/10 para a conversão no Sempre Presente e' um assalto ! #itau #itaucard";0,447800129652023
"Negativo";"Gostaria q a vida fosse facil e bonita como um comercial de Banco! Mas são todos um lixo, aproveitadores! #caixa #itau #Bradesco #santander";0,374937206506729
"Negativo";"este banco @itau junto com o @Itaucard está cada vez pior.";0,108011811971664
"Negativo";"#Itaú o banco mais ladrão do mundo.";0,281348437070847
"Negativo";"@itau Oi, estou com problemas na hora de acessar minha conta. :/";0,444037675857544
"Negativo";"@itau @stanleyburburin a preocupação do Itaú com as crianças pobres do Brasil é tocante #sqn http://t.co/aLK2nwXQug";0,472089409828186
"Negativo";"#itaucard: atendimento não sabe explicar diferenças entre tipo de cartões, peço supervisor, simula não entender e derruba chamada. NOTA? 0";0,0454545468091965
"Negativo";"#itaucard minha insatisfação referente a cobrança de anuidade, pois quando me ofereceram não iriam cobrar nada e agora vem na fatura.";0,342071622610092
"Negativo";"@itaucard Falta de respeito #ReclameAQUI http://t.co/gmPqssLNYW";0,426144570112228
"Negativo";"Aquela felicidade de estar numa fila enorme no banco. #itau #boatarde";0,791380643844604
"Negativo";"Tá para nascer Banco com atendimento pior que o do @Itaucard";0,0993904769420624
"Negativo";"#itau sempre ferrando com a minha vida. Eu não sei quem é pior, se a lesleane gerente da minha conta ou a porcaria do 0300 :(";0,129629626870155
"Negativo";"Rolando uma pequena decepção com a @Itaucard =/";0,368480354547501
"Negativo";"Há 12dias @itau me deve autorização p/ 2a. via do CRV. Tenho 7 protocolos do SAC que Ouvidoria não reconhece (!). Alô #BACEN! #Itau engana!";0,301106035709381
"Negativo";"Alô, @Itaucard, se não podem me ajudar avisa logo.";0,496016830205917
"Negativo";"Tentando achar o link no site do @Itau para compras com desconto via @Itaucard. Não tá facio!";0,565276920795441
"Negativo";"Parabéns @Itaucard @itau o erro é de vocês e quem se ferra sou eu. Obrigado.";0,820343017578125
"Negativo";"To aqui aproveitando as minhas tão sonhadas férias pra reclamar do @Itaucard http://t.co/d94dW1dGlV Quem é amigo dá RT! \o/";0,494985461235046
"Negativo";"@midiacrucis: #itau troquem suas contas para Banco do Brasil ou #CEF. O Itau e'contra oque esta dando certo no Brasil.";0,581437528133392
"Negativo";"Há vINTE anos tenho conta no Unibanco que virou @itau. E desde que existe celular tenho conta no débito automático. No @itau Eis que ...";0,386692106723785
"Negativo";"precisei URGENTE falar com minha família e... cadê linha? O @itau REJEITOU uma conta em débito automático e a CLARO CORTOU meu celular";0,134368449449539
"Negativo";"O @itau me ligou e vai averiguar o motivo q fez com que o débito automatico fosse rejeitado.";0,312055379152298
"Negativo";"@itau @Itaucard so preciso de uma informaçãozinha, uma so! PELO AMOR";0,258708715438843
"Negativo";"@rponte  se for trocar de cartão ou banco só n peça #itaucard #itau anuidade altissima e eles n dão desconto";0,428771317005157
"Negativo";"EU TAMBÉM !!!!!!RT @queki ""Estou quebrando o meu cartão do @itau nesse exato momento. Já me prejudicaram demais.""";0,319610506296158
"Negativo";"gostaria de reclamar pois meu cartao nao esta funcionando @itau http://t.co/VXdZK1Sj4k";0,0910458564758301
"Negativo";"O @Itau e suas respostas ""control c + control v"": há 10 dias me atrapalhando. #itau";0,420628249645233
"Negativo";"Tudo nas custas dos brasileiros e o pior atendimento... #itau http://t.co/uc3xyEyzIM";0,0974211692810059
"Negativo";"@Itaucard Eu solicitei o cancelamento agora a pouco! Acabei de receber a fatura e nela só tem a parcela da anuidade! Como devo proceder?";0,503380477428436
"Negativo";"@itau  obrigado por difícultar minha reclamação, não vou enviar meus dados. Já abri minha conta no @BB.";0,0561881065368652
"Negativo";"@itau veja, sem acesso na web agora, http://t.co/QAaKnQDiaH";0,496041119098663
"Negativo";"Photo: #itau não faz isso com a gente, falta mais de 20 minutos para 22hs e ainda na #ruaaugusta , somos... http://t.co/KvTiRMoLwq";0,0803269594907761
"Negativo";"Alo #Itaú, nao era pra ligar entre 9:30 e 10:00.Nunca vi um guardiåo tão protetor!!!!";0,459950953722
"Negativo";"Ai que lindo, mais um que vou entrar contra. #ITAÚ";0,969783067703247
"Negativo";"o @itau  @Itaucard #itau #itaucard prefere perder um cliente ao tirar a anuidade do mesmo! tive q cancelar o cartão de credito né! perdeu.";0,115384615957737
"Negativo";"Wagner Moura convocando manifestações, poderia aproveitar o ensejo e protestar contra o #Itaú q sonegou 1 Bi. Ah, esqueci q ele é marineiro!";0,277715027332306
"Negativo";"Q legal,fazendo reforma sem deixar algum caixa #Itaú disponível... (@ Itaú) http://t.co/MYsLVoucw4";0,231652677059174
"Negativo";"Valew galera, defitivamente não dá pra comprar MEIA com o @Itaucard em jogos do FLAMENGO. Mas vamos lá comprar ! http://t.co/uMCXxkXnGp";0,486819744110107
"Negativo";"Eu que defendia o #Itaú estou ficando desapontado.";0,142146050930023
"Negativo";"Só no meio do CU do @itau que eu pagarei R$400 de anuidade do cartão de crédito. VÃO PRA PUTA QUE PARIU!";0,0833333358168602
"Negativo";"@itau @LeoJaime Também deu pau aqui.. Uso o OS X Maverick, sistema novo do mac...";0,668376863002777
"Negativo";"6% são juros baixos aonde, Itaú?! HAHAHAHA! Nem todos são trouxas. BJS. #ItaúCard";0,566807150840759
"Negativo";"Pensa em um aplicativo Lixo!!! #Itau";0,323816448450089
"Negativo";"Toda vez que a telemarketing liga para oferecer o #itaucard e eu falo que to desempregado ela desliga na cara, posso processar por bullying?";0,115384615957737
"Negativo";"#reclamaçao #CelsoRussomano #procon #Itau #SeguroResidencialItauIniclass   poxa veio eu pago esse http://t.co/yiO0F18Yk2";0,0441469848155975
"Negativo";"Ow @itau FILHOS DA PUTA, me mandam ir no ATM desbloquear iToken, chego aqui e diz isso ae. Oh banco de merda!!!! http://t.co/sz57voO8g4";0,271307170391083
"Negativo";"Movimento minha conta no BoA do Brasil, sem problema. No @Itau, td q eu quero fz, me mandam ir numa agência. Tomar no olho do cu viu. Cansei";0,129629626870155
"Negativo";"Se você precisar de ligar diretamente para o #BANCODOBRASIL e do #ITAÚ de Casimiro de Abreu, não perca tempo. NINGUÉM ATENDE!";0,389808595180511
"Negativo";"@itau Ô Seu retardado, e quem tem problemas físicos? E as crianças? E as pessoas de idade? Seu mongolóide pau no cu do caralho";0,387228012084961
"Negativo";"Alguém avisa pro ITAUCARD, que eu não me chamo Maria, nem Tatiana. Vou estudar o caso, direito bom. #itaucard";0,260667532682419
"Negativo";"Po #itau me da um gerente exclusivo q nunca me atende?!";0,398494780063629
"Negativo";"O maior tempo entre dois pontos é você falar com o seu gerente #Itau";0,602184534072876
"Negativo";"Alguém aí sabe qual é o truque pra falar com um atendente no SAC do @itau? Tá difícil...";0,178604245185852
"Negativo";"E o pessoal do #itau ,continua saindo pra almoçar no horario de maior movimento! ;(";0,550147473812103
"Negativo";"Pessoas chatas demais essas do telemarketing do @itau  @Itaucard";0,325765997171402
"Negativo";"Você pede pra trocar a data de vencimento da fatura do cartão, mas ela  chega com a data antiga u.u #itaucard";0,45424485206604
"Negativo";"54 minutos para ser atendido. .. vlw #itau por jogar minha hora de almoço no lixo.... na proxima levo http://t.co/aXhV7rajyZ";0,283535957336426
"Negativo";"Revoltando logo cedo com o @Itaucard :@";0,444974601268768
"Negativo";"#Itaú fazendo eu me sentir nos anos 60";0,329505234956741
"Negativo";"Gostaria de mais uma vez expressar o meu ódio pelo @itau.";0,0950548648834229
"Negativo";"@itau: @titimuller Olá, Titi. O que aconteceu? Podemos ajudar? NÃO";0,307939052581787
"Negativo";"RT se você já chorou no telefone com o @itau ou a @Vivoemrede";0,723056256771088
"Negativo";"@itau Minha avó internada grave no Hospital e a senha do INSS expirou, Gerente mandou leva-la no Banco. É isso mesmo? Ninguém pode ajudar!?";0,220865994691849
"Negativo";"@itau Com todo respeito, agradeço o retorno, mas se fosse um figurão Tipo ""DIRCEUS OU GENUÍNOS"" da vida duvido q o tratamento seria o mesmo";0,884351253509521
"Negativo";"@Jagpinho @RadarCostaVerde @itau Concordo com vc. Quando eles tem que atuar para segurança dos clientes nada fazem e pra vc, essa resposta.";0,750799000263214
"Negativo";"@itau @LeiSecaRJ estou nesse dentro da agência 8399! Mega fila de clientes no sol! Entrei literalmente no grito!";0,609726667404175
"Negativo";"Pode isso!? RT @Mobrittes: @itau gerente ag. 8933 no Downtown bloqueia ent de correntistas para não fazer fila no banco! Todo mundo no sol.";0,321406185626984
"Negativo";"Pelo visto os problemas são muitos RT @CDPaulinho: @Mobrittes @itau O Itau da Freguesia tava com fila gigante também no sol, grande Itaú";0,971946835517883
"Negativo";"kkkkkk RT @OCarioca: @LeiSecaRJ @CDPaulinho @Mobrittes O @itau foi feito pra você...pegar um bronzeado.";0,599895358085632
"Negativo";"Em pleno 2013, única opção de envio da senha do cartão é pelo moderno método de cartinha pelo Correio. Parabéns, @TAMAirlines e @Itaucard";0,733371675014496
"Negativo";"Pedi pro pessoal do @Itaucard me seguir e até agora nada";0,28016722202301
"Negativo";"Oq acontece com o #itau q não tem nenhum caixa automático aberto?";0,160788834095001
"Negativo";"Confusão com o pessoal do @Itaucard @itau Cada um diz uma coisa diferente";0,316710710525513
"Negativo";"Situação difícil com eles viu @Itaucard";0,0365661978721619
"Negativo";"o @itau está fora do ar? não consigo acessar de jeito nenhum";0,0550236701965332
"Negativo";"PQP pq é tão dificil falar com GENTE quando se liga pro #itau  viu...";0,195401847362518
"Negativo";"me retirarei do @itau por motivos de não dá.";0,0945986211299896
"Negativo";"Obrigado @Itaucard por bloquear meu cartão durante a viagem. Detalhe é que NENHUM telefone deles internacional funcionam.";0,583260238170624
"Negativo";"O sistema de atendimento eletrônico do #Itaú é pessimo...";0,43530410528183
"Negativo";"Sempre tendo problemas com #itau";0,531796813011169
"Negativo";"Nem com procuração teve jeito @itau o gerente da Ag Itaguái fez eu levar minha avó acamada até o Banco para receber o INSS dela. #ABSURDO";0,115384615957737
"Negativo";"Novamente putissima com o @Itaucard , sem comentários.";0,482132017612457
"Negativo";"O @itau começa a cobrar anuidade de cartões @itaucard. Clientes começam a cancelar cartões. Mude você também http://t.co/aNL2R9tn7l";0,290584146976471
"Negativo";"Cobrança indevida e falta de respeito com o consumidor #ReclameAQUI http://t.co/HYyxtE8Pnv  @itau #itaú #itau #pontofrio";0,441789865493774
"Negativo";"Olhaí o @itau me dando mais dor de cabeça do que piranha que não aceita que o cara não ligou no dia seguinte.";0,0454545468091965
"Negativo";"Uhu chegaram meus cartões Black Santander, agora já posso quebrar os #Itaucard com o pior programa de pontuação do... http://t.co/ofTx883Uwo";0,0228027999401093
"Negativo";"Dia de pifar coisas. #iPhone do sogro e #gvt pifaram hj. E o #itaucard e #creditcard me enrolando nos pontos/milhas";0,481056481599808
"Negativo";"O desrespeito dos Bancos é enorme e ninguém faz nada para conter, incluo nisso o @Itau @SacSantander_br @bruxinhabeth @FEBRABAN @GovRJ";0,295218348503113
"Negativo";"pelo menos mais rápido q o #itaú";0,471702486276627
"Negativo";"Parabéns @Itaucard, muito eficiente o itoken no cel qdo se está em uma viagem no exterior! #sqn #itaucard #fail http://t.co/zZqrJZPAr8";0,824915766716003
"Negativo";"Cortando meus cartões @itaucard, pelo motivo de: bloqueados sem motivo algum e sem aviso prévio. #Itaucard #ItaucardFail";0,375021278858185
"Negativo";"E nem adianta vir com DM, que já não resolveram ontem... #Itaucard #ItaucardFail #FaltadeRespeito";0,219738841056824
"Negativo";"E não, não vou entrar em contato com Central de Atendimento, para ser enrolado e ficar ouvindo desculpinhas esfarrapadas... #Itaucard";0,610548257827759
"Negativo";"Cheguei no #Itau #ItauBanco #BancoItau as 14:00 e ate agora não fui atendindo";0,3199562728405
"Negativo";"#BancoItau #ItauBanco #Itau Horrível ficar esperando por um longo período sem explicação. Acho digno, ao menos uma informação.";0,293968796730042
"Negativo";"Esperando por uma ordem de pagamento. Só eu no banco...#Itau #BancoItau #ItauBanco cancelando minha conta amanhã";0,311246007680893
"Negativo";"@itau preciso fazer um TED agora e está dando ~serviço indisponível no momento~";0,210865676403046
"Negativo";"Querido #itaucard, o seu atendimento é o pior do mundo, e olhe que ser pior que a Oi é para poucos!";0,0652173906564713
"Negativo";"Que lindo #Itaucard, você não tem atendimento domingo? Que bom que é o único dia quee tenho tempo pra esperar esse seu lixo de atendimento.";0,712501347064972
"Negativo";"Com certeza RT @tstcassio: @Itau feito para você. Só não é feito para a saúde do trabalhador. http://t.co/OdMoBbYgN8";0,527972817420959
"Negativo";"Moça, por favor fecha a conta. #Itaú";0,475710690021515
"Negativo";"Morro de medo de receber tweets patrocinados do @itau e, de repente, eles começarem a me cobrar juros.";0,131660461425781
"Positivo";"Bora ser seu próprio chefe, trabalhar com esportes e ganhar 20 mil reais? A #InterU e o @BancoDoBrasil explicam como: http://t.co/ZgbqthSluF";0,876439392566681
"Negativo";"@nokiabrasil @windowsphonebr Estou esperando um pouco de educação por parte da #Nokia para dizer quando ele estará disponível na #vivoemrede";0,673110127449036
"Positivo";"Para Paulo Bernardo, fusão entre PT e Oi é positiva para o Brasil   #pt #oi  http://t.co/e4Z1rBDAz0";0,681884586811066
"Positivo";"Aff presente maravilhoso da #Oi: o novo BlackBerry Z10! Todo lindo e cheio de funcionalidades! ???? @ http://t.co/5O5leKmdhH";0,954545438289642
"Positivo";"TIM CLARO VIVO NEM CHEGA PERTO DA #OI,A #OI TA CLARO NO QUE PROMETE,VIVO QUEM TEM #OI,ATÉ O TIM DIRIA,SOM NA CAIXA,#OI AUAU";0,726238489151001
"Positivo";"Ganhei 30 torpedos da @Oi . Vou joga-los todos no @obama";0,804035544395447
"Positivo";"A #oi lançou dois chips em um que funciona como micro também. Só faltou o nano pra ficar perfeito. http://t.co/5aME3UTG5E";0,749760031700134
"Positivo";"Cara que noticia linda.... Naum pude deixar de deixar meu #Oi pra esse cara que tive a oportunidade de http://t.co/c4ZbsZdMSP";0,503788650035858
"Positivo";"Ta bom @oi https://t.co/WLoRovcGXK";0,776259243488312
"Positivo";"@carolina_ana1 @claro da @digaoi é perfeita";0,760244309902191
"Positivo";"Urrul! Legal esse site, tweeta automatico e rapidinho!! http://t.co/JlrM7v4E8G #timbeta #rt #socialup #legal #Oi";0,776172876358032
"Positivo";"Muito bacana da parte da #Oi - Vários colaboradores compraram os presentes das cartinhas das crianças http://t.co/g4pZeWkOGB";0,80059677362442
"Positivo";"Prezada @digaoi. Vocês foram rápidos. Já funciona. Meus agradecimentos.";0,493931651115417
"Positivo";"Obrigado @LeiSecaRJ ,graças a divulgação do meu caso aqui, a @digaoi tratou meu caso como PRIORIDADE e consegui instalar o fixo hj!";0,959105312824249
"Positivo";"Atualizei minha agenda em poucos segundos com o App Oi 9º Dígito! Saiba mais: http://t.co/eGOOV7ILC3 #Oi #9digito #iOS #Android";0,580935001373291
"Positivo";"@digaoi agradecemos a brevidade.";0,53369402885437
"Positivo";"Valeu @digaoi @digapor ter rezouvido o pobrema da inter net da mãe da Nega Jujú...a véia tava ficano doida...ela é aviciada em vídio pornô.";0,689926445484161
"Neutro";"Ontem tinha 3G aqui hoje não tem oq aconteceu em @oi";0,115360796451569
"Neutro";"Falei dois minutos com um celular #oi e gastei R$ 1,25
Os mesmos dois minutos com um #Vivo saiu R$ 2,85
Quer dizer...";0,468674629926682
"Neutro";"@TeamAnittaAL @oi Oi !";0,62860769033432
"Neutro";"@oi essa boca tem programa para hoje?";0,566058158874512
"Neutro";"@TeamAnittaAL @oi se eu puder :)";0,698582589626312
