OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Irrelevante;Oi;Internet;False;;;Brasil;Não se aplica;3,90885E+17;false;Thu Oct 17 17:00:09 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Sabe o que significam os famosos “tiques” que aparecem no seu WhatsApp? A gente explica pra você http://t.co/8euydwKlQ2;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;46642;Diga Oi!;;;;;;
Irrelevante;OI;;True;Getúlio Vargas;Rio Grande do Sul;Brasil;Feminino;3,90961E+17;;Thu Oct 17 22:03:34 +0000 2013;web;0;0;#Oi #Oi #Oi;Uma garota com jeito de menina, cheia de sonhos para realizar que ama os animais, séries e futebol. #Gremio #Spn #Arrow #TVD  #TWD #GOT (Sigo todos de volta);Vampira_Alone;5343;Martinha Karpinski;Getúlio Vargas - RS, Brasil ;BR;Brasil;Getúlio Vargas, Rio Grande do Sul;city;Getúlio Vargas
Irrelevante;OI;Propaganda;False;Salvador;Bahia;Brasil;Masculino;3,92328E+17;;Mon Oct 21 16:34:33 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Corrigindo @digaoi veja dM;Estudante Universitário (Direito UNEB 2009.2)... Estagiário do Ministério Público.. Aulas de canto as vezes... Twitteiro nas horas vagas... #Follow-Me;ThiagoMMourah;171948;Thiago Mourah ™ ;Salvador, Bahia;BR;Brasil;Lauro de Freitas, Bahia;city;Lauro de Freitas
Irrelevante;OI;;False;;São Paulo;Brasil;Feminino;3,9357E+17;;Fri Oct 25 02:49:55 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@fmuriel @oi kkkkkkkkkkkkk nunca mo;"na alegria e na tristeza com
 @fmuriel e @corinthians, pra sempre ?";lynecamposs;608;Sra Teles™;São Paulo;;;;;
Irrelevante;OI;Informação ao Cliente;False;;;Brasil;Não se aplica;3,94433E+17;false;Sun Oct 27 12:00:13 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Baixe agora o app 9º Dígito da Oi e atualize automaticamente os seus contatos com DDDs 21, 22, 24, 27 e 28 http://t.co/NFRTgUa4rj;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;46966;Diga Oi!;;;;;;
Irrelevante;OI;Propaganda;False;New York;New York;United States;Masculino;3,9454E+17;false;Sun Oct 27 19:05:13 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;Atualizei minha agenda em poucos segundos com o App Oi 9º Dígito! Saiba mais: http://t.co/icpNhUEkiZ #Oi #9digito #iOS #Androidoio;Social Media Professional. Strategies, Planning & Monitoring your brands for the Success on Social Network;edutrevisan;537979;Edu Trevisan;New York;;;;;
Irrelevante;Oi;Atendimento;False;;;Brasil;Feminino;3,9455E+17;;Sun Oct 27 19:42:36 +0000 2013;web;0;0;@oi luam vc esta ai bjs;;fe43978418;0;  fennanda per;;;;;;
Irrelevante;Oi;Informação ao Cliente;False;;;Brasil;Masculino;3,94612E+17;false;Sun Oct 27 23:50:30 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";1;0;"Quem aí já assistiu a nova Campanha ""Decidida"" da OI com o Caio? #Oi #CaioCastro http://t.co/fymwqT3rRg";"O Maior Blog do Ator Caio Castro!
contato@blogcaiocastro.com / Twitter oficial: @caiocastanheira 
? Desde 25/11/2007 - 05 Anos!";BlogCaioCastro;9253;Blog Caio Castro;Brazil;;;;;
Irrelevante;Oi;;False;;;Brasil;Feminino;3,95226E+17;;Tue Oct 29 16:30:57 +0000 2013;web;0;0;@oi vc tem fec;;maridani100bela;3;daniele santana;;;;;;
Irrelevante;Oi;;False;;;;Não se aplica;3,95249E+17;;Tue Oct 29 17:59:26 +0000 2013;"<a href=""http://predrero.com.br/"" rel=""nofollow"">Predrero</a>";0;0;@oi voce eh o ovo que faltava na minha marmita.;Quer que eu envie cantadas de pedreiro anônimas para alguém? Acesse o endereço abaixo, digite o username e envie! Simples assim!;Predrero;27076;Cantadas de Pedreiro;@ Obra;;;;;
Irrelevante;Oi;Telefonia e internet;;;;Brasil;Não se aplica;3,96034E+17;false;Thu Oct 31 22:00:11 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Se o seu iMessage não está funcionando direito depois da inclusão do 9º Dígito, a Oi te ajuda a resolver o problema http://t.co/0W3DBE5LBw;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;47139;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e internet;;;;;Não informado;3,96232E+17;false;Fri Nov 01 11:06:57 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;@oi.com.br http://t.co/c5gVNFuJJ9;;jnccpintos;5;Nenoze;Serrinha dos Pintos;;;;;
Irrelevante;Oi;Telefonia e internet;;Congonhal;Minas Gerais;Brasil;Masculino;3,96468E+17;;Sat Nov 02 02:43:24 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;@suhh_lokaaa  @oi otima noite pra vc;;luizsergiocrvg;3;luiz sergio;Congonhal;;;;;
Irrelevante;Oi;Telefonia e internet;;;;Brasil;Não se aplica;3,97479E+17;false;Mon Nov 04 21:42:46 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Cada dia a gente acorda com um humor diferente. Descubra no app Oi Feelings o que você pode fazer com o humor de hoje http://t.co/BKyGSfwmNM;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;47293;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e internet;;;;;Feminino;3,97908E+17;false;Wed Nov 06 02:07:29 +0000 2013;web;0;0;"@Oi internautas, olha só que comédia:
http://t.co/2KlqJV8J0L";A Agência Ares é formada por Fabiana, Juliana e Letícia que trabalham para ressaltar sua marca, produto ou serviço com ideias inovadoras.;agencia_ares;0;Letícia Lima Dantas;;;;;;
Irrelevante;Oi;Telefonia e internet;;;;;Feminino;3,982E+17;;Wed Nov 06 21:28:38 +0000 2013;web;0;0;#Sorria #DigaOi #PresteAteção #Ouça Faça a diferença!;Fortaleça sua mente, estamos vivendo tempos difíceis.;TamaraSchirmer;262;Tamara Schirmer;;;;;;
Irrelevante;Oi;Telefonia e internet;;;;;Masculino;3,98412E+17;;Thu Nov 07 11:29:13 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;"@oi.mia.linda.Recife.Bom! dia!..
A.todos.voce!.ti!.Amor";;ribamar201062;11;@jose ribamar.sil3.;;;;;;
Irrelevante;Oi;Telefonia e internet;;;;;Masculino;3,99586E+17;false;Sun Nov 10 17:14:11 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Repassem! É sobre o Justin! #justinBieber #Kidrauhl #oi #sdv http://t.co/UlvBZlfMNQ;"“Eu sou o que sou, e o que quero ser. ” — Avril Lavigne.
NBS 3";gabedalavigne;506;Gabe;Wonderland;;;;;
Irrelevante;Oi;Telefonia e internet;;;São Paulo;Brasil;Não se aplica;3,99943E+17;false;Mon Nov 11 16:52:00 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Oi investe R$ 675 milhões no mercado mineiro em 2013 #oi  http://t.co/PZAEMU3mWe;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;22610;Computerworld - Br;São Paulo, Brasil;;;;;
Irrelevante;Oi;Telefonia e internet;;;São Paulo;Brasil;Não se aplica;4,00727E+17;false;Wed Nov 13 20:50:37 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Oi reverte prejuízo e fecha 3º trimestre com lucro de R$ 172 milhões  #oi #telecom  http://t.co/ixdstSKDDw;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;22654;Computerworld - Br;São Paulo, Brasil;;;;;
Irrelevante;OI;Telefonia e Internet;;;;Brasil;Não se aplica;4,03118E+17;;Wed Nov 20 11:09:46 +0000 2013;web;0;0;Pessoal, como hoje é feriado em alguns estados do Brasil, voltamos com nosso atendimento na 5ª feira, às 9h, combinado? :);Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;47829;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Feminino;4,03274E+17;;Wed Nov 20 21:29:29 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#Ashes #Ashes #Ashes #Oi #Oi #Oi;cricket and football playing, f1 watching wife, mother and business lady, lover of BIG MUSIC. #TeamLH;RetroGirl;454;Rachel T;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,03659E+17;false;Thu Nov 21 23:00:11 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Conte para os amigos como anda o seu humor hoje http://t.co/BKyGSfwmNM;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;47901;Diga Oi!;;;;;;
Irrelevante;OI;Telefonia e Internet;;;São Paulo;Brasil;Não se aplica;4,03885E+17;false;Fri Nov 22 13:56:44 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Oi estreia serviço de 4G na cidade de São Paulo  #4g #oi  http://t.co/VRI3xbDEKj;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;22776;Computerworld - Br;São Paulo, Brasil;;;;;
Irrelevante;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Não informado;4,03946E+17;false;Fri Nov 22 17:59:22 +0000 2013;web;0;0;@digaoi Essa é stephanie macieira, a maior amazona brasileira da atualidade. Esperança carioca para o #Rio2016,… http://t.co/WKxBl6eWnT #Oi;casseta & planeta /// botafogo f.r./// natação no mar;lapena;1609652;helio de la peña;rio de janeiro, brasil;;;;;
Irrelevante;Oi;Telefonia e Internet;;Mongaguá;São Paulo;Brasil;Feminino;4,04056E+17;;Sat Nov 23 01:18:42 +0000 2013;web;0;0;"@oi td bem vaii

Miifileto";;anitapa07463230;5;anita paula;mongagua;;;;;
Irrelevante;Oi;Telefonia e Internet;;Osasco;São Paulo;Brasil;Não se aplica;4,05311E+17;false;Tue Nov 26 12:22:40 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@tefsbatima @Oi. Estou divulgando esse som. Da @EvonOficial se puder visite http://t.co/WwwiMWYNol Espero que goste. RT;"Twitter dedicado às frases do Evon'
Tudo que antes parecia brincadeira agora me tira o sono da noite inteira follow me 
E follow @BandaEvon";FrasesEvon;132;Frases Evon';Osasco - SP;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Não se aplica;4,05382E+17;;Tue Nov 26 17:05:26 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@oi oi;lovatic + harmonizer 0/6;fifthsuruba;5865;•••••••queijo•••••••;ensinando a camila a sambar;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,06392E+17;false;Fri Nov 29 12:00:09 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Hoje você acordou se sentindo o máximo? Então veja tudo o que vc pode fazer pra aproveitar bastante o seu dia http://t.co/BKyGSfwmNM;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;48146;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;Natal;Rio Grande do Norte;Brasil;Não se aplica;4,06414E+17;false;Fri Nov 29 13:27:39 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Temos sim! http://t.co/QpSQEB5VKc RT @paulolido: @forrodapegacao @oi vc tem facebook;"Twitter Oficial da Banda Forró da Pegação.
Contato: (84) 9613 3635 | 9126 6653 | 3642 4414";forrodapegacao;77739;Forró da Pegação;Natal, Rio Grande do Norte;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Não se aplica;4,06423E+17;false;Fri Nov 29 14:00:55 +0000 2013;"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>";0;0;"Oi sorteia casas e iPads em promoção de Natal. #oi #marketing
http://t.co/JnxfFGU5FB";Você sintonizado com o mercado;mundodmarketing;117620;Mundo do Marketing;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Não se aplica;4,06769E+17;;Sat Nov 30 12:58:49 +0000 2013;web;0;0;"Na lista constam emails da #usp, #fazenda, #prefeitura entre outros, dia bom pra enviar email pra galera não ?

#easycobn #hack #digaoi";;fenn3c;0;the fenn3c;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,06869E+17;;Sat Nov 30 19:35:12 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;@bpontes Oi Bruno. A visita técnica não aconteceu e a instalação ainda não ocorreu? Nos avise que podemos averificar o que aconteceu por aí.;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;48203;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,06875E+17;;Sat Nov 30 19:57:28 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;@bpontes Envie por DM o nome e CPF do titular, número Oi e telefone pra contato. Vamos verificar seu caso, Bruno.;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;48208;Diga Oi!;;;;;;
Irrelevante;Oi;;;Lorena;São Paulo;Brasil;Feminino;4,08641E+17;;Thu Dec 05 16:57:50 +0000 2013;web;0;0;@oi oi;?*:???*:??? giving blowjobs for louboutins ?*:???*:???;keatoran;1924;bella;lorena;;;;;
Irrelevante;Oi;TV por assinatura;;;;Brasil;Não se aplica;4,08989E+17;false;Fri Dec 06 16:00:17 +0000 2013;"<a href=""http://www.wildfireapp.com/?utm_source=Twitter&utm_medium=Tweet&utm_campaign=via%2BWildfire%2BSuite"" rel=""nofollow"">Wildfire Suite</a>";0;0;Nesta sexta tem Hunt VS Pezão no Canal Combate da sua Oi TV. Ainda não tem Oi TV? Assine agora http://t.co/tWOvPz6rXP;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;48487;Diga Oi!;;;;;;
Irrelevante;Oi;;;Aracajú;Sergipe;Brasil;Feminino;4,10893E+17;;Wed Dec 11 22:04:20 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@RosaACL @marisascruz @digaoi tinha q ter a mão dos 9 dedos nessa merda;samuseira de coração detesto injustiças e aproveitadores,  sagitariana  cheia de amigos de trabalho pela maneira como os trato por isso me chamam docinho kkk;fatimalima8;1202;fatinha;aracaju;;;;;
Irrelevante;Oi;;;;;Brasil;Feminino;4,10893E+17;;Wed Dec 11 22:06:45 +0000 2013;web;0;0;@fatimalima8 @marisascruz @digaoi X9 É FOGO;Economista, casada com um  servo do grande Deus vivo!;RosaACL;2277;Rosa Lev;BR;;;;;
Irrelevante;Oi;;;Osasco;São Paulo;Brasil;Não se aplica;4,11456E+17;false;Fri Dec 13 11:23:49 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@vitor_wessler @Oi. Estou divulgando esse som. Da @BandaEvon se puder visite o http://t.co/LBIMuOK6Vn  e baixe as musicas. Espero que goste.;"Twitter dedicado às frases do Evon'
Tudo que antes parecia brincadeira agora me tira o sono da noite inteira follow me 
E follow @BandaEvon";FrasesEvon;137;Frases Evon';Osasco - SP;;;;;
Irrelevante;Oi;;;;;Brasil;Não se aplica;4,1148E+17;;Fri Dec 13 12:58:27 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Aragones x @DigaOi;Para quem tem senso de humor e do ridículo.;revistapessima;3928;Revista Péssima;Ilha de Péssima;;;;;
Irrelevante;Oi;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,13009E+17;;Tue Dec 17 18:13:33 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Olha a promoção da @digaoi nos pontos Motorola Razr D3 1200 ptos + 12 x de R$60 = R$720. Cazzo, no Walmart custa R$599 em 12x;;flaviosartori;946;Flavio Sartori;São Paulo, Brazil;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Feminino;4,13154E+17;;Wed Dec 18 03:47:55 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;@KaaAragao @LeeDoria @MAFIA @oi você salva virgula;I solemnly swear that I am up to no good.;lafsouza_;297;Larissa;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Feminino;4,13336E+17;;Wed Dec 18 15:52:26 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@oi td bem;;94Teodoto;1;adriana teodoto ;;;;;;
Irrelevante;Oi;Telefonia e Internet;;Santiago;;Chile;Masculino;4,13737E+17;;Thu Dec 19 18:24:22 +0000 2013;"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>";0;0;#oi #oi #oi;Television rules the nation.;francisco_arq;1617;Ash;Santiago, Chile;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Masculino;4,13749E+17;;Thu Dec 19 19:15:29 +0000 2013;web;0;0;@FerRod @oi gata vc tem facebook;oi;paulolido;59;paulo cesar;paulolido;;;;;
Irrelevante;Oi;Telefonia e Internet;Sim;;São Paulo;Brasil;Não se aplica;4,14099E+17;false;Fri Dec 20 18:25:58 +0000 2013;"<a href=""http://computerworld.uol.com.br/"" rel=""nofollow"">Computerworld Brasil</a>";0;0;Rede Wi-Fi da Oi alcança meio milhão de hotspots em um ano #wifi #oi  http://t.co/cWwjuCn4sq;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;23099;Computerworld - Br;São Paulo, Brasil;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,14503E+17;;Sat Dec 21 21:10:03 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;Já sabem onde vão curtir hoje? Depois contem pra gente! Nos falamos segunda, às 9h da manhã :);Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;48997;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;Manaus;Amazonas;Brasil;Masculino;4,14578E+17;;Sun Dec 22 02:08:18 +0000 2013;web;0;0;Se o contingente não tivesse tão baixo, podia animar um #jogo #do #oi;Felizardo residente da cidade mais perigosa do Norte;north_farias;2636;Nortosão™;Manaus -  AM;;;;;
Irrelevante;Oi;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,14625E+17;;Sun Dec 22 05:13:50 +0000 2013;web;0;0;- #Oi, pra vc que leu !* :]]*;"- I don't want to make money , just want to be WONDERFUL !* ;]]";tisca_pink;423; ?»? Tisca Pink ?«? ;São Paulo ;;;;;
Irrelevante;Oi;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,15195E+17;;Mon Dec 23 19:01:10 +0000 2013;web;0;0;#OI , me segue ... qe eu te sigo de volta !* #UniaoDoTwitterSegueEuSigoDeVolta  #FãSegueFã , õ/ .;"- I don't want to make money , just want to be WONDERFUL !* ;]]";tisca_pink;461; ?»? Tisca Pink ?«? ;São Paulo ;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Masculino;4,15246E+17;;Mon Dec 23 22:23:30 +0000 2013;web;0;0;@oi pessoal;"“Se eu to contigo não ligo se o sol não aparecer,
É que não faz sentido caminhar sem dar a mão pra você…”";samuelp13925184;3;samuel pereira;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,15328E+17;;Tue Dec 24 03:48:01 +0000 2013;web;0;0;#OI , pra vc qe leu e nem vai me responder  ... *---*;"- I don't want to make money , just want to be WONDERFUL !* ;]]";tisca_pink;479; ?»? Tisca Pink ?«? ;São Paulo ;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,15517E+17;;Tue Dec 24 16:20:03 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;Pessoal, encerramos as atividades por aqui e voltamos dia 26, às 9h, combinado? Boas festas! o/.;Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;49064;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,15927E+17;;Wed Dec 25 19:29:28 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Tem alguém atoa aí ? Se tiver manda #oi;INSTAGRAM : @realpedromatias http://instagram.com/realpedromatias                                          [SNAPCHAT: realpedromatias ];RealPedroMatias;143412;Pedro Matias ;Belo Horizonte ;;;;;
Irrelevante;Oi;Telefonia e Internet;Sim;;;Brasil;Feminino;4,16196E+17;false;Thu Dec 26 13:18:27 +0000 2013;web;0;0;@ddfeverlovato @Oi, amor, dá rt no link por favor? Desculpa se já pedi https://t.co/brW9810CpT;"@pensoemvocefly e @iturespirafly amo vocês minhas chatas ;3";caiqueseducao;1521;Ysa, TBF;Brasil, né ?;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Masculino;4,16285E+17;;Thu Dec 26 19:08:58 +0000 2013;web;0;0;@l_passarelli @oi gata vc tem msn;oi;paulolido;59;paulo cesar;paulolido;;;;;
Irrelevante;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Feminino;4,16594E+17;;Fri Dec 27 15:38:05 +0000 2013;web;0;0;OiPSDB vai processar a Presidenta @dilmabr por fazer uso do nome Dilma. Para o Tucanato a palavra Dilma é campanha antecipada.#OI?;Only he who builds the future has the right to judge the past By Nietzsche Sou PT  admiro Lula e minha Presidenta Dilma;WonderrNessa;2647;teacher vanessa;Rio de Janeiro;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Masculino;4,1663E+17;;Fri Dec 27 18:03:42 +0000 2013;web;0;0;@OI drica! boa viajem aproveite bastante;;vitinfrancois;254;#VitinhOusado;Brasil;;;;;
Irrelevante;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Feminino;4,16982E+17;;Sat Dec 28 17:19:25 +0000 2013;web;0;0;"Haha a ""vidente"" dizendo q a Presidenta Dilma vai se reeleger...precisa de ""vidente""??? #Oi?";Only he who builds the future has the right to judge the past By Nietzsche Sou PT  admiro Lula e minha Presidenta Dilma;WonderrNessa;2649;teacher vanessa;Rio de Janeiro;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;Brasil;Não se aplica;4,1704E+17;;Sat Dec 28 21:10:03 +0000 2013;"<a href=""http://www.elifemonitor.com/"" rel=""nofollow"">Tweetmeter</a>";0;0;"Opa! Estamos indo embora, galera! Nos vemos na segunda-feira, às 9hs da manhã ;)";Quer saber tudo sobre a sua conta? Acesse a Minha Oi ou baixe o app no celular.;digaoi;49215;Diga Oi!;;;;;;
Irrelevante;Oi;Telefonia e Internet;;;;;Feminino;4,17107E+17;;Sun Dec 29 01:37:34 +0000 2013;"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>";0;0;#IGGY #IGGY #IGGY #OI #OI #OI;slap shots, desert rock, giant robots. I do comics for @cupofchowdah. you know we can't protect ourselves from the space danger. DON'T WORRY CARL.;androxin;745;Andrea;BQSTQN;;;;;
Irrelevante;Oi;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,175E+17;;Mon Dec 30 03:37:34 +0000 2013;web;0;0;- #Oi pessoal !* õ/ .;"- I don't want to make money , just want to be WONDERFUL !* ;]]";tisca_pink;523; ?»? Tisca Pink ?«? ;São Paulo ;;;;;
Irrelevante;PCWorldBrasil;Propaganda;False;;;Brasil;Não se aplica;3,92685E+17;false;Tue Oct 22 16:14:41 +0000 2013;"<a href=""http://pcworld.uol.com.br/"" rel=""nofollow"">PC World Brasil</a>";0;0;Firefox OS chega ao Brasil #firefoxos #smartphone #vivo  http://t.co/SxegPWX8Ik;Guia de produtos, reviews, downloads, testes e dicas de tecnologia;PCWorldBrasil;24823;PC WORLD;Brasil;;;;;
Irrelevante;Planet Cell;Propaganda;False;Campina Grande;Paraíba;Brasil;Não se aplica;3,909E+17;false;Thu Oct 17 17:59:44 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;A Planet Cell agora é agente autorizado da #Claro! Visite nossa loja e saiba como ganhar um… http://t.co/uxyS0Efvcf;Esse é o Twitter oficial da PLANET CELL.Uma loja de celulares e acessórios com o seu estilo! Venha nos conhecer: Shopping Cirne Center |(83) 3341.1729;PlanetCellCG;1178;Planet Cell;Campina Grande/PB;;;;;
Irrelevante;Planet Cell;Propaganda;False;Campina Grande;Paraíba;Brasil;Não se aplica;3,909E+17;false;Thu Oct 17 17:59:49 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;A Planet Cell agora é agente autorizado da #Claro! Visite nossa loja e saiba como ganhar um smartphone. http://t.co/WwWbUAbh33;Esse é o Twitter oficial da PLANET CELL.Uma loja de celulares e acessórios com o seu estilo! Venha nos conhecer: Shopping Cirne Center |(83) 3341.1729;PlanetCellCG;1178;Planet Cell;Campina Grande/PB;;;;;
Neutro;Santander;Banco;;;;Brasil;Masculino;3,89798E+17;;Mon Oct 14 17:02:23 +0000 2013;web;0;0;To em duvida se abro minha conta na @caixa @santander_br ou @Bradesco;Publicitário, apaixonado por musica e filmes, cidadão global.;DiBorgess;3319;Diego Borges ;Brasil;;;;;
