OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Neutro;Oi;Telefonia e Internet;;Basildon ;Essex;United Kingdom;Masculino;4,08E+17;;Mon Dec 02 16:42:42 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Oi oi;West ham is my religon upton park is my church;Chriswhuforever;955;Chris bunton;laindon essex;GB;United Kingdom;Basildon, Essex;city;Basildon
Neutro;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Masculino;4,08E+17;;Tue Dec 03 09:27:49 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@didinkz eu dei sorte, depois da @digaoi me deixar pastando o sábado passado todo, eles prometeram instalar no próximo sábado... Será?;Tricolor, carioca;bpontes;310;Bruno;Rio de Janeiro;;;;;
Neutro;Oi;Telefonia e Internet;;Palmas;Tocantins;Brasil;Masculino;4,08E+17;;Tue Dec 03 14:16:10 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Net chegando em Palmas... Vamos ver se com concorrência a @oi melhora!;Músico, compositor, jornalista e cristão batista.;samucajor;740;Samuel Lima;Palmas - Tocantins;;;;;
Neutro;Oi;Internet;;Macapá;Amapá;Brasil;Masculino;4,12E+17;;Fri Dec 13 20:28:41 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A @digaoi vai devolver minha conexão e aumentar em 50kbps a minha velocidade p cada RT neste tweet. #DevolveMinhaConexãoOi;23;thalisruda;593;Thalis Rudá;Macapá-AP;;;;;
Neutro;Oi;;;;;;Masculino;4,13E+17;;Mon Dec 16 23:58:26 +0000 2013;web;0;0;@NesterTweets co-produção da @digaoi;Tu pode tirar um gaúcho do Rio Grande, mas não pode tirar o Rio Grande de dentro de um gaúcho;GAUCHAO_RS;1420;GAUCHAO;;;;;;
Neutro;Oi;;;;;;Masculino;4,13E+17;;Tue Dec 17 00:00:29 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@GAUCHAO_RS @NesterTweets @digaoi produção executiva vivo;Cristão,Cantor Gospel,Vlogueiro e to aqui pra provar que é possível ser de Deus e ser engraçado... VEJA!;edu_singer;51333;Edu Lourenço;Minha casa;;;;;
Neutro;Oi;Telefonia e Internet;;Guarujá;São Paulo;Brasil;Masculino;4,13E+17;;Wed Dec 18 14:33:52 +0000 2013;web;0;0;Agora meu numero faz parte da #DigaOi;160 Letras não são suficientes para descrever....;Edupope;146;Eduardo P. Pedreira;Guarujá ;;;;;
Neutro;Oi;Telefonia e Internet;;Porto Alegre;Rio Grande do Sul;Brasil;Não Informado;4,14E+17;;Fri Dec 20 18:10:52 +0000 2013;web;0;0;foi você @oi @gvt @policiafederal;;61revisited;329;albuquerque;Porto Alegre;;;;;
Neutro;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Feminino;4,14E+17;;Fri Dec 20 19:28:02 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Atenção @digaoi quero uma conecção igualzinha ao do @LeoJaime #EtenhoDito;"Ana Paula Rangel - WEBANA - Única e Original - 
ANALISTA DE SISTEMA";webANA2005;458;Ana Paula - webANA;Rio de Janeiro;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Neutro;Oi;Telefonia e Internet;;;Rio de Janeiro;Brasil;Masculino;4,14E+17;;Fri Dec 20 20:04:30 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@webANA2005 @digaoi Tem que ter o airport da apple.;Shows: guaciraabreu@uol.com.br / Eventos e Assessoria de Imprensa: 021 25417672  http://www.leojaime.com.br;LeoJaime;694806;Leo Jaime;Rio de Janeiro;;;;;
Neutro;Oi;Telefonia e Internet;;;Minas Gerais;Brasil;Feminino;4,17E+17;;Fri Dec 27 22:43:49 +0000 2013;"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>";0;0;Nem sei o twitter oficial da oi é @oi mesmo;For us, all the love in the world;taainabaandeira;243;Triná;MG;;;;;
Neutro;Oi;Telefonia e Internet;;;;;Masculino;4,17E+17;;Mon Dec 30 02:45:09 +0000 2013;web;0;0;Vou fazer um plano na #OI pra ligar pro @CaioCastanheira :3;Um fã incurável e apaixonado por #GossipGirl #Revenge #Glee #JonasBrothers #JustinBieber e música eletrônica em geral. Duvido me chamar no whatsapp 68 9953 4161;gabrielgordinho;994;? infinito duplo ?;;;;;;
Neutro;Oi;Telefonia e Internet;;;Rio Grande do Sul;Brasil;Feminino;4,18E+17;;Mon Dec 30 14:25:38 +0000 2013;web;0;0;@foxxavier @digaoi choveu forte ontem.;Da casa Dambros, a Khaleesi do humor, Senhora do Colesterol, Protetora do #EBRJ, Mhysa do Twitter. Nascida no RS, a Tatuada e Mãe dos Cabelos Coloridos.;Deeercy;58724;Denise Dambros;RS/RJ;;;;;
Negativo;Oi;Telefonia e Internet;;Juazeiro;Bahia;Brasil;Masculino;3,86E+17;;Thu Oct 03 02:56:06 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Não tem fusão certa para a #oi melhorar... #jornaldaglobo;FLÁVIO HENRIQUE É ATOR, DIRETOR, PRODUTOR DE EVENTOS, CINEASTA, LOCUTOR DE RÁDIO, É AUTOR DE NEGO D'ÁGUA O FILME EM PRÉ PRODUÇÃO;flaviofonsek;834;FLAVIO HENRIQUE;JUAZEIRO - BAHIA;;;;;
Negativo;Oi;Atendimento;;Serra;Espírito Santo;Brasil;Masculino;3,86E+17;;Thu Oct 03 19:08:25 +0000 2013;web;0;0;"Ao finalizar o atendimento com a @digaoi, você quer: 
( ) avaliar o atendimento
( ) dar um tiro no próprio saco
( ) Uma cartela de Rivotril";Eu sou o atalho de todas as grandes estradas por onde passei. Membro da @Transcap e fundador da @Transcapjovem.;RodrigoRossoni;1199;Rodrigo M. Rossoni;Serra, ES;;;;;
Negativo;Oi;Telefonia;;;;Brasil;Masculino;3,86E+17;;Thu Oct 03 19:11:34 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;Vinte dias sem telefone. Já reclamei com a ANATEL, e nada. @oi e PortugalTelecom devem rir da nossa incapacidade de reagir...;Escritor e poeta;VicentePortella;488;Vicente Portella;Brasil;;;;;
Negativo;Oi;Atendimento;;Novo Hamburgo;Rio Grande do Sul;Brasil;Masculino;3,86E+17;;Thu Oct 03 22:40:17 +0000 2013;web;0;0;ODEIO A @digaoi fiquei 1 hora pendurado, passou 3 atendendes, desligaram na minha cara.a mais cara banda larga do Brasil e pior atendimento;Um cidadão Brasileiro.Ética,transparência,educação e amor.Temos que acabar com a corrupção,junte-se a nós!!!.Liberdade,liberdade abre as asas sobre nós!!!;TO_DE_OLHO;57127;Paulo De Boni;Novo Hamburgo, Rs, Brasil;;;;;
Negativo;Oi;;;;;;Masculino;3,86E+17;;Fri Oct 04 18:04:30 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;To pra ver alguem conseguir falar na @brturbo da @oi . Empresa que nao respeita seus clientes. Uma vergonha!!!;Brazil;Humbarbosa;275;Humbarbosa;;;;;;
Negativo;Oi;Telefonia;;;;Brasil;Masculino;3,86E+17;;Fri Oct 04 23:40:03 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@digaoi #digaoi é a única coisa q dá pra falar numa ligação! Pq dps não se fala e num se ouve mais nada!;PRA QUE EXPLICAR?, SE DÁ PRA COMPLICAR! TO EXPLAIN THAT, DOES TO COMPLICATE?(SoundMaker, Vocal [@reisesrock] and Guitar [@ValentesOficial);BINOREISES;277;BINO REISES;BRASIL S.A.;;;;;
Negativo;Oi;Atendimento;;;São Paulo;Brasil;Masculino;3,87E+17;;Sat Oct 05 17:36:40 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;RT @giovannigouveia: Tô avisando, @digaoi , sem resposta até o final de hoje significará rescindir contrato, de celular, fixo, tv e internet;;M100Globope;6191;Sergio Pecci;São Paulo - Brasil;;;;;
Negativo;Oi;Atendimento;;;;;Não se aplica;3,87E+17;;Sun Oct 06 20:17:05 +0000 2013;web;0;0;Legal coloquei recarga neste lixo de operadora conhecida como ''@oi'' e não entrou bônus, sumiu a recarga e o atendimento está indisponível.;;OnlyReasonBDS;3879;OnlyReasonBDS ? ?;;;;;;
Negativo;Oi;Telefonia e Internet;Não;;Rio de Janeiro;Brasil;Masculino;3,87E+17;false;Tue Oct 08 00:15:07 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";1;0;A @digaOi é + um exemplo de q o capitalismo de estado promovido pelo PT é caro e desastrado. http://t.co/zV3FsusZI4;"Sigam-me os bons...
...e os maus também
(OBS: Desaconselhável p/ idiotas!)";raphaelscostarj;625;Raphael Costa;Rio de Janeiro;;;;;
Negativo;Oi;Telefonia;;Campina Grande;Paraíba;Brasil;Masculino;3,88E+17;;Tue Oct 08 16:50:49 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Como sempre a operadora #OI em pane  na PB.;;eduardomacedopb;1923;Eduardo Macedo;Campina Grande, PB;BR;Brasil;Campina Grande, Paraíba;city;Campina Grande
Negativo;Oi;Telefonia;;Recife;Pernambuco;Brasil;Feminino;3,88E+17;;Tue Oct 08 18:45:40 +0000 2013;web;0;0;"@digaoi As lojas da #digaoi dizem que não tem chip pré pago para resgate!! #oi #Fail Como recebo meus créditos ?   
2 meses de tentativas !";Capitão da PMPE. Sócio do Sport Club do Recife. Recifense;leoviana1977;332;leoviana1977;Recife-PE  Brazil;;;;;
Negativo;Oi;Telefonia;;Recife;Pernambuco;Brasil;Feminino;3,88E+17;;Tue Oct 08 18:50:12 +0000 2013;web;0;0;"Sou cliente com mais de uma linha  e não consigo resgate e (ou) créditos da #digaoi #oi #Fail  semana passada sem ""chip"", ontem ""sistema""";Capitão da PMPE. Sócio do Sport Club do Recife. Recifense;leoviana1977;332;leoviana1977;Recife-PE  Brazil;;;;;
Negativo;Oi;;;;Pernambuco;Brasil;Não se aplica;3,88E+17;;Wed Oct 09 14:55:22 +0000 2013;web;0;0;Tentando mudar os dados na merda do site da ANATEL pra fazer uma reclamação contra a #Oi;A arte do insulto;CQCDepressao;10401;CQC Depressão ;Pernambuco;;;;;
Negativo;Oi;;;;;;Masculino;3,88E+17;;Wed Oct 09 20:04:57 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;O internet ruim é essa da @digaoi  e @oi , pega em canto nenhum;Afinidade não se explica, Amizade não se força, Confiança não se obriga e Sentimento não se controla.;Danyel_Fagundes;391;Daniel Fagundes;;BR;Brasil;Natal, Rio Grande do Norte;city;Natal
Negativo;Oi;;;;;;Masculino;3,88E+17;;Wed Oct 09 20:13:06 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Internet ruim como essa da @digaoi @oi to pra ver . Pega em canto nenhum da cidade de Natal - RN;Afinidade não se explica, Amizade não se força, Confiança não se obriga e Sentimento não se controla.;Danyel_Fagundes;391;Daniel Fagundes;;;;;;
Negativo;Oi;;;Fortaleza;Ceará;Brasil;Masculino;3,88E+17;;Thu Oct 10 12:04:19 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;É para variar um pouco, a #Oi não funciona.;Proprietário da @Infocus_Loja. Casado,pai. Eu prefiro não ser essa metamorfose ambulante, e ter aquela velha opinião formada sobre quase tudo..;Tarsis_Rocha;623;Tarsis Rocha;Fortaleza - Ceará;BR;Brasil;Fortaleza, Ceará;city;Fortaleza
Negativo;Oi;Internet;Sim;;;Brasil;Não informado;3,89E+17;false;Fri Oct 11 18:08:58 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;@minicombrasil @anatel_informa   #Oi não entrega a banda larga | Brasil 24/7 http://t.co/ElXirY51UE vía @brasil247;Ser invencível depende da própria pessoa, derrotar o inimigo depende dos erros do inimigo Sun Tzu;midiacrucis;4364;Manipula;Brasil-CWB;;;;;
Negativo;Oi;Internet;;;;Brasil;Feminino;3,89E+17;;Sun Oct 13 02:52:02 +0000 2013;web;0;0;É já que a #Oi não me deixa acessar o #Face aqui estou de volta pro #TT :3;Graduando Design de Produto-UFCG, Técnica em Informática, Flamenguista, Adventista!;loruamagusmao;441;Lô-Ruama Gusmão;Brazil;;;;;
Negativo;Oi;;Sim;;;Brasil;Masculino;3,90E+17;false;Mon Oct 14 00:12:56 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Divulguem isso, amigos... Compartilhem, por favor, para que todos saibam que a #OI não respeita seus clientes e a... http://t.co/fGx9BNE1NO;Escritor e poeta;VicentePortella;487;Vicente Portella;Brasil;;;;;
Negativo;Oi;Internet;;;Rio de Janeiro;Brasil;Masculino;3,90E+17;;Mon Oct 14 15:02:00 +0000 2013;web;0;0;PORRA @digaoi, minha #Velox bloqueou acesso ao Google, Facebook, Youtube, etc !!!! Precisando o mais rápido possível de uma solução.;Provehito In Altum ?;IgorOlivier_;187;Igor D'Olivier;Rio de Janeiro;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Negativo;Oi;;;Porto Alegre;Rio Grande do Sul;Brasil;Feminino;3,91E+17;;Wed Oct 16 15:53:17 +0000 2013;web;0;0;até o telemarkentig da @oi tem ruido a atendente pediu para entrar em contato novamente, pois a ligação estava muito ruim. Que irônia.;Assessora de Comunicação do Grêmio Esportivo Sapucaiense, Co-fundadora da Impulso, uma eterna curiosa,apaixonada pela família, trabalho, amigos e pelo Grêmio.;Carolbdorneles;300;Caroline Dorneles;Porto Alegre ;;;;;
Negativo;Oi;Internet;;Heliópolis;;Brasil;Feminino;3,91E+17;;Thu Oct 17 01:32:44 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;internet da #OI é uma merda, mil vezes merda!! #OI seu serviço é um lixo!!!;MANUMILDE MAS É MALOKEIRO;FANTIMANUMILDE;243;FANTIMANUMILDE;HELIÓPOLIS;;;;;
Negativo;OI;Propaganda;True;;São Paulo;Brasil;Feminino;3,91E+17;;Thu Oct 17 04:20:00 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Nossa caras, e essa oi me mandando msg e eu achando q é qm n tem q ser assim n da @oi;ausência de cor - instagram: slowrenza;lorenza_b;307;lorenza;são paulo, brasil ;;;;;
Negativo;Oi;Telefonia e Internet;True;;;Brasil;Masculino;3,91E+17;;Thu Oct 17 11:08:59 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";0;0;@digaoi ja faz tres dias q estou com problemas na minha linha. E agora telefone mudo e sem internet.;;FilipeKAV;43;Filipe carvalho;;;;;;
Negativo;Oi;Telefonia;True;Pelotas;Rio Grande do Sul;Brasil;Masculino;3,91E+17;;Thu Oct 17 12:20:18 +0000 2013;web;0;0;Cada vez que vou atender o celular aqui, tenho que sair correndo pra janela por causa do sinal. Obrigado @digaoi;O que te sobra além das coisas casuais.;marceloodutra;531;Marcelo Dutra;Pelotas;;;;;
Negativo;Oi;Internet;True;Terê ;Rio de Janeiro;Brasil;Feminino;3,91E+17;;Thu Oct 17 12:23:35 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Velox já voltou, viu, @digaoi?;"vermelha (vermelhaça); MUITO ateia (e malcriada!); PETISTA (e governista!)";marinildac;1917;Mensaleira do INSS;terê, rj, brasil;;;;;
Negativo;OI;Internet;True;Getúlio Vargas;Rio Grande do Sul;Brasil;Feminino;3,91E+17;;Thu Oct 17 22:47:01 +0000 2013;web;0;0;A net da #Oi tá um c#;Uma garota com jeito de menina, cheia de sonhos para realizar que ama os animais, séries e futebol. #Gremio #Spn #Arrow #TVD  #TWD #GOT (Sigo todos de volta);Vampira_Alone;5346;Martinha Karpinski;Getúlio Vargas - RS, Brasil ;BR;Brasil;Getúlio Vargas, Rio Grande do Sul;city;Getúlio Vargas
Negativo;OI;Telefonia;True;Arapongas;Paraná;Brasil;Masculino;3,91E+17;;Thu Oct 17 22:47:10 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Ficando nervoso com essa @oi na casa da cunhada da minha irmã na rua do lado e aqui em casa não af;Work Bitch! I'm Out;ClausZaramela;2869;Zaramela;Arapongas - Pr;BR;Brasil;Arapongas, Paraná;city;Arapongas
Negativo;OI;Portabilidade;True;;;Brasil;Masculino;3,91E+17;;Thu Oct 17 23:46:36 +0000 2013;web;0;0;AE CARALHO VO TROCAR DE INTERNET ADEUS @digaoi;;DiamondSword_;1984;Pedro Diamond;;;;;;
Negativo;OI;Internet;True;Jaquapitã;Paraná;Brasil;Masculino;3,91E+17;;Fri Oct 18 02:47:48 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Tá foda jogar qualquer coisa com essa internet. @digaoi;Advogado, médico, cientista, ator, compositor e bonito. Mentira só faço vídeos para o youtube. - instagram http://instagram.com/leoperes_;Peresaando;12202;PERES;Jaguapitã - Pr;;;;;
Negativo;OI;Internet;True;;;Brasil;Não informado;3,91E+17;;Fri Oct 18 13:57:34 +0000 2013;web;0;0;"@digaoi Sinceramente estou quase dizendo ""TCHAU"" para vocês, que internet é essa? Está péssima, sem falar na fatura que não chega no prazo!";Twitter oficial do Mustache. (http://Fb.com/mustaache) - Contato: (contatomustache@hotmail.com);Must4cheoficial;10465;Mustache;Brazil;;;;;
Negativo;OI;Importunação;True;Salvador;Bahia;Brasil;Masculino;3,91E+17;;Fri Oct 18 19:04:40 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Gente que ridículo a @digaoi repssa seus dados para o Provedor Terra. Que liga em nome da oi oferecendo aumento de velocidade. ...;Estudante Universitário (Direito UNEB 2009.2)... Estagiário do Ministério Público.. Aulas de canto as vezes... Twitteiro nas horas vagas... #Follow-Me;ThiagoMMourah;171988;Thiago Mourah ™ ;Salvador, Bahia;BR;Brasil;Mata de São João, Bahia;city;Mata de São João
Negativo;OI;Internet;True;Belo Horizonte;Minas Gerais;Brasil;Masculino;3,91E+17;;Fri Oct 18 20:09:01 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Muitas solicitações sobre o oi velox e até hoje a @digaoi não me dá uma resposta plausível! Enquanto isso clientes novos tem privilégios.;Sou simplesmente um homem com tudo e sem nada.;wallysonsouza;148;Wallyson Souza;Belo Horizonte ;;;;;
Negativo;OI;TV por assinatura;False;Aracajú;Sergipe;Brasil;Masculino;3,92E+17;;Sun Oct 20 15:41:56 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Sol. de mudança de end. @SkyBrasil: tempo 3min, 1 tentativa. Mesmo serviço na @Oi: tempo 35 min, 2 tentativas, atendente surda, lenta...;Jornalista, Supervisor de Comunicação da Embrapa Tabuleiros Costeiros, Dir. de Comunicação da ABRH-SE, Professor de Inglês e Tradutor/Intérprete, Pai e Marido;SauloCoelhoAju;815;Saulo Coelho Nunes;Aracaju-SE-BR;;;;;
Negativo;OI;Atendimento;True;;Rio de Janeiro;Brasil;Masculino;3,92E+17;;Tue Oct 22 00:26:08 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Não assine Oi Velox!!! #nãoassineOiVelox #NÃO #DIGAOI @digaoi #Oi #Velox;Estudante de engenharia, compromissado, fã de nada, em constante batalha com a rotina.;desestruturado;39;Paulo Souza;Rio de Janeiro;;;;;
Negativo;OI;Telefonia;True;Juiz de Fora;Minas Gerais;Brasil;Masculino;3,93E+17;;Tue Oct 22 22:26:00 +0000 2013;web;0;0;Desde 5ª feira passada c/ telefone fixo mudo com @digaoi;"Uma coisa é a liberdade de expressão; outra coisa é o direito de amplificá-la, que é monopolizado pela máfia midiática. Democratização das comunicações já!";MichelArbache;2431;Michel Arbache;Juiz de Fora - MG - Brasil;;;;;
Negativo;Oi;Internet;True;;;Brasil;Masculino;3,93E+17;;Wed Oct 23 21:33:03 +0000 2013;web;0;0;@digaoi solicitei a transferencia da minha linha Oi e Velox e o prazo já estourou 3 vezes!! #mtochateado;Analista de Sistemas, Desenvolvedor Java, viciado em Ficção Científica, Filosofia e Arte!;ermin_silva;44;ErmesonSilva;;;;;;
Negativo;OI;Atendimento;True;Campo Grande;Minas Gerais;Brasil;Masculino;3,93E+17;;Thu Oct 24 14:05:05 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Vamos combinar: 30 minutos aguardando atendimento na loja @oi não é agradável.  Mas como diz o slogan #Oi esse é o nosso jeito de atender.;Coordenador Estadual MCCEMS - Reforma Política;tiosergioluiz;5382;Sergio Gonçalves;Campo Grande, Brasil;;;;;
Negativo;OI;Serviço de instalação inacabado;True;Balneário Camboriú;Santa Catarina;Brasil;Feminino;3,93E+17;;Thu Oct 24 14:22:17 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;@oi Vc pede o serviço (tel +net) e mandam os instaladores separados. Dizem que mandam. Fazem 15 dias q tento instalar a net em casa. #oifail;Paulistana, jornalista, diretora na @tempobrasil, mega crazy por esportes, são paulina até morrer, tia, dinda e ainda alguém que adora curtir a vida;marciabina;394;Márcia Bina;Brasil, SC, Balneário Camboriú;;;;;
Negativo;OI;Atendimento;True;Pelotas;Rio Grande do Sul;Brasil;Masculino;3,93E+17;;Thu Oct 24 14:54:28 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Aí ligo pra *880 e não completa a ligação. Enquanto digitava, caiu a internet. Olha  desisto da @digaoi;chato em 140 caracteres.;EvertonGrellert;659;everto;Pelotas;;;;;
Negativo;OI;Telefonia;True;Limeira;São Paulo;Brasil;Masculino;3,94E+17;;Fri Oct 25 11:50:15 +0000 2013;web;0;0;A #OI ESTA FORA DO AR EM LIMEIRA, VOLTA #OI URGENTE;TRABALHO C/ EMBALAGENS P/ PRESENTES E ETIQUETAS, TBEM SOU DIRETOR DE RODEIO E PROVA DE 3 TAMBORES,VICE-PRESIDENTE DO CCL E PAI DA LÍVIA, MARIDO DA HELÔ;Denilsonrodeio;1233;Denilson_Rodeio;LIMEIRA-SP;BR;Brasil;Limeira, São Paulo;city;Limeira
Negativo;Oi;Atendimento;True;;Minas Gerais;Brasil;Feminino;3,94E+17;;Fri Oct 25 19:28:47 +0000 2013;web;0;0;Você sabia que a OI @digaoi muda o seu plano e lhe cobra mais sem lhe comunicar?Pois foi isso que a @digaoi fez comigo!Um absurdo completo!;Advogado - Professor Curso Direito Pitágoras - Especialista em Direito Público - Doutorando em Direito Universidade de Buenos Aires;Jarbaslacerda;2571;Jarbas Lacerda;Minas - Brasil;;;;;
Negativo;OI;Internet;True;;Rio de Janeiro;Brasil;Feminino;3,94E+17;;Sat Oct 26 14:53:00 +0000 2013;web;0;0;#digaoi não aguento mais tanta manutenção para um serviço que não melhora, todo final de semana milhares d pessoas ficam sem acesso ao velox;Nascida em 1987, uma pessoa indecifrável sem medo de opiniões contrárias. Estudante de Design Gráfico/Webdesign, Técnica em Processamento de Dados.;DanieleFirmino;86;Daniele Firmino;Rio de Janeiro;;;;;
Negativo;Oi;Internet;True;;Rio Grande do Sul;Brasil;Feminino;3,95E+17;;Sun Oct 27 19:48:38 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@lolhehehe estou a 5 dias sem Velox e a @digaoi só diz que está em manutenção e que tenho que aguardar. :(;;Gabrielquadros;123;Gabriel Quadros;Rio Grande do Sul;BR;Brasil;Capão Da Canoa, Rio Grande do Sul;city;Capão Da Canoa
Negativo;Oi;Internet;True;;;Brasil;Não informado;3,95E+17;;Sun Oct 27 19:50:20 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Sempre que fico sem internet a @digaoi  diz que é manutenção. Vou deixar meu pagamento em manutenção também;"Campeão mundial de fazer judiação com vagina e ânus. Sommelier de mucosas femininas. Vencedor do campeonato goiano de rodeio de vulvas.

http://lolja.com.br";lolhehehe;25350;Sicko;;;;;;
Negativo;Oi;Internet;True;Passos;Minas Gerais;Brasil;Não informado;3,95E+17;;Sun Oct 27 22:22:18 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Existe uma coisa melhor que a internet da @digaoi, morrer...;Administrador de redes, blogueiro nas horas vagas e tem por sonho trabalhar na Turma do Didi. Adora tomar uma cerveja e venera bacon!;triplosentido;6048;Triplo Sentido(L.F.);Passos - MG;;;;;
Negativo;Oi;Atendimento;True;;Rio de Janeiro;Brasil;Masculino;3,95E+17;;Mon Oct 28 00:54:57 +0000 2013;web;0;0;Impressionante a falta de respeito com os clientes da @digaoi . Chocado.;"Sou uma pessoa que gosta de pessoas.
Raciocinou e é bacana seja bem vindo.";andregabeh;22709;André Gabeh;Rio de Janeiro;;;;;
Negativo;Oi;Propaganda;True;;;Brasil;Feminino;3,95E+17;;Tue Oct 29 20:17:55 +0000 2013;web;0;0;#oi que propaganda tosca ,pior o caio castro aceitar fazer.Quem é que fala só 30 m ao dia , #oi para de ser uma operadora suvina;"ƒ????? ?? ?#BEIJOSDEPAZ
http://vejaesinta.blogspot.com
@IBCBARRA :membro";ANDREIAJESUS;1963;ANDREIAJESUS;;;;;;
Negativo;Oi;Telefonia;True;;;Brasil;Feminino;3,95E+17;;Tue Oct 29 20:58:55 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";0;0;"@HigorCerqueira Culpa da @oi que vive sem sinal ;p";Virginiana, acho que isso já diz muito rsrs;anniewallker;244;Annie Wallker;;;;;;
Negativo;Oi;Telefonia;True;;;Brasil;Masculino;3,95E+17;;Wed Oct 30 00:39:55 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A @digaoi é exemplo em como desrespeitar o cliente.;Profissional de Infra-estrutura de TI, VMware Certified Professional e apaixonado pelo Flamengo.;felipecarballo;151;Felipe Carballo;;;;;;
Negativo;OI;Internet;True;São José dos Campos;São Paulo;Brasil;Feminino;3,96E+17;;Thu Oct 31 16:53:03 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;O 3G da #Oi ta IMPOSSÍVEL hoje.;Who am I? I don't know, but I'm trying to find out...;juycer;754;Juliana Correa;São José dos Campos/Brasil;;;;;
